,Unnamed: 0,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21,Unnamed: 22,Unnamed: 23,Unnamed: 24,Unnamed: 25,Unnamed: 26,Unnamed: 27,Unnamed: 28,Unnamed: 29,Unnamed: 30,Unnamed: 31,Unnamed: 32,Unnamed: 33,Plate,information
0,Plate,Repeat,Barcode,Measured,height,Chamber,temperature,at,start,Chamber,temperature,at,end,Humidity,at,start,Humidity,at,end,Ambient,temperature,at,start,Ambient,temperature,at,end,Group,Label,ScanX,ScanY,Measinfo,Kinetics,Measurement,date,
1,1,1,"""=""""""""""",14.46,21.78,22.1,48.3,48.5,22.56,22.29,1,Pingping,US,LUM,384,(cps)(1),0,0,De=USLum,Ex=N/A,Em=N/A,Wdw=N/A,(12),0,7/26/2023,4,32,50,PM,,,,,,,
2,Background,information,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,Plate,Label,Result,Signal,Flashes/Time,Meastime,MeasInfo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,1,Pingping,US,LUM,384,(cps),0,12,0.1,00,00,00.000,De=USLum,Ex=N/A,Em=N/A,Wdw=N/A,(12),,,,,,,,,,,,,,,,,,,
5,6120,7360,5960,5800,6000,6200,6160,6400,5840,6160,5840,6000,5240,6400,5640,5920,5880,6280,6040,6160,6640,6600,1240,17120,,,,,,,,,,,,
6,6600,6440,6560,6280,6440,6960,6600,6640,6760,6560,7600,6560,6520,6600,6920,6680,6320,6040,6240,6080,5680,5040,320,15920,,,,,,,,,,,,
7,6960,7280,6520,8160,6280,7040,6400,6400,6160,6200,6240,6800,5880,5760,5640,6000,6080,6640,5800,5920,5600,6360,720,18040,,,,,,,,,,,,
8,6320,6200,6400,5760,6480,6520,7080,6200,6440,5760,7440,6720,6640,6640,6720,6440,6400,6360,6360,6160,5840,4920,640,21880,,,,,,,,,,,,
9,6720,6920,6840,7320,6880,7200,6640,7040,6680,7160,6840,6760,6760,7000,6800,6720,6320,7080,6960,7280,6240,6400,560,20400,,,,,,,,,,,,
10,6840,6120,6960,6040,6280,6880,6800,6120,6760,5800,6240,6600,6160,6080,6760,6200,6920,6120,6560,6240,5760,4840,680,22800,,,,,,,,,,,,
11,6720,7120,6760,7080,6800,7040,6480,6760,6440,6720,6880,6800,6120,6640,6040,6360,13680,7440,6920,7280,6400,6280,760,19600,,,,,,,,,,,,
12,6600,5680,6120,6320,6480,6000,7240,5800,6520,6120,6000,6040,6120,5840,6440,5840,6440,6000,6440,5600,5240,4920,1280,20640,,,,,,,,,,,,
13,6360,6000,6320,7440,6560,6840,7120,6920,6280,6920,6720,6120,6600,6720,6480,6560,6640,6240,6400,7120,6680,6280,560,21640,,,,,,,,,,,,
14,6440,5840,6000,5800,6560,5880,6680,1680,6280,5880,6520,6160,6560,6000,6720,6360,6120,5440,5520,5320,5680,5000,1760,21040,,,,,,,,,,,,
15,6880,6920,6520,7320,6640,7200,6960,6800,6000,6480,6120,6520,6720,6840,6040,6480,5720,6440,6040,7040,6400,7120,360,25720,,,,,,,,,,,,
16,6160,6080,5440,6320,6000,6040,6240,6280,6640,5840,6760,5920,6240,6360,6200,8400,5880,5240,5440,5080,5200,4040,2400,22880,,,,,,,,,,,,
