,Unnamed: 0,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21,Unnamed: 22,Unnamed: 23,Unnamed: 24,Unnamed: 25,Unnamed: 26,Unnamed: 27,Unnamed: 28,Unnamed: 29,Unnamed: 30,Unnamed: 31,Unnamed: 32,Unnamed: 33,Plate,information
0,Plate,Repeat,Barcode,Measured,height,Chamber,temperature,at,start,Chamber,temperature,at,end,Humidity,at,start,Humidity,at,end,Ambient,temperature,at,start,Ambient,temperature,at,end,Group,Label,ScanX,ScanY,Measinfo,Kinetics,Measurement,date,
1,1,1,"""=""""""""""",14.46,22.08,21.61,48,48.1,22.07,21.89,1,Pingping,US,LUM,384,(cps)(1),0,0,De=USLum,Ex=N/A,Em=N/A,Wdw=N/A,(12),0,7/26/2023,5,26,44,PM,,,,,,,
2,Background,information,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,Plate,Label,Result,Signal,Flashes/Time,Meastime,MeasInfo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,1,Pingping,US,LUM,384,(cps),0,8,0.1,00,00,00.000,De=USLum,Ex=N/A,Em=N/A,Wdw=N/A,(12),,,,,,,,,,,,,,,,,,,
5,7520,7560,7640,7480,7920,8640,8640,8400,7600,8880,8320,8800,7800,8600,7880,8120,5760,7800,7960,7840,7400,10760,600,57120,,,,,,,,,,,,
6,8280,7520,7720,7520,7240,7840,8000,7080,7080,7160,7840,7680,7840,7400,7520,7600,7240,6840,7800,7840,7720,6280,640,50840,,,,,,,,,,,,
7,7360,7360,7000,7360,7280,7680,7280,7160,7120,7560,7560,7040,7160,7800,7400,7360,7440,7480,7240,7240,5640,6960,840,59440,,,,,,,,,,,,
8,8000,7720,7800,6880,8040,7560,7360,7160,7560,6760,7160,6320,7720,7120,7200,7280,6920,6960,7960,7000,7200,6200,840,54240,,,,,,,,,,,,
9,7480,7560,7200,7120,7480,7560,7480,7600,7080,7080,7520,7600,7080,7720,7480,8120,7400,6960,7080,7600,7000,6760,720,60600,,,,,,,,,,,,
10,7600,7200,7520,7280,7280,6800,7920,7080,7080,6840,7560,6680,7120,7400,7360,6520,7120,6960,7240,6360,7080,6440,800,54840,,,,,,,,,,,,
11,6560,7960,7360,7520,7400,7720,7240,7400,6920,7720,7280,8120,6880,7920,6960,7320,8040,7240,7040,7080,6200,6600,760,65760,,,,,,,,,,,,
12,7240,7720,7560,7280,7840,7000,7920,7200,7640,6560,7560,7840,7520,6760,7520,7160,6960,6440,6680,6080,7280,5760,960,54800,,,,,,,,,,,,
13,7560,7600,7320,7760,6880,7720,7400,7600,6960,7320,8240,7040,6960,7680,7000,8280,7120,6840,7000,7600,6880,7000,760,67080,,,,,,,,,,,,
14,7760,7280,7560,6840,7120,5520,7360,6600,7320,7960,7760,6680,7240,7000,7520,6840,7440,6800,7160,6520,7000,6600,960,56880,,,,,,,,,,,,
15,7320,7320,6880,7360,7240,6960,7360,6600,7080,7320,6640,6880,6800,7760,6800,7040,7000,7000,6880,7000,6880,6920,760,72520,,,,,,,,,,,,
16,7480,6360,6840,7280,7000,7520,8960,6520,7480,6440,6000,6520,7160,6680,6840,6600,7120,6720,7160,6600,7480,6360,880,58560,,,,,,,,,,,,
17,7480,7560,6920,6840,7000,7520,6800,7080,6760,7160,7160,7320,6640,7160,7160,7400,7000,7360,6440,7240,6400,6200,680,68440,,,,,,,,,,,,
18,7280,6960,6960,7080,7120,7120,7520,7000,7320,6760,6920,6760,7000,6840,6880,6600,6640,6480,6840,6600,6640,6240,760,60320,,,,,,,,,,,,
19,7120,7360,6440,7200,6640,7560,6880,7160,6880,6960,6880,7160,6720,7080,6680,7760,6880,7240,6400,6840,6880,6880,800,65120,,,,,,,,,,,,
20,7760,6680,7840,5560,7000,6720,7480,6560,7240,6480,6960,6440,7040,7280,7000,13120,6560,6000,7000,6760,6640,6320,560,63240,,,,,,,,,,,,
21,Basic,assay,information,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22,Assay,ID,,,,,,2799,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23,Assay,Started,,,,,,7/26/2023,5,25,11,PM,,,,,,,,,,,,,,,,,,,,,,,,
24,Assay,Finished,,,,,,7/26/2023,5,27,01,PM,,,,,,,,,,,,,,,,,,,,,,,,
25,Assay,Exported,,,,,,7/26/2023,5,27,01,PM,,,,,,,,,,,,,,,,,,,,,,,,
26,Protocol,ID,,,,,,100188,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27,Protocol,Name,,,,,,test,384,,,,,,,,,,,,,,,,,,,,,,,,,,,
28,Serial#,,,,,,"=""1040181""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29,Protocol,information,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30,Protocol,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31,Protocol,name,,,,test,384,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32,Number,of,assay,repeats,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33,Start,assay,repeat,each,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34,Number,of,plate,repeats,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35,Start,plate,repeat,each,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36,Is,label,meas.,height,used,,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,
37,Height,of,measurement,,,,6.5,mm,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38,Is,gripper,height,used,,,,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,
39,Gripper,height,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40,Mode,of,measurement,,,,By,Rows,,bi-directional,,,,,,,,,,,,,,,,,,,,,,,,,,
41,Rotated,plate,,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42,Soft,move,,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
43,Protocol,notes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
44,Plate,type,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45,Name,of,the,plate,type,,,,384,Greiner,,,,,,,,,,,,,,,,,,,,,,,,,,
46,Number,of,rows,,,,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
47,Number,of,columns,,,,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
48,Number,of,the,wells,in,the,plate,,,,384,,,,,,,,,,,,,,,,,,,,,,,,,
49,Height,of,the,plate,,,,10.12,mm,,,,,,,,,,,,,,,,,,,,,,,,,,,
50,Coordinates,of,corners,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
51,384,Greiner,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
52,12,mm,x---------------------------------------------------------,x,115.5,mm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
53,12,mm,x---------------------------------------------------------,x,115.5,mm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
