,Unnamed: 0.1,Unnamed: 0,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Plate,information,Unnamed,Unnamed: 19,2,Unnamed.1,Unnamed: 22,3,Unnamed.2,Unnamed: 25,4,Unnamed.3,Unnamed: 28,5,Unnamed.4,Unnamed: 31,6,Unnamed.5,Unnamed: 34,7,Unnamed.6,Unnamed: 37,8,Unnamed.7,Unnamed: 40,9,Unnamed.8,Unnamed: 43,10,Unnamed.9,Unnamed: 46,11,Unnamed.10,Unnamed: 49,12,Unnamed.11,Unnamed: 52,13,Unnamed.12,Unnamed: 55,14,Unnamed.13,Unnamed: 58,15,Unnamed.14,Unnamed: 61,16,Unnamed.15,Unnamed: 64,17,Unnamed.16,Unnamed: 67,18,Unnamed.17,Unnamed: 70,19,Unnamed.18,Unnamed: 73,20,Unnamed.19,Unnamed: 76,21,Unnamed.20,Unnamed: 79,22,Unnamed.21,Unnamed: 82,23,Unnamed.22,Unnamed: 85,24,Unnamed.23,Unnamed: 88,25,Unnamed.24,Unnamed: 91,26
0,0,Plate,Repeat,Barcode,Measured,height,Chamber,temperature,at,start,Chamber,temperature,at,end,Humidity,at,start,Humidity,at,end,Ambient,temperature,at,start,Ambient,temperature,at,end,Group,Label,ScanX,ScanY,Measinfo,Kinetics,Measurement,date,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,1,1,1,,14.37,21.69,22,43.3,42.9,22.75,22.68,1,Pingping,US,LUM,384,(cps)(1),0,0,De=USLum,Ex=N/A,Em=N/A,Wdw=N/A,(12),0,8/30/2023,2,27,41,PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,3,Background,information,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,4,Plate,Label,Result,Signal,Flashes/Time,Meastime,MeasInfo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,5,1,Pingping,US,LUM,384,(cps),0,20,0.1,00,00,00.000,De=USLum,Ex=N/A,Em=N/A,Wdw=N/A,(12),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,7,A,-0.05793057943128341,-0.010759616101417097,-0.021645223023693965,-0.0712352101140662,0.04608744227047317,-0.13654885164772732,-0.18251030309734073,-0.37240366829705907,-0.19944346942088242,-0.2236337070259421,0.0666491442347738,-0.227262242666701,-0.28048076539783234,-0.3119280742844099,-0.2853188129188443,-0.27927125351757937,-0.3252327049671927,-0.3627275732550352,-0.4135270722256605,-0.19944346942088242,-0.35547050197351726,-0.2381478495889779,-0.7086479710073884,4.371301926055141,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,8,B,-0.21637663574442423,-0.10389203088089681,1.057239374161967,-0.17162469617506385,-0.2708046703558085,-0.21758614762467715,-0.2248432189061951,-0.2538715040322667,0.7403472615356855,0.018268669024654495,-0.2381478495889779,-0.025273758664452892,-0.24782394463100174,-0.23572882582847196,-0.10631105464140272,-0.302251979242386,-0.2744332059965674,-0.31313758616466286,-0.21879565950493016,-0.37966073957857693,-0.43650779795046707,-0.36393708513528816,-0.7110669947678943,4.486205554679175,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,9,C,-0.1510629942107631,0.34483687669296004,-0.18734835061835264,-0.1498534823305101,-0.1933959100196175,0.5407778012939433,-0.30346149112263904,-0.1933959100196175,-0.2381478495889779,-0.23693833770872488,-0.13775836352798032,-0.6106775087068967,-0.3312802643684576,-0.2962044198411211,0.5806916933422916,-0.3470039188117464,-0.28169027727808527,-0.40747951282439554,-0.43529828607021415,-0.34095635941048147,-0.29015686043985617,-0.3663561088957941,-0.6965528522048585,4.61804234962675,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,10,D,-0.15348201797126912,-0.23451931394821895,-0.23572882582847196,-0.18855786249860557,0.6883382506848073,-0.2224241951456891,0.05455402543224403,-0.01438815174217602,0.36177004301650173,-0.2732236941163144,-0.4183651197466724,-0.26354759907429054,-0.2949949079608681,-0.2974139317213741,-0.24661443275074885,-0.227262242666701,0.026735252186425446,0.11502961944489322,-0.23451931394821895,-0.1522725060910161,-0.3240231930869397,-0.376032203937818,-0.7122765066481472,5.089751982925413,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,11,E,-0.22121468326543617,-0.23451931394821895,0.2311427599491795,-0.27927125351757937,-0.23089077830746005,-0.227262242666701,-0.5151260701669111,-0.2405668733494839,-0.26112857531378464,-0.3107185624041569,-0.14138689916873926,-0.32886124060795163,-0.5332687483707058,-0.3119280742844099,-0.32765172872769865,-0.09179691207836693,-0.23572882582847196,-0.46795510683704467,-0.22000517138518316,-0.4038509771836366,-0.40627000094414256,-0.37119415641680603,-0.7013908997258704,5.013552734469475,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,12,F,-0.160739089252787,-0.2841093010385913,-0.30950905052390393,0.3412083410522011,-0.2695951584755555,-0.2502429683915078,-0.24298589710998983,-0.33369928812896354,-0.23210029018771294,-0.23451931394821895,-0.2853188129188443,-0.2913663723201092,0.6689860606007595,-0.28048076539783234,0.21300008174538487,-0.29983295548188005,-0.2732236941163144,-0.21637663574442423,-0.29862344360162707,-0.2575000396730256,-0.1474344585700042,-0.301042467362133,-0.7122765066481472,4.522490911086764,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
