,Unnamed: 0.1,Unnamed: 0,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Plate,information,Unnamed,Unnamed: 19,2,Unnamed.1,Unnamed: 22,3,Unnamed.2,Unnamed: 25,4,Unnamed.3,Unnamed: 28,5,Unnamed.4,Unnamed: 31,6,Unnamed.5,Unnamed: 34,7,Unnamed.6,Unnamed: 37,8,Unnamed.7,Unnamed: 40,9,Unnamed.8,Unnamed: 43,10,Unnamed.9,Unnamed: 46,11,Unnamed.10,Unnamed: 49,12,Unnamed.11,Unnamed: 52,13,Unnamed.12,Unnamed: 55,14,Unnamed.13,Unnamed: 58,15,Unnamed.14,Unnamed: 61,16,Unnamed.15,Unnamed: 64,17,Unnamed.16,Unnamed: 67,18,Unnamed.17,Unnamed: 70,19,Unnamed.18,Unnamed: 73,20,Unnamed.19,Unnamed: 76,21,Unnamed.20,Unnamed: 79,22,Unnamed.21,Unnamed: 82,23,Unnamed.22,Unnamed: 85,24,Unnamed.23,Unnamed: 88,25,Unnamed.24,Unnamed: 91,26
0,0,Plate,Repeat,Barcode,Measured,height,Chamber,temperature,at,start,Chamber,temperature,at,end,Humidity,at,start,Humidity,at,end,Ambient,temperature,at,start,Ambient,temperature,at,end,Group,Label,ScanX,ScanY,Measinfo,Kinetics,Measurement,date,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,1,1,1,,14.41,21.69,21.61,45.6,44.8,21.97,22.19,1,Pingping,US,LUM,384,(cps)(1),0,0,De=USLum,Ex=N/A,Em=N/A,Wdw=N/A,(12),0,8/31/2023,12,40,36,PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,3,Background,information,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,4,Plate,Label,Result,Signal,Flashes/Time,Meastime,MeasInfo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,5,1,Pingping,US,LUM,384,(cps),0,16,0.1,00,00,00.000,De=USLum,Ex=N/A,Em=N/A,Wdw=N/A,(12),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,7,A,-0.11076271260575195,-0.09342925591561867,-0.10027140987225024,-0.10551706123900108,-0.017937490594117148,19.02719804768982,-0.017937490594117148,-0.103692486850566,-0.09342925591561867,-0.10437670224622915,-0.09548190210260814,-0.09411347131128182,-0.103692486850566,-0.10392055864912038,-0.09821876368526074,-0.09616611749827128,-0.09479768670694497,-0.10597320483610985,-0.0865871019589871,-0.09844683548381514,-0.054200906564264406,-0.10802585102309932,-0.16641223145302195,0.8918409138393255,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,8,B,-0.10551706123900108,-0.10004333807369584,-0.0959380456997169,-0.10141176886502215,-0.168236805841457,-0.01588484440712769,-0.10665742023177299,-0.10323634325345722,-0.10414863044767475,-0.10483284584333794,-0.09707840469248881,-0.10278019965634845,-0.09981526627514145,-0.09365732771417304,-0.09206082512429235,-0.10004333807369584,-0.10300827145490284,-0.10346441505201162,-0.09890297908092391,-0.10414863044767475,-0.10756970742599055,-0.10848199462020809,-0.16664030325157633,1.1237899329691352,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,9,C,-0.10460477404478354,-0.10232405605923969,-0.0929731123185099,-0.025235788147857482,-0.09935912267803268,-0.09821876368526074,-0.10278019965634845,-0.09685033289393444,-0.10004333807369584,-0.09069239433296604,-0.046902609010524086,-0.1020959842606853,-0.10756970742599055,-0.10004333807369584,-0.10141176886502215,-0.06377992210354859,-0.0991310508794783,-0.097762620088152,-0.09662226109538007,-0.0945696149083906,-0.09685033289393444,-0.10186791246213091,-0.1684648776400114,0.8485072721139924,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,10,D,-0.10848199462020809,-0.10118369706646776,-0.10756970742599055,-0.09799069188670637,-0.10186791246213091,-0.09799069188670637,-0.08248180958500817,-0.10049948167080461,-0.09799069188670637,-0.10528898944044669,-0.09479768670694497,-0.103692486850566,-0.09821876368526074,-0.0943415431098362,-0.10027140987225024,-0.09867490728236952,-0.10118369706646776,-0.09639418929682568,-0.09616611749827128,-0.10141176886502215,-0.1050609176418923,-0.10278019965634845,-0.16709644684868508,1.0752106398770511,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,11,E,-0.10574513303755546,-0.10962235361298002,-0.10346441505201162,-0.10688549203032739,-0.01725327519845401,-0.10528898944044669,-0.09730647649104321,-0.09821876368526074,-0.0929731123185099,-0.09251696872140111,-0.10597320483610985,-0.10392055864912038,-0.1020959842606853,-0.09707840469248881,-0.10483284584333794,-0.10095562526791338,-0.08818360454886781,-0.0945696149083906,-0.10300827145490284,-0.09730647649104321,-0.09616611749827128,-0.10802585102309932,-0.16664030325157633,1.0797720758481388,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,12,F,-0.11418378958406772,-0.10597320483610985,-0.10893813821731685,-0.1020959842606853,-0.10323634325345722,-0.10414863044767475,-0.10688549203032739,0.0035012584699950643,-0.10392055864912038,-0.10414863044767475,-0.09958719447658705,-0.09479768670694497,-0.10004333807369584,-0.10186791246213091,-0.09639418929682568,-0.09821876368526074,-0.09685033289393444,-0.09548190210260814,-0.1050609176418923,-0.10528898944044669,-0.0991310508794783,-0.10665742023177299,-0.16549994425880438,1.1071406916746651,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13,13,G,-0.06834135807463629,-0.10118369706646776,-0.10255212785779408,-0.09981526627514145,-0.09251696872140111,-0.0929731123185099,-0.09844683548381514,-0.09890297908092391,-0.0991310508794783,-0.09981526627514145,-0.0991310508794783,-0.09525383030405375,-0.09981526627514145,-0.09388539951272744,-0.10232405605923969,-0.09685033289393444,-0.08385024037633448,-0.09799069188670637,-0.09958719447658705,-0.10323634325345722,-0.10049948167080461,-0.10528898944044669,-0.16572801605735876,1.1605094925363912,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14,14,H,-0.11053464080719756,-0.1082539228216537,-0.10095562526791338,-0.10141176886502215,-0.103692486850566,-0.10072755346935898,-0.10802585102309932,-0.10939428181442563,-0.10300827145490284,-0.09867490728236952,-0.09570997390116251,-0.09525383030405375,-0.0943415431098362,-0.10323634325345722,-0.09183275332573798,-0.10255212785779408,-0.09662226109538007,-0.09616611749827128,-0.10278019965634845,-0.10300827145490284,-0.09023625073585727,-0.11099078440430632,-0.16755259044579388,1.0943686709556195,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
