,Unnamed: 0,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21,Unnamed: 22,Unnamed: 23,Unnamed: 24,Unnamed: 25,Unnamed: 26,Unnamed: 27,Unnamed: 28,Unnamed: 29,Unnamed: 30,Unnamed: 31,Unnamed: 32,Unnamed: 33,Plate,information
0,Plate,Repeat,Barcode,Measured,height,Chamber,temperature,at,start,Chamber,temperature,at,end,Humidity,at,start,Humidity,at,end,Ambient,temperature,at,start,Ambient,temperature,at,end,Group,Label,ScanX,ScanY,Measinfo,Kinetics,Measurement,date,
1,1,1,"""""""=""""""""""""""""""""""",14.57,21.69,21.78,42.3,42.9,22.07,22.17,1,Pingping,US,LUM,384,(cps)(1),0,0,De=USLum,Ex=N/A,Em=N/A,Wdw=N/A,(12),0,7/7/2023,5,42,59,PM,,,,,,,
2,Background,information,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,Plate,Label,Result,Signal,Flashes/Time,Meastime,MeasInfo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,1,Pingping,US,LUM,384,(cps),0,208,0.1,00,00,00.000,De=USLum,Ex=N/A,Em=N/A,Wdw=N/A,(12),,,,,,,,,,,,,,,,,,,
5,Results,for,Pingping,US,LUM,384,(cps)(1),-,channel,0,(CPS),,,,,,,,,,,,,,,,,,,,,,,,,
6,,01,02,03,04,05,06,07,08,09,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,,,,,,,,,,,
7,A,0.0867967300954867,0.10485219024066314,0.014700831215222917,0.10792058803324861,0.08986512788807217,0.10421103249295871,0.09629960385610588,0.10419958324746399,0.09974582675001717,0.10626044743651393,0.1062947951729981,0.11626708799890087,0.09822307709921917,0.11685099951913169,0.10980971353987772,0.11497332325799729,0.11233999679421126,0.10999290146779327,0.10951203315701495,0.12922763389892605,0.10899681710975247,1.0,0.007865631654873945,0.5487394380710311,,,,,,,,,,,
8,B,0.09891003182890247,0.10339813606283346,0.09983742071397494,0.08823933502782166,0.10235625472281376,0.08220558265210323,0.09917336447528108,0.08195369925121934,0.09428453664903483,0.11237434453069543,0.1096952210849305,0.05594101348721119,0.10974101806690939,0.10765725538687,0.11172173753749629,0.10726798104004946,0.12054910581392686,0.1066611710288292,0.1135650660621465,0.10008930411485883,0.1066611710288292,0.12037736713150603,0.003125644020059078,0.6768335966659798,,,,,,,,,,,
9,C,0.10383320739163289,0.11883171898971857,0.0965171395205056,0.11475578759359759,0.10900826635524719,0.11587781365208033,0.10283712303359209,0.09481120194179203,0.1219230152732935,0.10929449749261523,0.10226466075885599,0.10190973414851962,0.1137711524810515,0.11759520047628862,0.10897391861876303,0.08955599825971468,0.11670215932770031,0.1081266744521536,0.12990313938311465,0.09650569027501088,0.11625563875340615,0.1162327402624167,0.003892743468205445,0.8033248608916672,,,,,,,,,,,
10,D,0.10677566348377641,0.08852556616518971,0.11547709005976506,0.11841954615190858,0.1152366559043759,0.10090220054498408,0.11159579583705434,0.10234480547731904,0.1260103959149092,0.10032973827024799,0.10194408188500378,0.10686725744773419,0.12293054887682901,0.11279796661400014,0.129353575599368,0.10073046186256325,0.09774220878844084,0.10089075129948936,0.11774404066772,0.11014174165922466,0.10202422660346683,0.09758191935151474,0.0030683977925854687,0.7354308351079664,,,,,,,,,,,
11,E,0.10181814018456184,0.11720592612946806,0.1096952210849305,0.10610015799958783,0.0930136703991207,0.11033637883263493,0.10240205170479265,0.10528726156946257,0.09776510727943029,0.1048292917496737,0.1045659591032951,0.11575187195163839,0.12277025943990291,0.10988985825834077,0.10354697625426484,0.10631769366398754,0.09996336241441689,0.109386091456573,0.10967232259394107,0.10410798928350622,0.1130384007693893,0.11264912642256875,0.001774633051681894,0.6210528726156946,,,,,,,,,,,
12,F,0.10669551876531337,0.09034599619885049,0.11160724508254906,0.1045659591032951,0.10900826635524719,0.09546380893499118,0.11830505369696137,0.0980856861532825,0.11663346385473197,0.10320349888942319,0.12848343294176914,0.10835565936204804,0.11041652355109799,0.10687870669322892,0.10255089189622404,0.0812552952760413,0.10371871493668568,0.1098555105218566,0.11412607909138787,0.10402784456504316,0.09839481578163999,0.08541137139062535,0.001579995878271622,0.6083785578530375,,,,,,,,,,,
