,Unnamed: 0.1,Unnamed: 0,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21,Unnamed: 22,Unnamed: 23,Unnamed: 24,Unnamed: 25,Unnamed: 26,Unnamed: 27,Unnamed: 28,Unnamed: 29,Unnamed: 30,Unnamed: 31,Unnamed: 32,Unnamed: 33,Plate,information
0,0,Plate,Repeat,Barcode,Measured,height,Chamber,temperature,at,start,Chamber,temperature,at,end,Humidity,at,start,Humidity,at,end,Ambient,temperature,at,start,Ambient,temperature,at,end,Group,Label,ScanX,ScanY,Measinfo,Kinetics,Measurement,date,
1,1,1,1,"""""""=""""""""""""""""""""""",14.57,21.69,21.78,42.3,42.9,22.07,22.17,1,Pingping,US,LUM,384,(cps)(1),0,0,De=USLum,Ex=N/A,Em=N/A,Wdw=N/A,(12),0,7/7/2023,5,42,59,PM,,,,,,,
2,2,Background,information,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,3,Plate,Label,Result,Signal,Flashes/Time,Meastime,MeasInfo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,4,1,Pingping,US,LUM,384,(cps),0,208,0.1,00,00,00.000,De=USLum,Ex=N/A,Em=N/A,Wdw=N/A,(12),,,,,,,,,,,,,,,,,,,
5,5,Results,for,Pingping,US,LUM,384,(cps)(1),-,channel,0,(CPS),,,,,,,,,,,,,,,,,,,,,,,,,
6,6,,01,02,03,04,05,06,07,08,09,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,,,,,,,,,,,
7,7,A,-0.29877268099011983,-0.16245843314352754,-0.8430788437611987,-0.13929279051645924,-0.2756070383630515,-0.16729901518500453,-0.22702834001822916,-0.16738545415003087,-0.2010102115452905,-0.15182644044528354,-0.15156712355020438,-0.0762787850122324,-0.21250659389379822,-0.07187039779588726,-0.12503036128710754,-0.08604638806021271,-0.10592735001627875,-0.12364733784668554,-0.12727777437779322,0.021570123397623257,-0.13116752780398006,6.59568560847852,-0.8946829058819441,3.1887802409290034,,,,,,,,,,,
8,8,B,-0.20732025599221585,-0.17343618170187705,-0.20031869982507952,-0.28788137139679665,-0.18130212751927718,-0.33343470596569585,-0.20533215979660918,-0.33533636319627613,-0.24224159786287103,-0.10566803312119959,-0.12589475093737124,-0.5317256917361984,-0.12554899507726572,-0.14128088671206587,-0.11059505412770293,-0.14421981152296257,-0.04395061209236841,-0.1488010766693604,-0.09667838075845672,-0.19841704259449922,-0.1488010766693604,-0.04524719656776406,-0.9304686374028631,4.155859381644079,,,,,,,,,,,
9,9,C,-0.17015150103087487,-0.05691645684632457,-0.22538599968272802,-0.08768872839571376,-0.1310810888389537,-0.07921770982312909,-0.1776716909881694,-0.23826540547165784,-0.03357793628920345,-0.12892011471329437,-0.1819936392394882,-0.18467324715530573,-0.09512247938798193,-0.06625186506917294,-0.13134040573403274,-0.27794089041876363,-0.0729941043412301,-0.13773688914598453,0.02667002233417939,-0.22547243864775438,-0.07636522397725874,-0.07653810190731154,-0.924677226746096,5.110837067255462,,,,,,,,,,,
10,10,D,-0.1479366870190967,-0.2857203972711373,-0.08224307359905222,-0.060028259587274056,-0.08405829186460607,-0.1922798760776267,-0.11154588274299307,-0.18138856648430354,-0.002719225774787908,-0.19660182432894538,-0.18441393026022657,-0.1472451752988857,-0.025971307366882575,-0.10246979141522375,0.022520952012913403,-0.19357646055302233,-0.216137030424906,-0.19236631504265303,-0.06512815852383008,-0.12252363130134258,-0.18380885750504203,-0.2173471759352752,-0.9309008322279949,4.598254004649062,,,,,,,,,,,
11,11,E,-0.1853647588755167,-0.06919078988006973,-0.12589475093737124,-0.15303658595565273,-0.25183632298079855,-0.12105416889589424,-0.1809563716591717,-0.15917375247252535,-0.2159641524948532,-0.16263131107358025,-0.1646194072691869,-0.08016853843841923,-0.02718145287725177,-0.12442528853192288,-0.17231247515653422,-0.1513942456201517,-0.19936787120978935,-0.12822860299308336,-0.12606762886742393,-0.16807696587024187,-0.10065457314966991,-0.1035934979605667,-0.9406684352759752,3.734728744035584,,,,,,,,,,,
12,12,F,-0.14854175977428125,-0.27197660183194383,-0.11145944377796672,-0.1646194072691869,-0.1310810888389537,-0.2333383844651545,-0.06089264923753775,-0.21354386147411472,-0.07351273813138841,-0.1749056441073254,0.01595159067090903,-0.13600810984545703,-0.12044909614070959,-0.14715873633385926,-0.17983266511382873,-0.34060914006288495,-0.17101589068113857,-0.12468460542700203,-0.09244287147216439,-0.16868203862542652,-0.21121000941840268,-0.3092317957583111,-0.9421378976814236,3.6390408097513873,,,,,,,,,,,
13,13,G,-0.19409509434318054,-0.10592735001627875,-0.1962560684688399,-0.14465200634809441,-0.231609605164627,-0.21449469008940486,-0.23947555098202702,-0.219594589025961,-0.09728345351364137,-0.47433021895868593,-0.26022090258835684,-0.12892011471329437,-0.09590043007321938,-0.1180288051199712,-0.10670530070151608,-0.09382589491258639,-0.13713181639079988,-0.047062414833317905,-0.24016706270223803,-0.16513804105934518,-0.21293878871893018,-0.12382021577673823,-0.9437802380169248,3.171319569993676,,,,,,,,,,,
14,14,H,-0.14681298047375374,-0.19011890195196735,-0.15640770559168138,-0.14966546631962419,-0.10852051896707003,-0.2187301993756972,-0.19850348155952569,-0.2342027741154182,-0.19556455674862888,-0.1778445689182222,-0.11526275823912721,-0.15286370802560004,-0.18674778231593872,-0.6192883633079156,-0.02095784739535279,-0.1300438212586372,-0.12226431440626354,-0.18752573300117606,-0.05795372442664106,-0.22771985173844017,-0.012919023647900072,-0.2317824830946797,-0.9350499025492609,4.770181106086521,,,,,,,,,,,
15,15,I,-0.009115709186739585,-0.09425808973771824,-0.17239891412156055,-0.1462079077185692,-0.19608319053878717,-0.1439604946278834,-0.0611519661326169,-0.2768171838734207,-0.11145944377796672,-0.10575447208622604,-0.4401868277732681,-0.1178559271899184,-0.1180288051199712,-0.3030946292414385,-0.16799052690521551,-0.12001690131557774,-0.06443664680361909,-0.05950962579711576,-0.21025918080311254,-0.14249103222243506,-0.2750884045728932,-0.11915251166531404,-0.9302957594728103,5.242224294095551,,,,,,,,,,,
16,16,J,-0.08777516736074022,-0.25719553881243373,-0.20792532874740038,-0.2668767028953877,-0.22037253971119836,-0.09909867177919522,-0.042913344512051914,-0.12416597163684373,-0.1647922851992397,-0.13929279051645924,-0.07653810190731154,-0.6950088966710195,-0.14378761669783072,-0.07187039779588726,-0.12356089888165908,-0.14197239843227688,-0.10601378898130509,-0.14145376464211856,-0.13531659812524605,-0.29194400275303617,-0.16591599174458255,-0.09780208730379958,-0.9182807433341443,6.410706223322079,,,,,,,,,,,
17,17,K,-0.13099464987392725,-0.16721257621997818,-0.1601245810878154,-0.0762787850122324,-0.1453435180683054,-0.15519756008131208,-0.7160135651724285,-0.19582387364370804,0.07516228171397547,-0.8230250038750798,-0.1609889707380792,-0.20749313392226854,-0.4031045117769536,-0.15156712355020438,-0.12961162643350535,-0.04714885379834425,-0.15044341700486155,-0.0195748239549309,-0.17914115339361775,-0.027959403562489115,-0.13038957711874272,-0.11284246721838873,-0.9347041466891555,4.601798002215144,,,,,,,,,,,
18,18,L,-0.15640770559168138,-0.2682597263358097,-0.1430961049776197,-0.21181508217358722,-0.19556455674862888,-0.4034502676370591,-0.2608259753435415,-0.10186471866003921,-0.14231815429238237,-0.09391233387761273,-0.13583523191540423,-0.12624050679747673,-0.15355521974581102,-0.7205083913538,-0.09382589491258639,-0.14179952050222408,-0.16617530863966168,-0.11370685686865241,-0.15156712355020438,-0.11284246721838873,-0.1168186596096019,-0.20913547425776968,-0.9372973156399467,4.587535572985792,,,,,,,,,,,
19,19,M,-0.19297138779783768,-0.1474180532289384,-0.2030847467059235,-0.15917375247252535,-0.22944863103896768,-0.04559295242786956,-0.255639637441959,-0.08587351013015991,-0.1915883643574157,-0.1338471357197977,-0.18259871199467273,-0.12459816646197558,-0.2039491363561872,-0.1520857573403626,-0.13713181639079988,-0.17793100788324853,-0.07576015122207409,-0.07083313021557076,-0.11413905169378437,-0.03867783522575958,-0.4316293702356571,-0.15476536525618023,-0.9411870690661335,4.0866217706579535,,,,,,,,,,,
20,20,N,-0.23204179998975885,-0.2712850901117328,-0.33853460490225196,-0.16021102005284185,-0.13497084226514056,-0.2864983479563747,-0.12788284713297787,-0.2785459631739482,-0.3592799565085818,-0.17965978718377604,-0.08872599597603026,-0.06746201057954224,-0.23999418477218531,-0.23774677168149952,-0.1453435180683054,-0.3822727212055973,-0.05337245928024323,-0.19176124228746838,-0.0331457414640716,-0.242933109583082,-0.15658058352173407,-0.17637510651277385,-0.9417057028562917,4.03830238920821,,,,,,,,,,,
21,21,O,-0.22797916863351922,-0.1388605956913274,-0.1761157896176947,-0.22650970622807087,-0.22918931414388852,-0.55886752675448,-0.2171742980052225,-0.16859559966040008,-0.2476008136945062,-0.21466756801945766,-0.18839012265143987,-0.2204589786762247,-0.1310810888389537,-0.12269650923139538,-0.20144240637042235,-0.06573323127901473,-0.02623062426196162,-0.17058369585600672,-0.21587771352982685,-0.15182644044528354,-0.200664455685185,-0.11353397893859972,-0.9540664748550632,2.2984589011573484,,,,,,,,,,,
22,22,P,-0.30646574887746714,-0.34467177141912453,-0.31372662193968254,-0.2515770060857195,-0.14318254394264607,-0.12382021577673823,-0.28459669072579435,-0.25105837229556116,-0.2029118687758707,-0.2096541080479279,-0.2871034207115593,-0.19426797227323322,-0.09970374453437976,-0.20368981946110806,-0.1768073013379057,-0.22166912418659387,-0.22210131901172583,-0.2044677701463454,0.13964574962365053,-0.21043205873316523,-0.1834631016449365,-0.19444085020328603,-0.9318516608432851,5.178864532731219,,,,,,,,,,,
23,23,Basic,assay,information,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,24,Assay,ID,,,,,,2656,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25,25,Assay,Started,,,,,,7/7/2023,5,41,26,PM,,,,,,,,,,,,,,,,,,,,,,,,
26,26,Assay,Finished,,,,,,7/7/2023,5,43,14,PM,,,,,,,,,,,,,,,,,,,,,,,,
27,27,Assay,Exported,,,,,,7/7/2023,5,43,14,PM,,,,,,,,,,,,,,,,,,,,,,,,
28,28,Protocol,ID,,,,,,100188,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29,29,Protocol,Name,,,,,,test,384,,,,,,,,,,,,,,,,,,,,,,,,,,,
30,30,Serial#,,,,,,"""=""""1040181""""""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31,31,Protocol,information,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32,32,Protocol,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33,33,Protocol,name,,,,test,384,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34,34,Number,of,assay,repeats,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35,35,Start,assay,repeat,each,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36,36,Number,of,plate,repeats,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
37,37,Start,plate,repeat,each,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38,38,Is,label,meas.,height,used,,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,
39,39,Height,of,measurement,,,,6.5,mm,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40,40,Is,gripper,height,used,,,,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,
41,41,Gripper,height,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42,42,Mode,of,measurement,,,,By,Rows,,bi-directional,,,,,,,,,,,,,,,,,,,,,,,,,,
43,43,Rotated,plate,,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
44,44,Soft,move,,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45,45,Protocol,notes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
46,46,Plate,type,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
47,47,Name,of,the,plate,type,,,,384,Greiner,,,,,,,,,,,,,,,,,,,,,,,,,,
48,48,Number,of,rows,,,,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
49,49,Number,of,columns,,,,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50,50,Number,of,the,wells,in,the,plate,,,,384,,,,,,,,,,,,,,,,,,,,,,,,,
51,51,Height,of,the,plate,,,,10.12,mm,,,,,,,,,,,,,,,,,,,,,,,,,,,
52,52,Coordinates,of,corners,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
53,53,384,Greiner,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
54,54,12,mm,x---------------------------------------------------------,x,115.5,mm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
55,55,12,mm,x---------------------------------------------------------,x,115.5,mm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
56,56,Platemap,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
57,57,Plate,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
58,58,Group,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
59,59,,01,02,03,04,05,06,07,08,09,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,,,,,,,,,,,
