,Unnamed: 0.1,Unnamed: 0,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21,Unnamed: 22,Unnamed: 23,Unnamed: 24,Unnamed: 25,Unnamed: 26,Unnamed: 27,Unnamed: 28,Unnamed: 29,Unnamed: 30,Unnamed: 31,Unnamed: 32,Unnamed: 33,Plate,information
0,0,Plate,Repeat,Barcode,Measured,height,Chamber,temperature,at,start,Chamber,temperature,at,end,Humidity,at,start,Humidity,at,end,Ambient,temperature,at,start,Ambient,temperature,at,end,Group,Label,ScanX,ScanY,Measinfo,Kinetics,Measurement,date,
1,1,1,1,"""""""=""""""""""""""""""""""",14.57,20.9,21.12,43.3,42.8,21.48,21.6,1,Pingping,US,LUM,384,(cps)(1),0,0,De=USLum,Ex=N/A,Em=N/A,Wdw=N/A,(12),0,7/7/2023,6,38,37,PM,,,,,,,
2,2,Background,information,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,3,Plate,Label,Result,Signal,Flashes/Time,Meastime,MeasInfo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,4,1,Pingping,US,LUM,384,(cps),0,188,0.1,00,00,00.000,De=USLum,Ex=N/A,Em=N/A,Wdw=N/A,(12),,,,,,,,,,,,,,,,,,,
5,5,Results,for,Pingping,US,LUM,384,(cps)(1),-,channel,0,(CPS),,,,,,,,,,,,,,,,,,,,,,,,,
6,6,,01,02,03,04,05,06,07,08,09,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,,,,,,,,,,,
7,7,A,-0.12039717533690825,-0.1311334727215835,-0.18876077834189153,-0.17673979580007568,-0.23161420465508245,-0.23519297044997417,-0.3295255662743002,-0.21739090470102554,-0.18655846092965048,-0.20610402796329005,-0.12920644498587247,0.04000494285464999,-0.031845662719715104,-0.12305830887669952,-0.007344881508533165,-0.16994931711233235,-0.5837097009371242,-0.46010463617509384,-0.2027087886194184,-0.18169500997761814,-0.2412493433336372,-0.8662486722825519,-0.8548700323193063,4.1166779993638976,,,,,,,,,,,
8,8,B,-0.10975264117774303,-0.26382309680910815,-0.14994493395114267,-0.19160543833270297,-0.1599471255317375,-0.18380556416434918,-0.19380775574494402,-0.22179553952550765,-0.2502421394336216,-0.230696572399982,-0.07882843418085796,-0.16572820873887037,-0.070753270335974,-0.10663269151040154,-0.18316322158577883,-0.19077956930311255,-0.20243349894288823,-0.2349176807734441,-0.17462924161334464,-0.18518201254699984,-0.17848329708476654,-0.19637712605922528,-0.8531265310346154,3.4921374865425334,,,,,,,,,,,
9,9,C,-0.18132795707557794,-0.09130823285022403,-0.12938997143689263,-0.11498314503181556,-0.2149132976122543,-0.13774042495830666,-0.24592926783464938,-0.22895307111529117,-0.1453567726756404,-0.14801790621543168,-0.07763551224922735,-0.23721176141119518,-0.13819924108585688,-0.13856629398789708,-0.15939654617867727,-0.057355839411507493,-0.16820581582764152,-0.08460951738799083,-0.1564601229623558,-0.19490891445106462,-0.3695343325966798,-0.21904264276020635,-0.8375267826979079,4.779208487546421,,,,,,,,,,,
10,10,D,-0.12755470692669177,-0.12434299403384015,-0.07717669612167714,-0.2447363459030189,-0.1634341281011192,-0.20215820926635805,-0.07882843418085796,-0.23932231559792622,-0.249049217501991,-0.22170377629999763,-0.07313911419923522,-0.3274150120875691,-0.007620171185063234,-0.11250553794304444,-0.028358660150333313,-0.1359051604481058,-0.05120770330233453,-0.22060261759387706,-0.02055878598197953,-0.17664803257456566,-0.11810309469915715,-0.22005203824081682,-0.833580964000976,5.426689806745296,,,,,,,,,,,
11,11,E,-0.1803185615949675,-0.13406989593790491,-0.16747171002356123,-0.03790203560337804,-0.29722491089476444,-0.09791518508694733,-0.12241596629812926,-0.1469167475093112,-0.15306488361848417,-0.17472100483885478,-0.17215163452457352,-0.089197678663493,-0.24446105622648873,-0.15783657134500648,-0.15499191135419516,-0.351640503622221,-0.10718327086346177,-0.009822488597304295,-0.42844632337412847,-0.05753936586252754,-0.08616949222166152,-0.05175828265539477,-0.8554206116723666,2.982301005608725,,,,,,,,,,,
12,12,F,-0.2988766489539453,-0.14544853590115042,-0.2405152375295568,-0.2266589904775401,-0.1304911301430131,-0.14948611782359245,-0.20500286925716948,-0.199955891854117,-0.09516228832164592,-0.17673979580007568,-0.11177143213896405,-0.12425123080833013,-0.10626563860836134,-0.0711203232380142,-0.09167528575226423,-0.15297312039297414,-0.2023417357173782,-0.14168624365523866,-0.20142410346227776,-0.2668512832509396,-0.13737337205626657,-0.22317198790815831,-0.8579899819866479,3.025429721598446,,,,,,,,,,,
13,13,G,-0.23051304594896196,-0.21307803310205342,-0.044508987840101225,-0.12856410240730223,-0.17490453128987482,-0.07717669612167714,-0.152789593941954,-0.13370284303586472,-0.17426218871130444,-0.064421607775781,-0.22702604337958018,-0.14407208751849976,-0.11892896372874757,-0.10140218765632901,-0.0900235476930834,-0.16086475778683795,-0.7949486460612472,-0.15031198685318287,-0.17233516097559357,-0.1453567726756404,-0.39495274606296216,-0.17701508547660585,-0.8393620472081087,5.3336418960781105,,,,,,,,,,,
14,14,H,-0.1269123643481214,-0.16692113067050088,-0.17334455645620403,-0.23335770593977329,-0.19123838543066277,-0.17820800740823645,-0.19628536283371525,-0.09387760316450529,-0.14508148299911022,-0.24785629557036037,-0.13223463142770406,-0.10378803151959011,-0.13159228884913368,-0.11296435407059464,-0.0263398691891124,-0.15802009779602663,-0.17389513580926436,-0.1822455893306784,-0.07203795549311463,-0.45395650006592086,-0.1489355384705321,-0.228677781438761,-0.8486301329846233,4.247165306039181,,,,,,,,,,,
15,15,I,-0.16875639518070185,-0.17976798224190715,-0.1300323140154629,-0.12489357338690038,-0.16884815840621187,-0.2274848595071305,-0.1842643802918994,-0.23684470850915498,-0.1300323140154629,-0.057631129088037664,-0.16270002229703892,-0.1002092657246984,-0.1069079811869317,-0.1375568985072866,-0.15370722619705451,-0.24528692525607912,-0.1338863694868848,0.04303312929648146,-0.07047798065944394,-0.1398509791450377,-0.0880047567318624,-0.22519077886937933,-0.8396373368846389,5.646462731841853,,,,,,,,,,,
16,16,J,-0.25712438134687493,-0.22564959499692952,-0.08947296834002318,-0.2070216602183905,-0.21601445631837488,-0.7650338345449725,-0.09883281734204775,-0.1779327177317063,-0.09396936639001531,-0.27217355033052226,-0.13425342238892496,-0.14388856106747971,-0.08194838384819945,-0.11911249017976762,-0.08672007157472177,-0.04726188460540263,-0.11140437923692385,-0.12149833404302882,-0.09791518508694733,-0.1405850849491181,-0.3372336772171439,-0.09965868637163816,-0.8390867575315787,5.2215989977303465,,,,,,,,,,,
17,17,K,-0.18995370027352215,-0.2132615595530735,-0.0935105502624651,-0.16728818357254108,-0.36678143583137834,-0.18371380093883916,-0.2719900238795021,-0.18637493447863043,-0.2054616853847197,-0.1540742790990946,-0.23299065303773311,-0.1771986119276259,-0.1901372267245422,-0.1405850849491181,-0.14820143266645183,-0.03992082656459896,-0.173252793230694,-0.0007379292718098825,-0.25583969618973434,-0.03588324464215703,-0.18554906544904,-0.21950145888775657,-0.8358750446387271,5.583788448818493,,,,,,,,,,,
18,18,L,-0.23519297044997417,-0.228677781438761,-0.1956430202551449,-0.18059385127149757,-0.18086914094802772,-0.11608430373793614,-0.4689139058240582,-0.2523526936203525,-0.1914219118816828,-0.21601445631837488,-0.14278740236135914,-0.228677781438761,-0.09240939155634462,-0.21243569052348307,-0.14746732686237143,-0.13645573980116601,-0.0833248322308502,-0.3540263474854821,-0.1690316848572319,-0.19940531250105675,-0.14269563913584912,-0.21197687439593285,-0.8443172613856512,4.96163377986039,,,,,,,,,,,
