,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Plate,information
Plate,Repeat,Barcode,Measured,height,Chamber,temperature,at,start,Chamber,temperature,at,end,Humidity,at,start,Humidity,at,end,Ambient,temperature,at,start,Ambient,temperature,at,end,Group,Label,ScanX,ScanY,Measinfo,Kinetics,Measurement,date,
1,1,"""=""""""""""",14.57,21.69,21.78,42.3,42.9,22.07,22.17,1,Pingping,US,LUM,384,(cps)(1),0,0,De=USLum,Ex=N/A,Em=N/A,Wdw=N/A,(12),0,7/7/2023,5,42,59,PM,,,,,,,
Background,information,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Plate,Label,Result,Signal,Flashes/Time,Meastime,MeasInfo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,Pingping,US,LUM,384,(cps),0,208,0.1,00,00,00.000,De=USLum,Ex=N/A,Em=N/A,Wdw=N/A,(12),,,,,,,,,,,,,,,,,,,
Results,for,Pingping,US,LUM,384,(cps)(1),-,channel,0,(CPS),,,,,,,,,,,,,,,,,,,,,,,,,
,01,02,03,04,05,06,07,08,09,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,,,,,,,,,,,
A,320840,383920,68960,394640,331560,381680,354040,381640,366080,388840,388960,423800,360760,425840,401240,419280,410080,401880,400200,469080,398400,3511280,45080,1934720,,,,,,,,,,,
B,363160,378840,366400,325880,375200,304800,364080,303920,347000,410200,400840,213040,401000,393720,407920,392360,438760,390240,414360,367280,390240,438160,28520,2382240,,,,,,,,,,,
C,380360,432760,354800,418520,398440,422440,376880,348840,443560,399440,374880,373640,415080,428440,398320,330480,425320,395360,471440,354760,423760,423680,31200,2824160,,,,,,,,,,,
D,390640,326880,421040,431320,420200,370120,407480,375160,457840,368120,373760,390960,447080,411680,469520,369520,359080,370080,428960,402400,374040,358520,28320,2586960,,,,,,,,,,,
E,373320,427080,400840,388280,342560,403080,375360,385440,359160,383840,382920,422000,446520,401520,379360,389040,366840,399760,400760,381320,412520,411160,23800,2187360,,,,,,,,,,,
F,390360,333240,407520,382920,398440,351120,430920,360280,425080,378160,466480,396160,403360,391000,375880,301480,379960,401400,416320,381040,361360,316000,23120,2143080,,,,,,,,,,,
G,369280,410080,368280,392160,351920,359840,348280,357480,414080,239600,338680,399440,414720,404480,409720,415680,395640,437320,347960,382680,360560,401800,22360,1926640,,,,,,,,,,,
H,391160,371120,386720,389840,408880,357880,367240,350720,368600,376800,405760,388360,372680,172520,449400,398920,402520,372320,432280,353720,453120,351840,26400,2666520,,,,,,,,,,,
I,454880,415480,379320,391440,368360,392480,430800,331000,407520,410160,255400,404560,404480,318840,381360,403560,429280,431560,361800,393160,331800,403960,28600,2884960,,,,,,,,,,,
J,418480,340080,362880,335600,357120,413240,439240,401640,382840,394640,423680,137480,392560,425840,401920,393400,410040,393640,396480,324000,382320,413840,34160,3425680,,,,,,,,,,,
K,398480,381720,385000,423800,391840,387280,127760,368480,493880,78240,384600,363080,272560,388960,399120,437280,389480,450040,376200,446160,398760,406880,26560,2588600,,,,,,,,,,,
L,386720,334960,392880,361080,368600,272400,338400,411960,393240,415640,396240,400680,388040,125680,415680,393480,382200,406480,388960,406880,405040,362320,25360,2582000,,,,,,,,,,,
M,369800,390880,365120,385440,352920,438000,340800,419360,370440,397160,374600,401440,364720,388720,395640,376760,424040,426320,406280,441200,259360,387480,23560,2350200,,,,,,,,,,,
N,351720,333560,302440,384960,396640,326520,399920,330200,292840,375960,418040,427880,348040,349080,391840,282200,434400,370360,443760,346680,386640,377480,23320,2327840,,,,,,,,,,,
O,353600,394840,377600,354280,353040,200480,358600,381080,344520,359760,371920,357080,398440,402320,365880,428680,446960,380160,359200,388840,366240,406560,17600,1522720,,,,,,,,,,,
