,Unnamed: 0,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21,Unnamed: 22,Unnamed: 23,Unnamed: 24,Unnamed: 25,Unnamed: 26,Unnamed: 27,Unnamed: 28,Unnamed: 29,Unnamed: 30,Unnamed: 31,Unnamed: 32,Unnamed: 33,Plate,information
0,Plate,Repeat,Barcode,Measured,height,Chamber,temperature,at,start,Chamber,temperature,at,end,Humidity,at,start,Humidity,at,end,Ambient,temperature,at,start,Ambient,temperature,at,end,Group,Label,ScanX,ScanY,Measinfo,Kinetics,Measurement,date,
1,1,1,"""=""""""""""",14.57,22.37,21.71,41.7,41.4,22.17,22.29,1,Pingping,US,LUM,384,(cps)(1),0,0,De=USLum,Ex=N/A,Em=N/A,Wdw=N/A,(12),0,7/7/2023,5,51,23,PM,,,,,,,
2,Background,information,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,Plate,Label,Result,Signal,Flashes/Time,Meastime,MeasInfo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,1,Pingping,US,LUM,384,(cps),0,176,0.1,00,00,00.000,De=USLum,Ex=N/A,Em=N/A,Wdw=N/A,(12),,,,,,,,,,,,,,,,,,,
5,Results,for,Pingping,US,LUM,384,(cps)(1),-,channel,0,(CPS),,,,,,,,,,,,,,,,,,,,,,,,,
6,,01,02,03,04,05,06,07,08,09,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,,,,,,,,,,,
7,A,-0.1837691027128268,-0.19557937296129235,-0.212404963452257,-0.07343205737784712,-0.13167448600041712,-0.2099781955929833,-0.2225973884612069,-0.05417969902760852,-0.17406203127573175,-0.3575256814368272,-0.18457802533258483,0.02331508794519985,0.029301115331408487,0.05615734630737114,-0.21013998011693502,-0.3521867921464252,-0.03881016925220825,-0.17390024675178026,-0.39505969099359467,-0.1620899765033147,-0.14574973958420467,-0.3086667552034491,-1.4283774454723572,2.479689515102089,,,,,,,,,,,
8,B,-0.10077364192566465,-0.2064189360660486,-0.14105798838960876,-0.19606472653314722,-0.04867902521325476,-0.12940950266509488,-0.06647532284792895,-0.3513778695266671,-0.17940092056613402,-0.022955285904953108,-0.19347617414992183,-0.16516388245839475,-0.11339283479388804,0.05421593201995232,-0.059356803794059325,-0.1051418240723574,-0.19509401938943768,-0.022793501381001405,0.01862333675060392,-0.3012246671016763,-0.24087903966773577,-0.3136820754459482,-1.4330691966669533,2.00566085992395,,,,,,,,,,,
9,C,-0.2528510944401528,-0.09850865859034243,0.05259808678043644,0.09450027848389642,-0.020528518045679175,-0.5482696351757441,-0.0019232977912471538,-0.07003458237486367,-0.16645815865000746,-0.24621792895813804,-0.0645339085605099,0.007945558169799357,-0.07003458237486367,-0.045443334734223004,0.030918960570924133,-0.09834687406639095,0.08123394751986668,-0.07585882523712083,-0.18522516342839118,-0.160795700311702,-0.14979435268299426,-0.15383896578178383,-1.4131697002209085,3.9567822187800457,,,,,,,,,,,
