,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Plate,information
Plate,Repeat,Barcode,Measured,height,Chamber,temperature,at,start,Chamber,temperature,at,end,Humidity,at,start,Humidity,at,end,Ambient,temperature,at,start,Ambient,temperature,at,end,Group,Label,ScanX,ScanY,Measinfo,Kinetics,Measurement,date,
1,1,"""=""""""""""",14.51,21.98,21.81,42.8,43.1,22.07,22.09,1,Pingping,US,LUM,384,(cps)(1),0,0,De=USLum,Ex=N/A,Em=N/A,Wdw=N/A,(12),0,7/7/2023,6,07,14,PM,,,,,,,
Background,information,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Plate,Label,Result,Signal,Flashes/Time,Meastime,MeasInfo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,Pingping,US,LUM,384,(cps),0,168,0.1,00,00,00.000,De=USLum,Ex=N/A,Em=N/A,Wdw=N/A,(12),,,,,,,,,,,,,,,,,,,
Results,for,Pingping,US,LUM,384,(cps)(1),-,channel,0,(CPS),,,,,,,,,,,,,,,,,,,,,,,,,
,01,02,03,04,05,06,07,08,09,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,,,,,,,,,,,
A,280000,341640,338400,319720,311200,339120,291400,206280,302360,337160,296440,336880,353280,335400,312520,361600,318320,293800,351080,335480,322120,319040,36200,2915040,,,,,,,,,,,
B,263440,279640,343920,270520,235160,294000,321000,322480,325200,325640,360480,326600,323880,315440,347800,339960,297720,274480,306320,259760,292320,291800,37920,2706560,,,,,,,,,,,
C,269920,312520,328080,379800,310840,362840,312400,344840,339520,307600,95280,165120,385360,340800,333880,211680,350360,260600,307320,355160,321400,351440,36040,2502120,,,,,,,,,,,
D,304120,264960,318720,302360,352840,352640,322320,349280,350360,279800,288800,325640,351760,296360,371640,317360,354480,260400,354800,279960,346600,179400,38680,3204280,,,,,,,,,,,
E,281680,351520,280520,290720,311840,335080,144280,318520,298000,341760,305920,339160,176880,319840,322200,281960,333000,195960,298480,280000,333800,299000,22760,1862160,,,,,,,,,,,
F,300480,282360,261880,240920,310520,305280,407560,288000,332400,301800,343360,342000,345720,350400,337760,295800,196040,302200,329360,281200,333240,279080,23880,2135520,,,,,,,,,,,
G,281040,293720,335120,307680,306240,348640,296240,341680,338360,324360,310240,404680,331560,281600,317320,363760,160000,314320,319480,337680,288080,317800,28440,2791400,,,,,,,,,,,
H,315280,290720,295200,300840,330200,287080,313880,300360,324200,218680,338240,387400,393440,290160,351400,312360,365880,275360,312000,86720,327960,297560,25360,2254640,,,,,,,,,,,
I,309520,296400,323800,263960,69600,225880,320760,355760,344800,546200,221240,357400,367760,341360,283880,335440,273880,295600,319960,325560,366520,324200,18200,1556920,,,,,,,,,,,
J,280880,292480,303400,322600,347400,315960,324880,339120,362640,289960,225160,318280,338520,309800,339400,302200,331120,359920,324720,300560,301920,294480,24800,2260560,,,,,,,,,,,
K,292960,287640,352560,273200,294040,328360,294720,324720,306680,313440,300480,324960,326600,327080,322960,323160,327480,309120,366800,347040,330680,321560,23000,2027600,,,,,,,,,,,
L,305600,278000,318520,267560,328600,271240,266320,266080,239080,329880,315560,272040,188440,612120,371440,292840,373760,304040,278400,283760,337600,277480,29240,2609120,,,,,,,,,,,
M,259600,272560,259640,302640,288960,278400,393000,282000,309880,299200,324520,351240,316120,313280,336640,316880,307120,289720,325080,158640,314880,302720,20560,1845320,,,,,,,,,,,
N,277880,280880,315080,301840,302880,294360,346560,276560,67040,240160,314040,274440,240760,281320,346720,273240,347400,263320,332000,296520,292680,170040,22640,2269000,,,,,,,,,,,
O,229280,255320,305360,298800,256840,312960,316000,313680,295480,301080,281240,323800,100880,321920,195760,319400,184840,309920,355080,325480,279040,276160,19880,1889480,,,,,,,,,,,
