Unnamed: 0,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21,Unnamed: 22,Unnamed: 23,Unnamed: 24,Unnamed: 25,Unnamed: 26,Unnamed: 27,Unnamed: 28,Unnamed: 29,Unnamed: 30,Unnamed: 31,Unnamed: 32,Unnamed: 33,Plate,information
Plate,Repeat,Barcode,Measured,height,Chamber,temperature,at,start,Chamber,temperature,at,end,Humidity,at,start,Humidity,at,end,Ambient,temperature,at,start,Ambient,temperature,at,end,Group,Label,ScanX,ScanY,Measinfo,Kinetics,Measurement,date,
1,1,"""""""=""""""""""""""""""""""",14.46,21.39,21.41,49.4,49.1,21.77,22.38,1,Pingping,US,LUM,384,(cps)(1),0,0,De=USLum,Ex=N/A,Em=N/A,Wdw=N/A,(12),0,7/26/2023,3,54,00,PM,,,,,,,
Background,information,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Plate,Label,Result,Signal,Flashes/Time,Meastime,MeasInfo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,Pingping,US,LUM,384,(cps),0,8,0.1,00,00,00.000,De=USLum,Ex=N/A,Em=N/A,Wdw=N/A,(12),,,,,,,,,,,,,,,,,,,
0.10575635876840696,0.11914323962516733,0.10397144132083891,0.09817045961624275,0.10263275323516287,0.11244979919678715,0.10218652387327086,0.10218652387327086,0.11021865238732709,0.1111111111111111,0.09593931280678268,0.10040160642570281,0.0892458723784025,0.10977242302543508,0.09058456046407853,0.1249442213297635,0.06113342257920571,0.09192324854975457,0.08879964301651048,0.09593931280678268,0.09415439535921463,0.0642570281124498,0.00535475234270415,0.9933065595716198,,,,,,,,,,,,
0.12226684515841142,0.10798750557786703,0.10932619366354306,0.11646586345381527,0.11601963409192324,0.11557340473003123,0.11735832217759928,0.11691209281570727,0.1253904506916555,0.11512717536813923,0.1253904506916555,0.10932619366354306,0.11646586345381527,0.10620258813029898,0.12360553324408746,0.11244979919678715,0.11289602855867917,0.09504685408299866,0.11378848728246319,0.10218652387327086,0.11557340473003123,0.08701472556894244,0.0035698348951361,0.7072735385988398,,,,,,,,,,,,
0.107541276215975,0.0995091477019188,0.10174029451137885,0.10441767068273092,0.10174029451137885,0.11334225792057118,0.11021865238732709,0.11378848728246319,0.0995091477019188,0.11601963409192324,0.10129406514948684,0.09727800089245872,0.10620258813029898,0.11244979919678715,0.10307898259705489,0.10531012940651495,0.0963855421686747,0.10084783578759482,0.10307898259705489,0.10129406514948684,0.0821062025881303,0.0995091477019188,0.0049085229808121375,0.9687639446675591,,,,,,,,,,,,
0.107095046854083,0.10664881749219099,0.10977242302543508,0.1035252119589469,0.1111111111111111,0.10486390004462294,0.10798750557786703,0.10263275323516287,0.11289602855867917,0.10397144132083891,0.1142347166443552,0.10531012940651495,0.11512717536813923,0.11244979919678715,0.11289602855867917,0.10040160642570281,0.11334225792057118,0.1035252119589469,0.11334225792057118,0.10218652387327086,0.10843373493975904,0.09772423025435073,0.006247211066488175,0.7746541722445337,,,,,,,,,,,,
0.0995091477019188,0.10397144132083891,0.0963855421686747,0.10441767068273092,0.1106648817492191,0.1142347166443552,0.10441767068273092,0.11200356983489514,0.11021865238732709,0.11289602855867917,0.12405176260597947,0.12985274431057564,0.1111111111111111,0.12360553324408746,0.11557340473003123,0.12672913877733155,0.107095046854083,0.11155734047300313,0.09593931280678268,0.107095046854083,0.10218652387327086,0.1035252119589469,0.004016064257028112,1.0,,,,,,,,,,,,
0.11646586345381527,0.10575635876840696,0.107541276215975,0.107541276215975,0.11691209281570727,0.11557340473003123,0.11601963409192324,0.10798750557786703,0.11691209281570727,0.10798750557786703,0.1285140562248996,0.1106648817492191,0.12226684515841142,0.10887996430165105,0.12315930388219545,0.10932619366354306,0.11780455153949129,0.11378848728246319,0.1106648817492191,0.11021865238732709,0.10397144132083891,0.10263275323516287,0.0049085229808121375,0.820169567157519,,,,,,,,,,,,
0.0999553770638108,0.10441767068273092,0.10040160642570281,0.10441767068273092,0.107541276215975,0.11021865238732709,0.1111111111111111,0.11557340473003123,0.1142347166443552,0.11646586345381527,0.10486390004462294,0.11646586345381527,0.10932619366354306,0.10932619366354306,0.12360553324408746,0.13342257920571174,0.20080321285140562,0.12315930388219545,0.11155734047300313,0.11512717536813923,0.10263275323516287,0.10620258813029898,0.002677376171352075,0.9723337795626952,,,,,,,,,,,,
0.10887996430165105,0.10843373493975904,0.10040160642570281,0.1035252119589469,0.1142347166443552,0.1035252119589469,0.11601963409192324,0.1106648817492191,0.10040160642570281,0.1035252119589469,0.11289602855867917,0.10887996430165105,0.11468094600624722,0.11869701026327532,0.1253904506916555,0.1106648817492191,0.12806782686300758,0.09415439535921463,0.11244979919678715,0.10575635876840696,0.11691209281570727,0.10620258813029898,0.002677376171352075,0.7947344935296743,,,,,,,,,,,,
0.10486390004462294,0.11021865238732709,0.10887996430165105,0.1111111111111111,0.10531012940651495,0.11735832217759928,0.12182061579651941,0.11244979919678715,0.10620258813029898,0.11691209281570727,0.1111111111111111,0.1213743864346274,0.11958946898705936,0.1285140562248996,0.12806782686300758,0.11914323962516733,0.13163766175814368,0.12717536813922356,0.1249442213297635,0.13029897367246765,0.1111111111111111,0.11691209281570727,0.0031236055332440876,0.9214636323070058,,,,,,,,,,,,
