Unnamed: 0,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21,Unnamed: 22,Unnamed: 23,Unnamed: 24,Unnamed: 25,Unnamed: 26,Unnamed: 27,Unnamed: 28,Unnamed: 29,Unnamed: 30,Unnamed: 31,Unnamed: 32,Unnamed: 33,Plate,information
Plate,Repeat,Barcode,Measured,height,Chamber,temperature,at,start,Chamber,temperature,at,end,Humidity,at,start,Humidity,at,end,Ambient,temperature,at,start,Ambient,temperature,at,end,Group,Label,ScanX,ScanY,Measinfo,Kinetics,Measurement,date,
1,1,"""""""=""""""""""""""""""""""",14.51,21.78,22.1,47,47.5,22.85,22.88,1,Pingping,US,LUM,384,(cps)(1),0,0,De=USLum,Ex=N/A,Em=N/A,Wdw=N/A,(12),0,7/26/2023,3,37,18,PM,,,,,,,
Background,information,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Plate,Label,Result,Signal,Flashes/Time,Meastime,MeasInfo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,Pingping,US,LUM,384,(cps),0,8,0.1,00,00,00.000,De=USLum,Ex=N/A,Em=N/A,Wdw=N/A,(12),,,,,,,,,,,,,,,,,,,
-0.022831887982846584,0.03843607138412117,-0.05040246969798216,-0.07797305141311764,-0.06265606157137572,-0.09329004125485965,-0.04733907172963372,-0.04733907172963372,-0.1177972250016467,-0.0749096534447693,-0.11167042906494991,-0.04733907172963372,-0.07797305141311764,-0.08103644938146608,-0.16374819452687261,-0.1331142148433887,-0.1177972250016467,-0.15762139859017585,-0.1392410107800855,-0.1331142148433887,-0.1760017864002662,-0.1269874189066919,-0.7182232267979313,5.145120484620889,,,,,,,,,,,,
-0.07797305141311764,-0.1269874189066919,-0.13005081687504028,-0.13617761281173704,-0.10248023515990479,-0.15149460265347905,-0.10248023515990479,-0.09329004125485965,-0.1269874189066919,-0.17293838843191775,-0.12086062296999513,-0.18212858233696297,-0.13617761281173704,-0.1698749904635694,-0.09941683719155643,-0.2342063477988856,-0.17906518436861454,-0.24033314373558237,-0.13617761281173704,-0.11167042906494991,-0.18212858233696297,-0.2342063477988856,-0.6967794410194926,4.41909516612232,,,,,,,,,,,,
-0.11167042906494991,-0.06571945953972408,-0.1606847965585242,-0.1269874189066919,-0.17293838843191775,-0.08716324531816287,-0.15762139859017585,-0.1606847965585242,-0.20357236811540166,-0.15149460265347905,-0.19438217421035656,-0.1698749904635694,-0.20969916405209846,-0.1698749904635694,-0.20050897014705332,-0.17906518436861454,-0.24033314373558237,-0.1698749904635694,-0.3536788685644728,-0.16374819452687261,-0.2801573173241114,-0.15762139859017585,-0.7243500227346281,4.716244769052114,,,,,,,,,,,,
-0.10554363312825321,-0.14230440874843384,-0.13617761281173704,-0.20969916405209846,-0.15762139859017585,-0.20663576608375003,-0.1392410107800855,-0.1331142148433887,-0.1913187762420081,-0.23114294983053715,-0.1760017864002662,-0.1760017864002662,-0.20663576608375003,-0.2127625620204468,-0.22195275592549202,-0.1760017864002662,-0.19438217421035656,-0.2709671234190663,-0.23114294983053715,-0.2495233376406275,-0.1760017864002662,-0.2740305213874146,-0.7059696349245377,4.253671675831507,,,,,,,,,,,,
-0.09941683719155643,-0.13617761281173704,-0.1760017864002662,-0.1606847965585242,-0.22195275592549202,-0.1269874189066919,-0.1269874189066919,-0.18825537827365976,-0.17906518436861454,-0.1269874189066919,-0.16374819452687261,-0.16374819452687261,-0.13617761281173704,-0.15762139859017585,-0.13005081687504028,-0.1177972250016467,-0.14843120468513063,-0.1331142148433887,-0.15762139859017585,-0.09635343922320799,-0.1392410107800855,-0.1331142148433887,-0.7611107983548088,5.488221057075908,,,,,,,,,,,,
-0.1545580006218274,-0.17293838843191775,-0.18212858233696297,-0.20357236811540166,-0.1545580006218274,-0.18212858233696297,-0.16374819452687261,-0.1851919803053113,-0.20050897014705332,-0.2127625620204468,-0.14536780671678226,-0.18212858233696297,-0.1606847965585242,-0.1606847965585242,-0.12392402093834348,-0.1851919803053113,-0.16681159249522096,-0.24645993967227917,-0.2127625620204468,-0.23726974576723395,-0.20663576608375003,-0.31691809294429213,-0.6447016755575699,3.490885581712758,,,,,,,,,,,,
-0.18212858233696297,-0.15149460265347905,-0.15762139859017585,-0.18212858233696297,-0.14536780671678226,-0.14230440874843384,-0.14536780671678226,-0.09941683719155643,-0.1545580006218274,-0.09022664328651121,-0.16681159249522096,-0.09635343922320799,-0.18212858233696297,-0.2587135315456727,-0.08716324531816287,-0.09022664328651121,-0.1974455721787049,-0.17293838843191775,-0.20357236811540166,-0.1760017864002662,-0.13617761281173704,-0.1545580006218274,-0.7457938085130669,5.2523394135130825,,,,,,,,,,,,
-0.1331142148433887,-0.18212858233696297,-0.16374819452687261,-0.1974455721787049,-0.1974455721787049,-0.18825537827365976,-0.18825537827365976,-0.1913187762420081,-0.2587135315456727,-0.2188893579571436,-0.21582595998879525,-0.1974455721787049,-0.18212858233696297,-0.20050897014705332,-0.1974455721787049,-0.21582595998879525,-0.18212858233696297,-0.2188893579571436,-0.18825537827365976,-0.1269874189066919,-0.20663576608375003,-0.2280795518621888,-0.7090330328928861,4.4527925437741525,,,,,,,,,,,,
-0.12086062296999513,-0.13005081687504028,-0.11473382703329835,-0.16681159249522096,-0.1392410107800855,-0.13005081687504028,-0.09635343922320799,-0.04733907172963372,-0.12392402093834348,-0.10860703109660157,-0.12392402093834348,-0.07184625547642086,-0.1392410107800855,-0.14843120468513063,-0.16374819452687261,-0.292410909197505,-0.17293838843191775,-0.11473382703329835,-0.1269874189066919,-0.10554363312825321,0.34171247025061185,-0.1177972250016467,-0.7457938085130669,5.331987760690141,,,,,,,,,,,,
-0.1392410107800855,-0.24645993967227917,-0.2342063477988856,-0.2740305213874146,-0.17293838843191775,-0.24339654170393074,-0.16374819452687261,-0.25258673560897593,-0.20357236811540166,-0.22195275592549202,-0.24645993967227917,-0.20050897014705332,-0.20969916405209846,0.24368373526346332,-0.23114294983053715,-0.24339654170393074,-0.2342063477988856,-0.2679037254507179,-0.2127625620204468,-0.1177972250016467,-0.3016011031025501,-0.2801573173241114,-0.6600186653993119,3.8033521744842935,,,,,,,,,,,,
-0.16374819452687261,-0.09635343922320799,-0.1913187762420081,-0.14536780671678226,-0.20663576608375003,-0.07184625547642086,-0.1269874189066919,-0.10248023515990479,-0.19438217421035656,-0.2250161538938404,-0.25258673560897593,-0.20050897014705332,-0.2188893579571436,-0.09022664328651121,0.0261824795107276,-0.1177972250016467,-0.16681159249522096,-0.17906518436861454,-0.2617769295140211,-0.1851919803053113,-0.16681159249522096,-0.1606847965585242,-0.754984002418112,5.316670770848399,,,,,,,,,,,,
