Unnamed: 0,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21,Unnamed: 22,Unnamed: 23,Unnamed: 24,Unnamed: 25,Unnamed: 26,Unnamed: 27,Unnamed: 28,Unnamed: 29,Unnamed: 30,Unnamed: 31,Unnamed: 32,Unnamed: 33,Plate,information
Plate,Repeat,Barcode,Measured,height,Chamber,temperature,at,start,Chamber,temperature,at,end,Humidity,at,start,Humidity,at,end,Ambient,temperature,at,start,Ambient,temperature,at,end,Group,Label,ScanX,ScanY,Measinfo,Kinetics,Measurement,date,
1,1,"""""""=""""""""""""""""""""""",14.57,21.49,21.91,48.6,48.9,22.36,21.99,1,Pingping,US,LUM,384,(cps)(1),0,0,De=USLum,Ex=N/A,Em=N/A,Wdw=N/A,(12),0,7/26/2023,4,03,47,PM,,,,,,,
Background,information,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Plate,Label,Result,Signal,Flashes/Time,Meastime,MeasInfo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,Pingping,US,LUM,384,(cps),0,12,0.1,00,00,00.000,De=USLum,Ex=N/A,Em=N/A,Wdw=N/A,(12),,,,,,,,,,,,,,,,,,,
-0.061643026578296845,-0.05995239133231321,-0.060544113668407486,-0.06071317719300585,-0.06062864543070667,-0.06012145485691158,-0.0591070737093214,-0.06122036776680093,-0.06274193948818621,-0.0591070737093214,-0.0609667724799034,-0.059360668996218946,-0.05986785957001403,-0.0609667724799034,-0.061812090102895206,-0.06062864543070667,-0.061643026578296845,-0.0609667724799034,-0.06147396305369848,-0.061727558340596025,-0.06282647125048539,-0.06012145485691158,-0.07668968026755114,0.0982065359294553,,,,,,,,,,,,
-0.056824716127243505,-0.056486589078046774,-0.055641271455054965,-0.05665565260264514,-0.05589486674195251,-0.05716284317644023,-0.055218612643559054,-0.056824716127243505,-0.05733190670103859,-0.05851535137322714,-0.05665565260264514,-0.05800816079943204,-0.06012145485691158,-0.0600369230946124,-0.058177224324030406,-0.05792362903713286,-0.05995239133231321,-0.06088224071760421,-0.060544113668407486,-0.06189662186519439,-0.061981153627493575,-0.06350272534887884,-0.0760134261691577,0.05889926646033593,,,,,,,,,,,,
-0.06020598661921076,-0.05986785957001403,-0.061727558340596025,-0.05834628784862877,-0.06105130424220258,-0.06316459829968211,-0.06105130424220258,-0.0591070737093214,-0.0591070737093214,-0.05690924788954268,-0.060544113668407486,-0.05902254194702222,-0.0577545655125345,-0.05707831141414104,-0.060375050143809124,-0.05690924788954268,-0.058938010184723034,-0.06215021715209193,-0.061389431291399295,-0.05969879604541567,-0.06071317719300585,-0.059445200758518134,-0.07652061674295278,0.11790243654516457,,,,,,,,,,,,
-0.058092692561731225,-0.05859988313552631,-0.05707831141414104,-0.05843081961092795,-0.056824716127243505,-0.05631752555344841,-0.05724737493873941,-0.05826175608632959,-0.055641271455054965,-0.05876894666012467,-0.058177224324030406,-0.059614264283116496,-0.05665565260264514,-0.057839097274833676,-0.05657112084034596,-0.046849968175940095,-0.06079770895530503,-0.06020598661921076,-0.06105130424220258,-0.05978332780771485,-0.05978332780771485,-0.061389431291399295,-0.07635155321835442,0.08459692219928708,,,,,,,,,,,,
-0.06088224071760421,-0.05978332780771485,-0.060544113668407486,-0.05902254194702222,-0.060375050143809124,-0.059276137233919765,-0.059614264283116496,-0.0595297325208173,-0.06189662186519439,-0.058853478422423854,-0.06071317719300585,-0.05716284317644023,-0.061389431291399295,-0.05707831141414104,-0.06240381243898947,-0.057839097274833676,-0.05851535137322714,-0.058177224324030406,-0.0595297325208173,-0.05995239133231321,-0.060544113668407486,-0.06240381243898947,-0.07660514850525196,0.12136823879943102,,,,,,,,,,,,
-0.05750097022563695,-0.0586844148978255,-0.05657112084034596,-0.05792362903713286,-0.05674018436494432,-0.055641271455054965,-0.055725803217354146,-0.05716284317644023,-0.05792362903713286,-0.06012145485691158,-0.05674018436494432,-0.05674018436494432,-0.05792362903713286,-0.05614846202885005,-0.05758550198793614,-0.057670033750235314,-0.05843081961092795,-0.06265740772588703,-0.059276137233919765,-0.06189662186519439,-0.05986785957001403,-0.060544113668407486,-0.07626702145605524,0.0876400656420576,,,,,,,,,,,,
-0.061643026578296845,-0.06029051838150994,-0.0604595819061083,-0.06079770895530503,-0.061727558340596025,-0.0609667724799034,-0.06088224071760421,-0.0604595819061083,-0.059360668996218946,-0.05851535137322714,-0.06079770895530503,-0.06029051838150994,-0.06088224071760421,-0.05986785957001403,-0.06062864543070667,-0.06113583600450176,-0.059614264283116496,-0.0609667724799034,-0.060375050143809124,-0.061558494815997664,-0.06282647125048539,-0.0604595819061083,-0.07660514850525196,0.11536648367618912,,,,,,,,,,,,
-0.0591070737093214,-0.05843081961092795,-0.05826175608632959,-0.056063930266550877,-0.05623299379114923,-0.05716284317644023,-0.056824716127243505,-0.057839097274833676,-0.057670033750235314,-0.05657112084034596,-0.05614846202885005,-0.059191605471620584,-0.05859988313552631,-0.0586844148978255,-0.05741643846333777,-0.059276137233919765,-0.05902254194702222,-0.06231928067669029,-0.05978332780771485,-0.059276137233919765,-0.06122036776680093,-0.06113583600450176,-0.07626702145605524,0.10057342527383237,,,,,,,,,,,,
-0.06012145485691158,-0.0591070737093214,-0.06088224071760421,-0.05800816079943204,-0.0604595819061083,-0.059614264283116496,-0.059276137233919765,-0.05733190670103859,-0.0577545655125345,-0.056993779651841874,-0.059191605471620584,-0.059276137233919765,-0.06088224071760421,-0.06130489952910012,-0.06215021715209193,-0.06071317719300585,-0.06088224071760421,-0.0595297325208173,-0.059276137233919765,-0.058938010184723034,-0.061727558340596025,-0.0600369230946124,-0.07660514850525196,0.1077586250692628,,,,,,,,,,,,
