Unnamed: 0,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21,Unnamed: 22,Unnamed: 23,Unnamed: 24,Unnamed: 25,Unnamed: 26,Unnamed: 27,Unnamed: 28,Unnamed: 29,Unnamed: 30,Unnamed: 31,Unnamed: 32,Unnamed: 33,Plate,information
Plate,Repeat,Barcode,Measured,height,Chamber,temperature,at,start,Chamber,temperature,at,end,Humidity,at,start,Humidity,at,end,Ambient,temperature,at,start,Ambient,temperature,at,end,Group,Label,ScanX,ScanY,Measinfo,Kinetics,Measurement,date,
1,1,"""""""=""""""""""""""""""""""",14.46,21.39,21.41,49.4,49.1,21.77,22.38,1,Pingping,US,LUM,384,(cps)(1),0,0,De=USLum,Ex=N/A,Em=N/A,Wdw=N/A,(12),0,7/26/2023,3,54,00,PM,,,,,,,
Background,information,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Plate,Label,Result,Signal,Flashes/Time,Meastime,MeasInfo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,Pingping,US,LUM,384,(cps),0,8,0.1,00,00,00.000,De=USLum,Ex=N/A,Em=N/A,Wdw=N/A,(12),,,,,,,,,,,,,,,,,,,
-0.1820359971538143,-0.09642445654503945,-0.19345086923498428,-0.23054920349878666,-0.20201202329586176,-0.13923022684942687,-0.20486574131615423,-0.20486574131615423,-0.15349881695088932,-0.1477913809103044,-0.2448177936002492,-0.2162806133973242,-0.2876235639046366,-0.1563525349711818,-0.27906240984375913,-0.05932612228123697,-0.4674077991830638,-0.2705012557828816,-0.2904772819249291,-0.2448177936002492,-0.25623266568141917,-0.44743177304101633,-0.8241225517196256,5.494009145207958,,,,,,,,,,,,
-0.07644843040299197,-0.16776740705235177,-0.15920625299147434,-0.11354676466679436,-0.11640048268708693,-0.1192542007073794,-0.10783932862620943,-0.1106930466465019,-0.05647240426094459,-0.12210791872767186,-0.05647240426094459,-0.15920625299147434,-0.11354676466679436,-0.17918227913352172,-0.06788727634211447,-0.13923022684942687,-0.13637650882913432,-0.2505252296408341,-0.13066907278854936,-0.20486574131615423,-0.1192542007073794,-0.30189215400609903,-0.8355374238007955,3.6647758942004685,,,,,,,,,,,,
-0.17062112507264432,-0.22198804943790915,-0.2077194593364467,-0.19059715121469178,-0.2077194593364467,-0.13352279080884183,-0.15349881695088932,-0.13066907278854936,-0.22198804943790915,-0.11640048268708693,-0.2105731773567392,-0.23625663953937168,-0.17918227913352172,-0.13923022684942687,-0.19915830527556921,-0.18488971517410677,-0.24196407557995664,-0.21342689537703174,-0.19915830527556921,-0.2105731773567392,-0.3332830522293165,-0.22198804943790915,-0.8269762697399182,5.337054654091871,,,,,,,,,,,,
-0.1734748430929368,-0.17632856111322925,-0.1563525349711818,-0.19630458725527675,-0.1477913809103044,-0.18774343319439923,-0.16776740705235177,-0.20201202329586176,-0.13637650882913432,-0.19345086923498428,-0.1278153547682569,-0.18488971517410677,-0.12210791872767186,-0.13923022684942687,-0.13637650882913432,-0.2162806133973242,-0.13352279080884183,-0.19630458725527675,-0.13352279080884183,-0.20486574131615423,-0.1649136890320593,-0.2334029215190792,-0.8184151156790406,4.095687315264636,,,,,,,,,,,,
-0.22198804943790915,-0.19345086923498428,-0.24196407557995664,-0.19059715121469178,-0.15064509893059685,-0.1278153547682569,-0.19059715121469178,-0.14208394486971934,-0.15349881695088932,-0.13637650882913432,-0.065033558321822,-0.02793522405801952,-0.1477913809103044,-0.06788727634211447,-0.1192542007073794,-0.047911250200067,-0.1734748430929368,-0.1449376628900118,-0.2448177936002492,-0.1734748430929368,-0.20486574131615423,-0.19630458725527675,-0.8326837057805031,5.536814915512345,,,,,,,,,,,,
-0.11354676466679436,-0.1820359971538143,-0.17062112507264432,-0.17062112507264432,-0.1106930466465019,-0.1192542007073794,-0.11640048268708693,-0.16776740705235177,-0.1106930466465019,-0.16776740705235177,-0.03649637811889711,-0.15064509893059685,-0.07644843040299197,-0.1620599710117668,-0.07074099436240694,-0.15920625299147434,-0.10498561060591695,-0.13066907278854936,-0.15064509893059685,-0.15349881695088932,-0.19345086923498428,-0.20201202329586176,-0.8269762697399182,4.3867665533344695,,,,,,,,,,,,
-0.21913433141761668,-0.19059715121469178,-0.2162806133973242,-0.19059715121469178,-0.17062112507264432,-0.15349881695088932,-0.1477913809103044,-0.1192542007073794,-0.1278153547682569,-0.11354676466679436,-0.18774343319439923,-0.11354676466679436,-0.15920625299147434,-0.15920625299147434,-0.06788727634211447,-0.005105479895679575,0.42580594116848713,-0.07074099436240694,-0.1449376628900118,-0.12210791872767186,-0.20201202329586176,-0.17918227913352172,-0.8412448598413805,5.35988439825421,,,,,,,,,,,,
-0.1620599710117668,-0.1649136890320593,-0.2162806133973242,-0.19630458725527675,-0.1278153547682569,-0.19630458725527675,-0.11640048268708693,-0.15064509893059685,-0.2162806133973242,-0.19630458725527675,-0.13637650882913432,-0.1620599710117668,-0.12496163674796434,-0.09927817456533192,-0.05647240426094459,-0.15064509893059685,-0.039350096139189585,-0.25623266568141917,-0.13923022684942687,-0.1820359971538143,-0.1106930466465019,-0.17918227913352172,-0.8412448598413805,4.224104626177798,,,,,,,,,,,,
-0.18774343319439923,-0.15349881695088932,-0.1620599710117668,-0.1477913809103044,-0.18488971517410677,-0.10783932862620943,-0.07930214842328445,-0.13923022684942687,-0.17918227913352172,-0.1106930466465019,-0.1477913809103044,-0.08215586644357692,-0.09357073852474689,-0.03649637811889711,-0.039350096139189585,-0.09642445654503945,-0.01652035197684964,-0.045057532179774526,-0.05932612228123697,-0.02508150603772705,-0.1477913809103044,-0.1106930466465019,-0.8383911418210881,5.034560543940866,,,,,,,,,,,,
