Unnamed: 0,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21,Unnamed: 22,Unnamed: 23,Unnamed: 24,Unnamed: 25,Unnamed: 26,Unnamed: 27,Unnamed: 28,Unnamed: 29,Unnamed: 30,Unnamed: 31,Unnamed: 32,Unnamed: 33,Plate,information
Plate,Repeat,Barcode,Measured,height,Chamber,temperature,at,start,Chamber,temperature,at,end,Humidity,at,start,Humidity,at,end,Ambient,temperature,at,start,Ambient,temperature,at,end,Group,Label,ScanX,ScanY,Measinfo,Kinetics,Measurement,date,
1,1,"""""""=""""""""""""""""""""""",14.41,21.78,21.61,48.6,48.9,21.87,21.7,1,Pingping,US,LUM,384,(cps)(1),0,0,De=USLum,Ex=N/A,Em=N/A,Wdw=N/A,(12),0,7/26/2023,3,15,15,PM,,,,,,,
Background,information,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Plate,Label,Result,Signal,Flashes/Time,Meastime,MeasInfo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,Pingping,US,LUM,384,(cps),0,12,0.1,00,00,00.000,De=USLum,Ex=N/A,Em=N/A,Wdw=N/A,(12),,,,,,,,,,,,,,,,,,,
-0.2871771857636726,-0.16946627051310978,-0.29672131402723184,-0.20128003139164036,-0.2076427835673465,-0.22991241618231784,-0.16946627051310978,-0.11856425310746097,-0.18855452704022804,-0.2649075531487013,-0.21082415965519938,-0.27127030532440743,-0.1662848944252567,-0.13447113354672632,-0.15674076616169766,-0.11538287701960807,-0.2076427835673465,-0.10583874875604884,-0.21718691183090552,-0.16310351833740364,-0.2235496640066117,-0.19809865530378726,-1.142967353396143,5.420211515844699,,,,,,,,,,,,
-0.17264764660096285,-0.2076427835673465,-0.16946627051310978,-0.1662848944252567,-0.08038774005322444,-0.22036828791875862,-0.07084361178966521,-0.3667115879599989,-0.20446140747949343,-0.08675049222893058,0.16775959479931335,-0.12174562919531404,-0.058118107438253096,-0.18537315095237517,0.02459767084592611,-0.1535593900738446,-0.12492700528316711,-0.12174562919531404,0.12640170565722375,-0.3253536988179093,-0.10583874875604884,-0.21400553574305245,-1.1588742338354083,4.208107226372686,,,,,,,,,,,,
-0.2490006727094361,-0.1535593900738446,-0.21082415965519938,-0.19809865530378726,-0.19809865530378726,-0.07720636396537135,-0.179010398776669,-0.03902985091113483,-0.19809865530378726,-0.05493673135040002,-0.07402498787751828,-0.07720636396537135,-0.08675049222893058,-0.048573979174693874,-0.16310351833740364,-0.06448085961395925,-0.10902012484390192,-0.10902012484390192,-0.18855452704022804,-0.12810838137102018,-0.19491727921593419,-0.179010398776669,-1.1620556099232613,4.755303913483411,,,,,,,,,,,,
-0.23945654444587688,-0.19809865530378726,-0.33807920316932144,-0.2235496640066117,-0.1662848944252567,-0.19173590312808111,0.04686730346089763,-0.12174562919531404,-0.013578842208310418,-0.19809865530378726,-0.12174562919531404,-0.13128975745887325,-0.058118107438253096,-0.20446140747949343,-0.08038774005322444,-0.13128975745887325,-0.09311324440463654,-0.19491727921593419,-0.07720636396537135,-0.19491727921593419,-0.09629462049248962,-0.19809865530378726,-1.1556928577475551,4.026768789365063,,,,,,,,,,,,
-0.20128003139164036,-0.1821917748645221,-0.17582902268881592,-0.10583874875604884,-0.14401526181028537,-0.12174562919531404,-0.12174562919531404,-0.10902012484390192,-0.1376525096345794,-0.08675049222893058,-0.29672131402723184,0.19957335567784393,-0.11220150093175499,-0.07084361178966521,-0.13128975745887325,-0.10265737266819577,-0.042211226998987904,0.027779046933779184,-0.18855452704022804,-0.08038774005322444,0.07231831216372187,-0.1535593900738446,-1.1652369860111145,4.873014828733973,,,,,,,,,,,,
-0.15037801398599152,-0.24263792053372996,-0.08675049222893058,-0.17264764660096285,-0.08356911614107751,-0.08038774005322444,-0.14719663789813844,-0.17264764660096285,-0.20446140747949343,-0.11220150093175499,0.04050455128519148,-0.14401526181028537,-0.010397466120457343,-0.2330937922701707,-0.013578842208310418,-0.15037801398599152,-0.15674076616169766,-0.17582902268881592,-0.03902985091113483,-0.26808892923655436,-0.15674076616169766,-0.21718691183090552,-1.1779624903625265,4.392627039468163,,,,,,,,,,,,
-0.15992214224955073,-0.19491727921593419,-0.10583874875604884,-0.07402498787751828,-0.0994759965803427,-0.12174562919531404,-0.11538287701960807,-0.05493673135040002,-0.14719663789813844,-0.048573979174693874,-0.13128975745887325,-0.058118107438253096,-0.1662848944252567,-0.10583874875604884,-0.16310351833740364,0.015053542582367069,-0.11856425310746097,-0.08993186831678365,-0.179010398776669,0.06913693607586897,-0.19491727921593419,-0.11856425310746097,-1.1588742338354083,5.40112325931758,,,,,,,,,,,,
-0.21082415965519938,-0.1821917748645221,-0.17582902268881592,-0.1821917748645221,-0.11220150093175499,-0.19809865530378726,-0.07720636396537135,-0.1535593900738446,-0.29672131402723184,-0.0994759965803427,-0.12174562919531404,-0.08675049222893058,-0.13447113354672632,-0.15037801398599152,-0.1662848944252567,-0.07720636396537135,-0.02630434655972253,-0.19491727921593419,-0.2235496640066117,0.7213190340857439,-0.5257803923526514,-0.15992214224955073,-1.1556928577475551,4.516700706894432,,,,,,,,,,,,
