Unnamed: 0,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21,Unnamed: 22,Unnamed: 23,Unnamed: 24,Unnamed: 25,Unnamed: 26,Unnamed: 27,Unnamed: 28,Unnamed: 29,Unnamed: 30,Unnamed: 31,Unnamed: 32,Unnamed: 33,Plate,information
Plate,Repeat,Barcode,Measured,height,Chamber,temperature,at,start,Chamber,temperature,at,end,Humidity,at,start,Humidity,at,end,Ambient,temperature,at,start,Ambient,temperature,at,end,Group,Label,ScanX,ScanY,Measinfo,Kinetics,Measurement,date,
1,1,"""""""=""""""""""""""""""""""",14.51,21.88,21.81,48.5,47,22.07,22.68,1,Pingping,US,LUM,384,(cps)(1),0,0,De=USLum,Ex=N/A,Em=N/A,Wdw=N/A,(12),0,7/26/2023,3,34,53,PM,,,,,,,
Background,information,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Plate,Label,Result,Signal,Flashes/Time,Meastime,MeasInfo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,Pingping,US,LUM,384,(cps),0,12,0.1,00,00,00.000,De=USLum,Ex=N/A,Em=N/A,Wdw=N/A,(12),,,,,,,,,,,,,,,,,,,
-0.07064419263611321,-0.06551923119546821,-0.07083400602280378,-0.07216269972963765,-0.06362109732856265,-0.06627848474223043,-0.07007475247604156,-0.05925538943467987,-0.066468298128921,-0.06419053748863432,-0.06419053748863432,-0.062292403621728755,-0.06665811151561155,-0.06419053748863432,-0.06817661860913599,-0.05678781540770264,-0.0668479249023021,-0.06494979103539654,-0.0668479249023021,-0.06020445636813264,-0.08222280922423712,-0.06817661860913599,-0.11904660624220496,0.29303825626299185,,,,,,,,,,,,
-0.06324147055518153,-0.06950531231596989,-0.06741736506237377,-0.06419053748863432,-0.05716744218108375,-0.062292403621728755,-0.05925538943467987,-0.05830632250122709,-0.0569776287943932,-0.0569776287943932,-0.054130427994034856,-0.05659800202101208,-0.05621837524763097,-0.05887576266129876,-0.05602856186094042,-0.059445202821370426,-0.055269308314178194,-0.06286184378180043,-0.054699868154106525,-0.0638109107152532,-0.05621837524763097,-0.06438035087532487,-0.11980585978896718,0.19604361566411774,,,,,,,,,,,,
-0.07254232650301878,-0.06741736506237377,-0.07026456586273211,-0.06874605876920765,-0.06532941780877766,-0.06153315007496654,-0.07406083359654322,-0.06153315007496654,-0.06115352330158542,-0.06077389652820431,-0.06722755167568321,-0.06305165716849098,-0.05014434687353318,-0.06058408314151375,-0.062482217008419313,-0.05602856186094042,-0.06741736506237377,-0.0590655760479893,-0.06532941780877766,-0.06988493908935099,-0.071593259569566,-0.060394269754823204,-0.1205651133357294,0.2569737127917862,,,,,,,,,,,,
-0.06665811151561155,-0.0685562453825171,-0.066468298128921,-0.06703773828899266,-0.061343336688275976,-0.06400072410194377,-0.060394269754823204,-0.07140344618287545,-0.05659800202101208,-0.06589885796884933,-0.05754706895446487,-0.05925538943467987,-0.06494979103539654,-0.08431075647783325,-0.06153315007496654,-0.062482217008419313,-0.05735725556777431,-0.061343336688275976,-0.05735725556777431,-0.06362109732856265,-0.06020445636813264,-0.06969512570266043,-0.11999567317565774,0.2091407393457661,,,,,,,,,,,,
-0.07102381940949433,-0.0668479249023021,-0.06513960442208709,-0.06475997764870599,-0.062292403621728755,-0.061343336688275976,-0.038375916898718714,-0.05716744218108375,-0.06267203039510987,-0.05678781540770264,-0.05849613588791765,-0.05451005476741597,-0.05280173428720097,-0.05811650911453652,-0.05773688234115542,-0.059445202821370426,-0.06513960442208709,-0.05659800202101208,-0.06286184378180043,-0.059824829594751536,-0.0569776287943932,-0.06096370991489487,-0.12094474010911052,0.2770939317809851,,,,,,,,,,,,
