,Unnamed: 0,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21,Unnamed: 22,Unnamed: 23,Unnamed: 24,Unnamed: 25,Unnamed: 26,Unnamed: 27,Unnamed: 28,Unnamed: 29,Unnamed: 30,Unnamed: 31,Unnamed: 32,Unnamed: 33,Plate,information
0,Plate,Repeat,Barcode,Measured,height,Chamber,temperature,at,start,Chamber,temperature,at,end,Humidity,at,start,Humidity,at,end,Ambient,temperature,at,start,Ambient,temperature,at,end,Group,Label,ScanX,ScanY,Measinfo,Kinetics,Measurement,date,
1,1,1,"""""""=""""""""""""""""""""""",14.51,21.88,22.2,48.1,48.9,22.46,21.99,1,Pingping,US,LUM,384,(cps)(1),0,0,De=USLum,Ex=N/A,Em=N/A,Wdw=N/A,(12),0,7/26/2023,4,08,50,PM,,,,,,,
2,Background,information,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,Plate,Label,Result,Signal,Flashes/Time,Meastime,MeasInfo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,1,Pingping,US,LUM,384,(cps),0,8,0.1,00,00,00.000,De=USLum,Ex=N/A,Em=N/A,Wdw=N/A,(12),,,,,,,,,,,,,,,,,,,
5,10600,11360,10240,11960,40040,8366400,208200,12240,10160,10240,9600,9960,9560,9360,8760,9160,8760,9280,8840,9760,8000,9240,920,84240,,,,,,,,,,,,
6,11880,11360,11680,11440,48000,38840,12160,12320,11920,10880,11120,11080,11800,9920,10960,9560,9680,9920,10840,10400,10440,8120,1000,73120,,,,,,,,,,,,
7,9720,10800,10240,11920,10680,12000,11320,11400,11880,11120,23760,11160,9040,10080,9720,10640,8760,9120,8920,9720,9120,9280,1160,81720,,,,,,,,,,,,
8,10360,9680,11000,10560,9960,10600,10960,10640,10760,9800,9920,10080,9520,9640,10320,9640,10600,9640,9720,9360,9440,7880,1440,66000,,,,,,,,,,,,
9,9800,10040,10080,10520,11040,12240,11640,11760,10880,10280,9360,9640,9080,9400,9400,9880,8800,9720,9160,9640,8480,9520,1080,77280,,,,,,,,,,,,
10,10160,9760,10840,10800,10440,10000,10280,9920,10400,9840,10080,9880,10680,10040,10160,9320,9280,9080,9680,8320,9080,7480,2400,67960,,,,,,,,,,,,
11,10040,9960,10320,11400,11000,11040,9920,9640,9840,9440,9600,9640,9120,9320,9440,9080,9040,9040,9360,9400,8880,9720,1440,81080,,,,,,,,,,,,
12,9280,9480,9240,8880,9560,9320,9680,9040,8960,8800,8400,7920,8760,8640,8800,8680,8280,8480,8400,7720,7840,7280,3880,72560,,,,,,,,,,,,
