,Unnamed: 0,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21,Unnamed: 22,Unnamed: 23,Unnamed: 24,Unnamed: 25,Unnamed: 26,Unnamed: 27,Unnamed: 28,Unnamed: 29,Unnamed: 30,Unnamed: 31,Unnamed: 32,Unnamed: 33,Plate,information
0,Plate,Repeat,Barcode,Measured,height,Chamber,temperature,at,start,Chamber,temperature,at,end,Humidity,at,start,Humidity,at,end,Ambient,temperature,at,start,Ambient,temperature,at,end,Group,Label,ScanX,ScanY,Measinfo,Kinetics,Measurement,date,
1,1,1,"""""""=""""""""""""""""""""""",14.51,21.88,21.81,48.5,47,22.07,22.68,1,Pingping,US,LUM,384,(cps)(1),0,0,De=USLum,Ex=N/A,Em=N/A,Wdw=N/A,(12),0,7/26/2023,3,34,53,PM,,,,,,,
2,Background,information,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,Plate,Label,Result,Signal,Flashes/Time,Meastime,MeasInfo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,1,Pingping,US,LUM,384,(cps),0,12,0.1,00,00,00.000,De=USLum,Ex=N/A,Em=N/A,Wdw=N/A,(12),,,,,,,,,,,,,,,,,,,
5,11360,12440,11320,11040,12840,12280,11480,13760,12240,12720,12720,13120,12200,12720,11880,14280,12160,12560,12160,13560,8920,11880,1160,88000,,,,,,,,,,,,
6,12920,11600,12040,12720,14200,13120,13760,13960,14240,14240,14840,14320,14400,13840,14440,13720,14600,13000,14720,12800,14400,12680,1000,67560,,,,,,,,,,,,
7,10960,12040,11440,11760,12480,13280,10640,13280,13360,13440,12080,12960,15680,13480,13080,14440,12040,13800,12480,11520,11160,13520,840,80400,,,,,,,,,,,,
8,12200,11800,12240,12120,13320,12760,13520,11200,14320,12360,14120,13760,12560,8480,13280,13080,14160,13320,14160,12840,13560,11560,960,70320,,,,,,,,,,,,
9,11280,12160,12520,12600,13120,13320,18160,14200,13040,14280,13920,14760,15120,14000,14080,13720,12520,14320,13000,13640,14240,13400,760,84640,,,,,,,,,,,,
10,12000,11600,13680,12120,13520,13680,15680,14160,15320,14640,15120,13120,15280,10920,15000,14400,14680,13320,13640,14040,14040,13600,960,73920,,,,,,,,,,,,
11,12280,12720,13200,13280,13720,14960,14600,11680,14800,13640,13640,13920,14040,14560,14360,10480,13520,14840,14160,13960,12680,13680,1200,84760,,,,,,,,,,,,
12,12400,11640,13320,12000,13480,12120,13920,14520,14880,13080,13760,12040,13800,14840,13040,13760,14400,11920,14360,14040,14800,13120,1040,74920,,,,,,,,,,,,
13,12160,13600,13560,13920,13640,14000,13360,14920,13040,14480,13680,13440,10160,13800,12000,13960,14440,14560,14720,15360,13520,13840,840,86000,,,,,,,,,,,,
14,12480,12640,12920,11840,16000,13560,14280,14080,14680,13240,13840,14360,14160,14080,14720,14080,8240,13600,14840,13680,14320,13440,800,71840,,,,,,,,,,,,
15,11480,12240,12680,12920,12680,14240,13800,13480,14600,13960,13480,14600,14520,15040,14440,15320,14120,15120,14160,14920,13960,13080,840,88360,,,,,,,,,,,,
16,12880,12240,12560,10560,13240,13440,16040,13120,12800,13280,14480,13800,13000,14680,16440,14280,15120,13520,14560,13760,14040,13400,920,69880,,,,,,,,,,,,
17,11320,11880,11240,12480,12040,11680,11720,10600,12240,13320,13520,13520,13320,12720,12760,14000,14200,12960,13360,12640,13080,12720,720,87360,,,,,,,,,,,,
18,12000,11480,12600,11800,12160,12920,12160,9560,13920,13320,13280,13880,15120,14400,11960,13800,14240,25920,14080,12680,11200,12480,1440,65760,,,,,,,,,,,,
19,11200,12240,11800,12440,11320,13000,12760,13280,13320,14680,12680,14240,13360,14400,12400,14720,25680,4136720,25600,14040,13440,13760,720,81960,,,,,,,,,,,,
20,11600,10520,12000,11320,13520,11320,11560,11840,11240,12040,11080,12160,12880,12640,12880,12720,13880,26480,13280,12240,12480,10640,4680,60560,,,,,,,,,,,,
21,Basic,assay,information,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22,Assay,ID,,,,,,2763,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23,Assay,Started,,,,,,7/26/2023,3,33,20,PM,,,,,,,,,,,,,,,,,,,,,,,,
24,Assay,Finished,,,,,,7/26/2023,3,35,07,PM,,,,,,,,,,,,,,,,,,,,,,,,
25,Assay,Exported,,,,,,7/26/2023,3,35,08,PM,,,,,,,,,,,,,,,,,,,,,,,,
26,Protocol,ID,,,,,,100188,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27,Protocol,Name,,,,,,test,384,,,,,,,,,,,,,,,,,,,,,,,,,,,
