Unnamed: 0,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21,Unnamed: 22,Unnamed: 23,Unnamed: 24,Unnamed: 25,Unnamed: 26,Unnamed: 27,Unnamed: 28,Unnamed: 29,Unnamed: 30,Unnamed: 31,Unnamed: 32,Unnamed: 33,Plate,information
Plate,Repeat,Barcode,Measured,height,Chamber,temperature,at,start,Chamber,temperature,at,end,Humidity,at,start,Humidity,at,end,Ambient,temperature,at,start,Ambient,temperature,at,end,Group,Label,ScanX,ScanY,Measinfo,Kinetics,Measurement,date,
1,1,"""""""=""""""""""""""""""""""",14.41,21.98,22.2,48.9,49.6,22.26,21.89,1,Pingping,US,LUM,384,(cps)(1),0,0,De=USLum,Ex=N/A,Em=N/A,Wdw=N/A,(12),0,7/26/2023,3,58,04,PM,,,,,,,
Background,information,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Plate,Label,Result,Signal,Flashes/Time,Meastime,MeasInfo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,Pingping,US,LUM,384,(cps),0,12,0.1,00,00,00.000,De=USLum,Ex=N/A,Em=N/A,Wdw=N/A,(12),,,,,,,,,,,,,,,,,,,
-0.23961214854008508,-0.2047645492534979,-0.2128063029350181,-0.18063928820893757,-0.18868104189045765,-0.22352864117704482,-0.21548688749552475,-0.14043051980133697,-0.1725975345274174,-0.13506935068032355,-0.17795870364843083,-0.14043051980133697,-0.15651402716437715,-0.14043051980133697,-0.23693156397957843,-0.21548688749552475,-0.19672279557197783,-0.17795870364843083,-0.23961214854008508,-0.2181674720560314,-0.231570394858565,-0.19672279557197783,-0.8534660128961211,5.1724880791229575,,,,,,,,,,,,
-0.0868188285912028,-0.08949941315170946,-0.08413824403069604,-0.12434701243829673,-0.030526552820561867,-0.08413824403069604,0.02040455382906547,-0.014443045457521701,0.060613322236666156,-0.07341590578866922,-0.02248479913904187,-0.06805473666765588,-0.0868188285912028,-0.1538334426038705,-0.1270275969988034,-0.16187519628539057,-0.16187519628539057,-0.22888981029805824,-0.2181674720560314,-0.2181674720560314,-0.2583762404636321,-0.36559962288390035,-0.8454242592146011,3.178133166105967,,,,,,,,,,,,
-0.22084805661653817,-0.22084805661653817,-0.28518208606869916,-0.231570394858565,-0.1913616264509644,-0.13774993524083023,-0.10826350507525648,-0.09486058227272288,-0.0868188285912028,-0.08949941315170946,-0.1002217513937363,-0.13774993524083023,-0.12166642787778997,-0.13506935068032355,-0.19672279557197783,-0.26373740958464553,-0.2128063029350181,-0.19672279557197783,-0.2583762404636321,-0.1913616264509644,-0.24765390222160527,-0.19672279557197783,-0.8615077665776413,4.781122733288978,,,,,,,,,,,,
-0.23425097941907166,-0.18063928820893757,-0.13238876611981681,-0.10826350507525648,-0.060012982986135714,-0.08413824403069604,-0.32002968535528636,-0.07609649034917597,0.017723969268558806,-0.14311110436184366,-0.09217999771221622,-0.12434701243829673,-0.14847227348285708,-0.167236365406404,-0.13238876611981681,-0.14043051980133697,-0.10558292051474973,-0.2181674720560314,-0.16187519628539057,-0.22084805661653817,-0.2825015015081924,-0.3039461779922461,-0.8427436746540943,4.049323148270647,,,,,,,,,,,,
-0.18331987276944425,-0.21012571837451133,-0.21012571837451133,-0.18868104189045765,-0.22352864117704482,-0.2530150713426187,-0.12166642787778997,-0.12166642787778997,-0.13774993524083023,-0.1725975345274174,-0.12166642787778997,-0.13506935068032355,-0.13774993524083023,-0.18331987276944425,-0.15919461172488392,-0.0868188285912028,-0.32271026991579305,-0.33879377727883325,-0.2449733176610985,-0.29590442431072594,-0.1725975345274174,-0.2449733176610985,-0.8266601672910541,5.151043402638903,,,,,,,,,,,,
-0.07073532122816255,-0.18063928820893757,-0.11630525875677655,-0.15115285804336373,-0.019804214578535033,-0.09754116683322964,0.0016404619055184655,-0.17527811908792415,-0.2449733176610985,-0.05197122930461554,0.028446307510585644,-0.1136246741962699,0.02576572295007898,-0.03588772194157537,-0.014443045457521701,-0.19672279557197783,-0.06805473666765588,-0.1270275969988034,-0.16187519628539057,-0.18868104189045765,-0.11630525875677655,-0.2262092257375516,-0.8266601672910541,4.025197887226087,,,,,,,,,,,,
-0.2717791632661656,-0.19672279557197783,-0.2449733176610985,-0.17527811908792415,-0.36559962288390035,-0.07341590578866922,-0.12166642787778997,-0.12434701243829673,1.6233941210120768,-0.1457916889223503,-0.08145765947018939,-0.13774993524083023,-0.09217999771221622,-0.30126559343173936,-0.1457916889223503,-0.07073532122816255,-0.29590442431072594,-0.12434701243829673,-0.20744513381400467,-0.13238876611981681,-0.1994033801324845,-0.18063928820893757,-0.8481048437751078,5.464671796218188,,,,,,,,,,,,
-0.14847227348285708,-0.17795870364843083,-0.13506935068032355,-0.15651402716437715,-0.10826350507525648,-0.3361131927183266,-0.04929064474410887,-0.12434701243829673,-0.030526552820561867,-0.32002968535528636,-0.009081876336508195,-0.060012982986135714,-0.16187519628539057,-0.04661006018360221,0.028446307510585644,-0.054651813865122384,-0.10826350507525648,-0.10290233595424306,-0.08413824403069604,-0.21548688749552475,-0.18063928820893757,-0.2556956559031253,-0.8266601672910541,4.293256343276758,,,,,,,,,,,,
-0.22084805661653817,-0.17795870364843083,-0.2262092257375516,-0.16991694996691073,-0.18063928820893757,-0.15651402716437715,-0.16991694996691073,-0.10558292051474973,-0.09486058227272288,-0.13238876611981681,-0.1136246741962699,-0.09754116683322964,-0.167236365406404,-0.10826350507525648,-0.10558292051474973,-0.060012982986135714,-0.07877707490968264,-0.09754116683322964,-0.12166642787778997,-0.23693156397957843,-0.167236365406404,-0.28518208606869916,-0.8507854283356144,4.888346115709247,,,,,,,,,,,,
-0.21012571837451133,-0.19672279557197783,-0.167236365406404,-0.2262092257375516,-0.11630525875677655,-0.167236365406404,-0.10290233595424306,-0.1189858433172833,-0.1002217513937363,-0.1270275969988034,-0.14311110436184366,-0.14311110436184366,-0.030526552820561867,-0.2583762404636321,0.060613322236666156,-0.10558292051474973,-0.09217999771221622,-0.04661006018360221,0.047210399434132654,-0.2717791632661656,-0.16187519628539057,-0.3173491007947796,-0.8212989981700406,4.001072626181527,,,,,,,,,,,,
-0.2530150713426187,-0.2047645492534979,-0.26909857870565895,-0.22888981029805824,-0.3119879316737662,-0.17527811908792415,-0.09217999771221622,-0.3093073471132595,-0.15115285804336373,-0.10290233595424306,-0.12970818155931016,-0.12434701243829673,-0.28786267062920584,-0.07341590578866922,-0.16991694996691073,-0.0868188285912028,-0.1913616264509644,-0.09217999771221622,-0.1994033801324845,-0.08949941315170946,-0.21012571837451133,-0.23693156397957843,-0.8481048437751078,5.352087244676907,,,,,,,,,,,,
-0.24229273310059185,-0.3066267625527528,-0.2503344867821119,-0.21012571837451133,-0.16991694996691073,-0.2905432551897125,-0.3441549463998467,-0.26105682502413874,-0.14311110436184366,-0.22888981029805824,-0.22084805661653817,-0.24765390222160527,-0.18868104189045765,-0.24765390222160527,-0.1913616264509644,-0.18868104189045765,-0.2128063029350181,0.06597449135767948,-0.1189858433172833,-0.1994033801324845,-0.22084805661653817,-0.231570394858565,-0.8293407518515608,4.100254254920275,,,,,,,,,,,,
-0.3629190383233936,-0.26641799414515216,-0.3039461779922461,-0.31466851623427294,-0.2128063029350181,-0.26105682502413874,-0.18868104189045765,-0.14043051980133697,-0.21548688749552475,-0.17527811908792415,-0.18331987276944425,-0.10290233595424306,-0.16991694996691073,-0.20208396469299125,-0.15115285804336373,-0.15651402716437715,-0.14847227348285708,-0.14847227348285708,-0.1457916889223503,-0.13238876611981681,-0.17795870364843083,-0.14311110436184366,-0.8615077665776413,5.260947369619679,,,,,,,,,,,,
