,Unnamed: 0.1,Unnamed: 0,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Plate,information,Unnamed,Unnamed: 19,2,Unnamed.1,Unnamed: 22,3,Unnamed.2,Unnamed: 25,4,Unnamed.3,Unnamed: 28,5,Unnamed.4,Unnamed: 31,6,Unnamed.5,Unnamed: 34,7,Unnamed.6,Unnamed: 37,8,Unnamed.7,Unnamed: 40,9,Unnamed.8,Unnamed: 43,10,Unnamed.9,Unnamed: 46,11,Unnamed.10,Unnamed: 49,12,Unnamed.11,Unnamed: 52,13,Unnamed.12,Unnamed: 55,14,Unnamed.13,Unnamed: 58,15,Unnamed.14,Unnamed: 61,16,Unnamed.15,Unnamed: 64,17,Unnamed.16,Unnamed: 67,18,Unnamed.17,Unnamed: 70,19,Unnamed.18,Unnamed: 73,20,Unnamed.19,Unnamed: 76,21,Unnamed.20,Unnamed: 79,22,Unnamed.21,Unnamed: 82,23,Unnamed.22,Unnamed: 85,24,Unnamed.23,Unnamed: 88,25,Unnamed.24,Unnamed: 91,26
0,0,Plate,Repeat,Barcode,Measured,height,Chamber,temperature,at,start,Chamber,temperature,at,end,Humidity,at,start,Humidity,at,end,Ambient,temperature,at,start,Ambient,temperature,at,end,Group,Label,ScanX,ScanY,Measinfo,Kinetics,Measurement,date,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,1,1,1,,14.37,20.61,20.9,46.1,45.6,21.48,21.58,1,Pingping,US,LUM,384,(cps)(1),0,0,De=USLum,Ex=N/A,Em=N/A,Wdw=N/A,(12),0,8/30/2023,2,08,54,PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,3,Background,information,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,4,Plate,Label,Result,Signal,Flashes/Time,Meastime,MeasInfo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,5,1,Pingping,US,LUM,384,(cps),0,28,0.1,00,00,00.000,De=USLum,Ex=N/A,Em=N/A,Wdw=N/A,(12),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,7,A,0.2314525821019289,-0.21153263018574592,-0.5406073593137329,0.06116216283290063,-0.23799668182890574,-0.42439565427203124,-0.28862356323321137,-0.20347835359869726,-0.27136439911810717,-0.3173888367583851,-0.31623822581737815,-0.2840211194691836,-0.32084066958140595,-0.341551666519531,-0.22418935053682232,-0.27941867570515583,-0.3818230494547742,-0.29207539605623223,-0.341551666519531,-0.32429250240442675,-0.33809983369651014,-0.3910279369828297,-0.6349574564763026,5.0202953185728445,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,8,B,0.024342612720678357,0.036999333071754764,-0.20002652077567643,-0.19542407701164868,-0.2057795754807112,0.00478222672356024,-0.2276411833598432,-0.02283243586060653,-0.24490034747494735,-0.0631038187958497,-0.29207539605623223,-0.3898773260418228,-0.28977417417421836,-0.20693018642171815,-0.3231418914634198,-0.37606999474973946,-0.31623822581737815,-0.34040105557852407,-0.3093345601713364,-0.28977417417421836,-0.2989790617022739,-0.2955272288792531,-0.6338068455352956,4.8396494008347535,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,9,C,-0.025133657742620406,-0.2184362958317876,-0.058501375031821866,-0.23109301618286401,0.02894505648470611,-0.27941867570515583,-0.26215951159005163,-0.28862356323321137,-0.3012802835842878,-0.32429250240442675,-0.516444529552587,-0.10337520173109288,-0.13674291902029434,-0.22649057241883627,-0.1701106363094958,-0.42209443239001737,-0.18046613477855833,-0.3139370039353642,-0.35766021969362827,-0.2598582897080377,-0.35305777592960047,-0.1793155238375514,-0.6315056236532818,5.7405777676431935,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
