,Unnamed: 0,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21,Unnamed: 22,Unnamed: 23,Unnamed: 24,Unnamed: 25,Unnamed: 26,Unnamed: 27,Unnamed: 28,Unnamed: 29,Unnamed: 30,Unnamed: 31,Unnamed: 32,Unnamed: 33,Plate,information
0,Plate,Repeat,Barcode,Measured,height,Chamber,temperature,at,start,Chamber,temperature,at,end,Humidity,at,start,Humidity,at,end,Ambient,temperature,at,start,Ambient,temperature,at,end,Group,Label,ScanX,ScanY,Measinfo,Kinetics,Measurement,date,
1,1,1,"""=""""""""""",14.57,21.78,21.59,48.9,48.5,21.77,21.97,1,Pingping,US,LUM,384,(cps)(1),0,0,De=USLum,Ex=N/A,Em=N/A,Wdw=N/A,(12),0,7/26/2023,5,30,46,PM,,,,,,,
2,Background,information,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,Plate,Label,Result,Signal,Flashes/Time,Meastime,MeasInfo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,1,Pingping,US,LUM,384,(cps),0,8,0.1,00,00,00.000,De=USLum,Ex=N/A,Em=N/A,Wdw=N/A,(12),,,,,,,,,,,,,,,,,,,
5,7120,7680,7280,8040,7920,7520,7120,6600,6040,6440,6040,6520,5640,6240,6200,6280,5720,6040,5720,5600,5880,6200,1000,48560,,,,,,,,,,,,
6,6760,6480,6480,6680,6440,6280,6760,6040,6400,5760,6080,5800,6680,5960,6160,6240,6000,6240,6440,5240,5160,5200,1000,44600,,,,,,,,,,,,
7,6280,6840,5960,6880,6760,6680,7360,7280,6200,6520,6600,6840,7040,6400,6760,7200,6400,6800,6440,7720,6840,7120,520,59800,,,,,,,,,,,,
8,6560,6360,6640,6480,7280,6360,8480,5800,6480,5640,5920,5640,6120,5960,6000,6120,6120,6000,6320,5480,5960,5320,840,40600,,,,,,,,,,,,
9,6200,7000,6840,6160,6240,7000,5920,7040,6280,6200,6400,6120,6400,6160,6400,6160,5480,5840,6240,6240,5800,5840,480,60520,,,,,,,,,,,,
10,6440,5680,6440,6280,6080,6640,6120,5160,6720,6200,6280,5600,6280,5640,6320,5640,5840,5560,5600,5360,5280,4680,1600,38360,,,,,,,,,,,,
11,6920,6640,6720,6800,5520,5920,6720,6480,11040,6440,5840,6480,5560,6400,6400,6720,5680,6040,5920,6080,6040,5920,680,56320,,,,,,,,,,,,
12,6160,5840,6160,5920,6240,5480,6360,5920,6160,5640,6320,5280,5440,5600,6120,5560,5400,4920,5120,5040,5240,4200,2160,38320,,,,,,,,,,,,
13,6400,6960,6600,6040,6480,6920,6320,6640,6200,6520,6720,6160,5840,6120,5960,6240,5840,6200,6160,7400,6320,5920,720,53040,,,,,,,,,,,,
14,6400,5520,6240,5800,5680,5680,5760,5600,5680,4960,5240,5320,5560,5200,6320,5120,5200,5280,5200,5000,5360,4640,1640,38640,,,,,,,,,,,,
15,6240,6280,6240,6640,5080,6440,5760,6120,6480,6160,5920,6200,6200,6280,5800,6000,6160,6160,6040,6400,6320,6320,600,56960,,,,,,,,,,,,
16,6400,5840,5840,5200,5520,5320,4720,5440,5600,5160,5440,5000,4840,4880,4920,4760,4800,6480,5080,4920,4800,5240,1400,52240,,,,,,,,,,,,
17,6400,6040,6480,6560,6040,6400,6240,5880,5720,5880,5800,5920,5840,5960,6080,6360,6480,6680,5160,5720,5920,6880,640,61880,,,,,,,,,,,,
18,6240,5960,6200,5600,5480,5640,5960,5280,5560,11000,5240,5120,5040,4920,4840,5080,5200,4600,5440,7480,4960,5080,1600,59800,,,,,,,,,,,,
19,6440,6000,6720,6400,6080,6840,6520,6440,6400,6440,6240,5840,5800,6000,5920,6360,6480,5880,6120,6280,6080,5920,640,61200,,,,,,,,,,,,
20,5840,5040,5560,5520,5880,5320,5560,5000,5320,5560,7760,4920,5040,4640,5080,4720,5120,4840,5120,4880,5760,5040,1360,58560,,,,,,,,,,,,
21,Basic,assay,information,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22,Assay,ID,,,,,,2801,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23,Assay,Started,,,,,,7/26/2023,5,29,13,PM,,,,,,,,,,,,,,,,,,,,,,,,
