,Unnamed: 0,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21,Unnamed: 22,Unnamed: 23,Unnamed: 24,Unnamed: 25,Unnamed: 26,Unnamed: 27,Unnamed: 28,Unnamed: 29,Unnamed: 30,Unnamed: 31,Unnamed: 32,Unnamed: 33,Plate,information
0,Plate,Repeat,Barcode,Measured,height,Chamber,temperature,at,start,Chamber,temperature,at,end,Humidity,at,start,Humidity,at,end,Ambient,temperature,at,start,Ambient,temperature,at,end,Group,Label,ScanX,ScanY,Measinfo,Kinetics,Measurement,date,
1,1,1,"""""""=""""""""""""""""""""""",14.51,21.98,21.81,42.8,43.1,22.07,22.09,1,Pingping,US,LUM,384,(cps)(1),0,0,De=USLum,Ex=N/A,Em=N/A,Wdw=N/A,(12),0,7/7/2023,6,07,14,PM,,,,,,,
2,Background,information,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,Plate,Label,Result,Signal,Flashes/Time,Meastime,MeasInfo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,1,Pingping,US,LUM,384,(cps),0,168,0.1,00,00,00.000,De=USLum,Ex=N/A,Em=N/A,Wdw=N/A,(12),,,,,,,,,,,,,,,,,,,
5,Results,for,Pingping,US,LUM,384,(cps)(1),-,channel,0,(CPS),,,,,,,,,,,,,,,,,,,,,,,,,
6,,01,02,03,04,05,06,07,08,09,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,,,,,,,,,,,
7,A,0.08216993923567519,0.10151659719781048,0.10049967358007332,0.09463666951237885,0.09196253703610707,0.10072565660623713,0.08574800381660222,0.05903178827901371,0.08918796765931804,0.10011048059056897,0.0873298849997489,0.10002259830261638,0.10516998945412545,0.0995580776377241,0.09237683925074072,0.10778134886757394,0.09419725807261588,0.08650128057048159,0.10447948576306935,0.09958318686285342,0.09538994626625823,0.0944232410987797,0.005649575654095315,0.9092175965449706,,,,,,,,,,,
8,B,0.0769723296339075,0.08205694772259328,0.10223221011399589,0.07919449605785166,0.06809621855069553,0.08656405363330488,0.09503841711444785,0.09550293777934013,0.09635665143373676,0.09649475217194797,0.10742981971576357,0.09679606287349972,0.09594234921910309,0.09329332596796062,0.10345000753276754,0.10098930347009491,0.0877316326018179,0.08043740270175262,0.090430874303219,0.07581730527795912,0.08603675990558932,0.08587354994224879,0.006189423994375534,0.8437829558579822,,,,,,,,,,,
9,C,0.07900617686938181,0.09237683925074072,0.09726058353839201,0.11349369758449254,0.09184954552302516,0.10817054185707829,0.09233917541304676,0.10252096620298298,0.1008512027318837,0.090832621905288,0.0241927384120926,0.04611309194998242,0.11523878873097976,0.1012529503339527,0.09908100236026716,0.060726660975242305,0.10425350273690553,0.0760809521418169,0.09074473961733541,0.1057600562446643,0.0951639632400944,0.10459247727615126,0.00559935720383669,0.7796163310400241,,,,,,,,,,,
10,D,0.0897403706121629,0.07744940491136444,0.09432280419826244,0.08918796765931804,0.10503188871591422,0.10496911565309094,0.0954527193290815,0.10391452819765983,0.10425350273690553,0.08210716617285191,0.08493195399989956,0.09649475217194797,0.10469291417666851,0.08730477577461959,0.11093255662130266,0.09389594737106413,0.10554662783106514,0.07601817907899362,0.10564706473158238,0.08215738462311054,0.10307336915582785,0.05059508863556471,0.006427961633104003,1.0,,,,,,,,,,,
11,E,0.08269723296339075,0.10461758650128057,0.08233314919901571,0.08553457540300306,0.09216341083714157,0.09945764073720685,0.039572138803796515,0.09426003113543915,0.08781951488977051,0.10155426103550444,0.09030532817757245,0.10073821121880179,0.049804148043991366,0.09467433335007282,0.09541505549138754,0.08278511525134334,0.09880480088384472,0.0557926982373324,0.08797017024054637,0.08216993923567519,0.09905589313513785,0.0881333802038869,0.001431225832370813,0.5787550846180887,,,,,,,,,,,
12,F,0.0885979008687792,0.08291066137698991,0.0764826997438859,0.06990408276000602,0.09174910862250792,0.09010445437653794,0.12220659870436398,0.08468086174860644,0.09861648169537487,0.08901220308341284,0.10205644553809069,0.10162958871089238,0.10279716767940542,0.1042660573494702,0.10029879977903881,0.08712901119871441,0.05581780746246171,0.08913774920905941,0.09766233114046101,0.08254657761261487,0.09888012855923266,0.08188118314668809,0.0017827549841811883,0.6645533068849495,,,,,,,,,,,
