,Unnamed: 0.1,Unnamed: 0,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21,Unnamed: 22,Unnamed: 23,Unnamed: 24,Unnamed: 25,Unnamed: 26,Unnamed: 27,Unnamed: 28,Unnamed: 29,Unnamed: 30,Unnamed: 31,Unnamed: 32,Unnamed: 33,Plate,information
0,0,Plate,Repeat,Barcode,Measured,height,Chamber,temperature,at,start,Chamber,temperature,at,end,Humidity,at,start,Humidity,at,end,Ambient,temperature,at,start,Ambient,temperature,at,end,Group,Label,ScanX,ScanY,Measinfo,Kinetics,Measurement,date,
1,1,1,1,"""""""=""""""""""""""""""""""",14.57,21.59,21.61,43.4,42.5,21.97,22.09,1,Pingping,US,LUM,384,(cps)(1),0,0,De=USLum,Ex=N/A,Em=N/A,Wdw=N/A,(12),0,7/7/2023,5,40,17,PM,,,,,,,
2,2,Background,information,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,3,Plate,Label,Result,Signal,Flashes/Time,Meastime,MeasInfo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,4,1,Pingping,US,LUM,384,(cps),0,200,0.1,00,00,00.000,De=USLum,Ex=N/A,Em=N/A,Wdw=N/A,(12),,,,,,,,,,,,,,,,,,,
5,5,Results,for,Pingping,US,LUM,384,(cps)(1),-,channel,0,(CPS),,,,,,,,,,,,,,,,,,,,,,,,,
6,6,,01,02,03,04,05,06,07,08,09,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,,,,,,,,,,,
7,7,A,-0.06440116178619075,-0.18621944875600727,-0.2120565470996907,-0.11296245505865599,-0.12043342325441986,-0.2891527883420874,-0.1710699854701527,-0.1508361132732923,-0.028395245620495342,-0.10673664822885269,-0.12147105772605371,-0.010859223049882896,-0.24826999015971282,-0.2130941815713246,-0.20354794443229288,-0.23343181721534845,-0.24961891497283686,-0.050808150207787055,-0.20199149272484215,-0.11223611092851218,-0.009925352025412497,-0.037630192418036876,-1.0420603609596246,3.1660662387515415,,,,,,,,,,,
8,8,B,-0.06253341973724984,-0.2426667640128899,-0.1532226725580502,-0.2736920347147427,-0.08079578643800597,-0.1076705192533232,-0.12437643424662849,-0.18985116940672583,-0.12219740185619742,-0.08982320634122058,-0.1910963307726865,0.004394003683134894,-0.10860439027779371,-0.1660893400063102,-0.11638664881504775,-0.15685439320876868,-0.09636030351251405,-0.21454686983161197,0.025042929668649044,-0.0580715915092241,-0.07425868926671252,-0.21983880563694477,-1.0277410052510771,4.979643768273222,,,,,,,,,,,
9,9,C,-0.032442020059867446,-0.0940775076749195,-0.4482221528435599,-0.23529955926428936,-0.07799417336459444,-0.112443637822839,-0.08131460367382286,-0.13610170377609127,-0.16671192068929055,-0.1620425655669381,-0.11586783157923077,0.05202142593112973,-0.17719202885279264,-0.02331083670948949,-0.15187374774492615,-0.07768288302310428,-0.06263718318441319,0.0859520731535573,-0.07726782923445075,0.018298305603028874,-0.03866782688967074,-0.004425889325753007,-1.0245243383890121,4.905867957340054,,,,,,,,,,,
