,Unnamed: 0.1,Unnamed: 0,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21,Unnamed: 22,Unnamed: 23,Unnamed: 24,Unnamed: 25,Unnamed: 26,Unnamed: 27,Unnamed: 28,Unnamed: 29,Unnamed: 30,Unnamed: 31,Unnamed: 32,Unnamed: 33,Plate,information
0,0,Plate,Repeat,Barcode,Measured,height,Chamber,temperature,at,start,Chamber,temperature,at,end,Humidity,at,start,Humidity,at,end,Ambient,temperature,at,start,Ambient,temperature,at,end,Group,Label,ScanX,ScanY,Measinfo,Kinetics,Measurement,date,
1,1,1,1,"""""""=""""""""""""""""""""""",14.57,21.59,21.81,41.7,41.2,22.56,22.48,1,Pingping,US,LUM,384,(cps)(1),0,0,De=USLum,Ex=N/A,Em=N/A,Wdw=N/A,(12),0,7/7/2023,5,46,31,PM,,,,,,,
2,2,Background,information,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,3,Plate,Label,Result,Signal,Flashes/Time,Meastime,MeasInfo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,4,1,Pingping,US,LUM,384,(cps),0,232,0.1,00,00,00.000,De=USLum,Ex=N/A,Em=N/A,Wdw=N/A,(12),,,,,,,,,,,,,,,,,,,
5,5,Results,for,Pingping,US,LUM,384,(cps)(1),-,channel,0,(CPS),,,,,,,,,,,,,,,,,,,,,,,,,
6,6,,01,02,03,04,05,06,07,08,09,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,,,,,,,,,,,
7,7,A,-0.20853059412397307,-0.11875110672598134,-0.9230439291962834,-0.23053751725445645,-0.14404264524907415,-0.12553931187070752,-0.10966367080642843,-0.2073262351466829,-0.16353136324522358,-0.07878828611589958,-0.20874956848348042,-0.1505023888545394,-0.2460846967794745,-0.04101520910089078,-0.1097731579861821,-0.08995597845077176,-0.32776213287569633,0.06234068858655341,-0.14940751705700292,-0.13889674780065261,-0.2121436710558435,-0.29863854306122584,-1.0316552115119029,4.452886083887613,,,,,,,,,,,
8,8,B,-0.1834580299603876,-0.23623085060164617,-0.16473572222251373,-0.22101213261588906,-0.33433136366091526,-0.19123161972289657,-0.14250982473252308,-0.05163546553699477,-0.03455546549542553,-0.448417004964217,0.05434812446453697,-0.2619603378437536,-0.10418931181874608,-0.16977213249118145,-0.08678085023791592,-0.15006444013552478,-0.025030080856858122,-0.265244953236363,-0.056562388625908934,-0.08097802971097252,-0.16495469658202097,-0.20524597873136366,-1.0078964935053611,5.851256343701213,,,,,,,,,,,
9,9,C,-0.1580570042575411,-0.1188605939057349,-0.19626802999156442,-0.16999110685068883,-0.4241108510589071,-0.15948033759433852,-0.08218238868826268,0.14609838109809462,-0.27794546608778625,-0.14962649141651016,-0.7086680312386396,-0.342214440603178,-0.005650850040462265,0.015042226932977307,-0.025358542396119167,-0.9053070060761924,-0.07002931173560772,-0.012110593645927627,-0.044847260392268475,-0.11108700414322593,-0.1543344401459171,0.03485940646838766,-1.0495016218117477,2.6495227461652684,,,,,,,,,,,
10,10,D,-0.13101367085838997,-0.18214418380334377,-0.19944315820442027,-0.12871444008356336,-0.11218187594076241,-0.25659546603582484,-0.16878674787339867,-0.18017341456777808,0.009348893585787485,-0.29995238921826967,-0.07364238866747806,0.06792453475398955,-0.03236572190035259,-0.08470059382259654,-0.07736495277910219,-0.05535802964861879,-0.2835293122552224,-0.08897059383298885,-0.01222008082568131,-0.3538200816570647,-0.15871392733606296,-0.315390081563534,-1.0266188012432351,4.707443776814848,,,,,,,,,,,
11,11,E,-0.11678033749041565,-0.16703495299734034,-0.01944623468942198,-0.15148777347232217,-0.22670546596307875,-0.7415141851647341,-0.2657923891351313,-0.17798367097270515,-0.12148828621982245,0.03288863723282186,-0.1341887990712457,0.031246329536517323,-0.1930929017787087,-0.11623290159164736,-0.1245539272529246,-0.05875213222098187,-0.17130495300773255,0.02763325260464676,-0.16506418376177465,-0.17601290173713946,-0.33290803032411787,-0.15696213246000465,-1.0290275191978153,4.640985058704381,,,,,,,,,,,
12,12,F,-0.16462623504276003,-0.16462623504276003,-0.4097680305111791,-0.1275100811062732,-0.10473674771751426,-0.2977626456231966,-0.06499290146693987,-0.03083290138380151,-0.011782132106666584,-0.25626700449656387,-0.14404264524907415,-0.35819956884721066,-0.056671875805662617,-0.15937085041458493,-0.02076008084646593,-0.1945162351155061,-0.16780136325561587,-0.19648700435107178,-0.07429931174600003,-0.21958879927909153,-0.05371572195231402,-0.2279098249403689,-1.0053782883710272,7.197401218772321,,,,,,,,,,,
13,13,G,-0.17207136326600808,-0.21488085054968473,-0.30422238922866196,-0.2490408506328231,-0.2308659787937174,-0.20119495308047858,-0.17163341454699357,-0.09170777332683008,0.0027796628005686717,-0.19999059410318856,-0.1806113632867927,-0.059956491198272024,-0.021417003924987785,-0.06564982454546173,-0.15291110680911957,-0.05240187579527031,-0.184881363297185,-0.14152444011474016,-0.16057520939187497,-0.13451726061050662,-0.12105033750080796,-0.12214520929834442,-1.0391003397351508,4.219130955113575,,,,,,,,,,,
14,14,H,-0.09302161948387391,-0.15466290168517802,-0.8933729034830447,-0.1610131581108896,-0.08032110663245066,-0.1522541837305977,-0.09663469641574425,-0.2326177736697757,0.007049662810960866,-0.21619469670672845,-0.1854287991959533,-0.16057520939187497,-0.09849597847155626,-0.11404315799657441,0.025771970548834865,-0.16747290171635484,-0.09050341434953993,-0.14294777345153756,-0.6960770055669702,-0.09258367076485931,-0.0844816194630893,-0.33860136367130755,-1.056508801315981,2.6855440283042187,,,,,,,,,,,
15,15,I,-0.07703649123984115,-0.014847773139768743,-0.0753941835435365,0.002013252542293132,0.04022427827631644,-0.08043059381220435,-0.11688982467016922,-0.12761956828602677,-0.07331392712821713,-0.014409824420754247,-0.016599568015827185,0.024677098751298282,-0.05809520914246001,-0.12225469647809799,-0.11842264518672029,-0.17108597864822528,-0.07397085020673899,-0.11240085030026965,-0.43703033826983756,-0.009263926972332831,-0.1317800811166655,-0.1648452094022673,-1.0392098269149046,4.959592751787499,,,,,,,,,,,
16,16,J,-0.06356956813014247,-0.09718213231451255,-0.6935588004326362,-0.17382315814206653,-0.06827751685954928,-0.12006495288302506,-0.08524802972136483,-0.023825721879568086,-0.03269418343961352,-0.11546649133337182,-0.055248542468865104,-0.13572161958779677,-0.3398057226485977,-0.1218167477590835,0.010115303844063025,-0.08043059381220435,-0.18947982484683823,-0.1246634144326783,-0.2536393121824763,-1.046545467958399,-0.0687154655785639,-0.07221905533068065,-1.0591364936300687,2.736017618170651,,,,,,,,,,,
17,17,K,-0.15411546578640972,-0.0179134141728709,-0.23655931214090709,-0.1461229016643934,-0.35152085088223806,-0.19287392741920134,-0.11130597850273319,-0.09838649129180269,-0.03367956805739642,-0.09564931179796146,-0.5041459794588241,-0.18170623508432918,-0.4360449536520548,-0.05502956810935786,-0.5720280309060862,-0.16561161966054283,-0.05404418349157495,-0.07900726047540683,-0.7135949543275538,-0.28670444046807814,-0.326010337999638,-0.025358542396119167,-1.0373485448590924,4.830835828397208,,,,,,,,,,,
