,Unnamed: 0.1,Unnamed: 0,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21,Unnamed: 22,Unnamed: 23,Unnamed: 24,Unnamed: 25,Unnamed: 26,Unnamed: 27,Unnamed: 28,Unnamed: 29,Unnamed: 30,Unnamed: 31,Unnamed: 32,Unnamed: 33,Plate,information
0,0,Plate,Repeat,Barcode,Measured,height,Chamber,temperature,at,start,Chamber,temperature,at,end,Humidity,at,start,Humidity,at,end,Ambient,temperature,at,start,Ambient,temperature,at,end,Group,Label,ScanX,ScanY,Measinfo,Kinetics,Measurement,date,
1,1,1,1,"""""""=""""""""""""""""""""""",14.51,21.78,21.91,43.1,41.4,22.07,22.78,1,Pingping,US,LUM,384,(cps)(1),0,0,De=USLum,Ex=N/A,Em=N/A,Wdw=N/A,(12),0,7/7/2023,6,09,33,PM,,,,,,,
2,2,Background,information,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,3,Plate,Label,Result,Signal,Flashes/Time,Meastime,MeasInfo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,4,1,Pingping,US,LUM,384,(cps),0,208,0.1,00,00,00.000,De=USLum,Ex=N/A,Em=N/A,Wdw=N/A,(12),,,,,,,,,,,,,,,,,,,
5,5,Results,for,Pingping,US,LUM,384,(cps)(1),-,channel,0,(CPS),,,,,,,,,,,,,,,,,,,,,,,,,
6,6,,01,02,03,04,05,06,07,08,09,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,,,,,,,,,,,
7,7,A,-0.2113171924846713,-0.11922036749913001,-0.27903134822290593,-0.05610408653324459,-0.049973586836778994,-0.08466664193723246,-0.1743948647673212,0.030558886448611124,-0.15461007029236373,-0.1274408102739363,-0.2026787610941969,-0.07282363115996926,-0.16993631953352792,-0.07282363115996926,-0.12312159457869896,-0.18191865984934724,-0.3403363451875628,-0.13691521889574676,-0.4798052132821572,-0.11922036749913001,-0.22608612357161137,-0.23876511158021085,-1.0868640127708162,4.202224600354954,,,,,,,,,,,
8,8,B,-0.19738423862906748,-0.13412862812462603,-0.1730015693817607,-0.39857609230398683,-0.15182347952124298,-0.21884098756669737,-0.1279981284281604,-0.16310917214428208,-0.05861201822725328,-0.11824506072923772,0.026657659369042165,0.010077444280873631,-0.09344440286626288,-0.18108268261801108,-0.022804326818351386,-0.2687209623697591,-0.11517981088100493,-0.29045637038450106,0.0688745095515217,-0.23374924819219348,-0.17564883061432554,-0.12158896965458257,-1.0966170804697388,2.985599069683628,,,,,,,,,,,
9,9,C,-0.3155356873245879,-0.16854302414796765,-0.15126616136701887,-0.2688602919083151,-0.13830851428130725,-0.04941626868255468,-0.5356763582431285,-0.14457834351632895,-0.2606398491335089,-0.26955693960109534,-0.07017636992740443,0.009798785203761576,-0.18763117093014475,-0.1422097413608764,-0.07756083547087458,0.03097687506427931,-0.05596475699468866,-0.1165731062665652,-0.11601578811234109,-0.10765601579897885,-0.1986382044760718,-0.5409708807082579,-1.0918798761588335,4.282896403178901,,,,,,,,,,,
10,10,D,-0.15070884321279457,-0.23528187311630985,-0.1279981284281604,-0.13384996904751398,-0.11531914041956084,-0.21758702171969302,-0.04063850775352427,-0.022525667741239333,-0.08731390316979729,-0.23806846388743072,-0.04314643944753296,-0.05763671145736099,-0.9547796102196918,-0.15683934290926035,-0.10654137949053043,-0.10556607272063814,-0.07547089239253386,0.008266160279645178,-0.02238633820268341,0.030001568294387018,-0.07156966531296491,-0.195433625089283,-1.0290422542700601,5.512758240013051,,,,,,,,,,,
11,11,E,-0.21884098756669737,-0.1155977994966729,-0.2149397604871283,-0.32194484609816576,-0.2791706777614619,-0.23277394142230118,-0.35705588981428743,0.010495432896541607,-0.04802297329699441,-0.039523871445076054,-0.12033500380757822,0.07848824771188849,-0.08564194870712476,-0.006642100345851035,-0.15725733152492855,-0.17564883061432554,-0.052899507146455665,-0.13733320751141495,-0.15140549090557479,-0.10041087979406484,-0.16854302414796765,-0.10960662933876343,-1.0925765238516136,3.979158009126737,,,,,,,,,,,
12,12,F,-0.2277580780342838,-0.2298480211126244,-0.2768020756060094,-0.30104541531476,-0.6414274780071616,-1.0153879594915685,-0.17885341000111446,-0.14290638905365644,-0.11685176534367725,-0.5613129933374396,-0.4275566363236428,-0.15725733152492855,0.010774091973653869,-0.10166484564106919,0.051318987693460875,-0.14443901397777284,-0.2689996214468712,-0.26551638298297026,-0.07352027885274949,-0.02057505420145475,-0.14332437766932463,-0.29505424515685036,-1.0857493764623678,4.715653949933956,,,,,,,,,,,
13,13,G,-0.1908357503169337,-0.11030327703154347,-0.15126616136701887,-0.3195762439427131,-0.17049363768775203,-0.10152551610251305,-0.22134891926070605,-0.05861201822725328,-0.14973353644290247,-0.010682656963976123,-0.08787122132402139,-0.07421692654552953,-0.09023982347947396,0.09729773541695366,-0.2508867814345862,-0.14346370720788074,-0.18777050046870078,-0.058890677304365334,-0.1925077047796061,0.061072055392383584,-0.17467352384443324,-0.6220606721478723,-1.1087387503241142,2.919696197946622,,,,,,,,,,,
14,14,H,-0.09232976655781466,-0.2047687041725375,-0.12855544658238452,-0.2733188371421084,-0.08104407393477556,-0.24071572511999542,0.005618899047080359,-0.51909614315496,-0.012911929580872759,-0.10166484564106919,-0.07240564254430107,-0.002880202804838001,0.033624136296844125,-0.1837299438505757,-0.008871372962747672,-0.11072126564721166,-0.12312159457869896,-0.1929256933952743,0.07737361140344007,-0.21925897618236553,-0.2819572685325828,-0.22692210080294764,-1.0765536269176694,6.060601985615393,,,,,,,,,,,
15,15,I,-0.19515496601217083,-0.17578816015288146,-0.032557394517274095,-0.21800501033536118,-0.34061500426467484,-0.21758702171969302,-0.1222856173473628,-0.03130342867026975,-0.12702282165826814,-0.08243736932033582,0.07570165694076754,-0.037155269289623497,-0.06711112007917164,-0.1462502979790015,-0.11086059518576778,-0.011797293272424339,-0.20811261309788245,-0.0505309049910031,-0.126883492119712,0.04672111292111168,-0.11113925426287984,-0.6665067949472484,-1.1090174094012262,3.616483220265369,,,,,,,,,,,
16,16,J,-0.2021214429399728,-0.111975231494216,-0.15878995644904495,-0.29728351777374695,-0.1324566736619537,-0.173976876151653,-0.07003704038884852,-0.0981816071771682,-0.014723213582101212,-0.05471079114768432,-0.026426894820808497,-0.03395068990283457,-0.010543327425419993,0.004504262738632144,-0.15488872936947579,-0.2581319174395002,-0.3708495141313352,-0.13050606012216912,-0.013051259119428683,-0.09637032317593976,-0.03562264436550689,-0.4122303870824786,-1.089929262619049,4.966865107950492,,,,,,,,,,,
17,17,K,-0.11699109488223337,-0.04607235975720983,-0.09372306194337493,-0.16032258137316133,-0.16018325183460522,-0.0777001650094305,-0.1125325496484401,-0.11364718595688852,-0.03910588282940787,-0.34005768611045073,0.03710737476074511,-0.0853632896300127,-0.02224700866412728,-0.08731390316979729,-0.4264420000151945,-0.02726287205214466,-0.10807400441464683,0.07709495232632801,-0.02879549697626106,0.03585340891374077,-0.11141791333999189,-0.5073924619162528,-1.0882573081563764,5.45159257258695,,,,,,,,,,,
18,18,L,-0.3060612787027774,-0.1688216832250797,-0.12047433334613436,-0.1827546370806834,-0.18972111400848538,-0.14861890013445406,-0.1479222524416738,-0.09776361856150002,-0.07156966531296491,-0.06766843823339574,-0.005666793575958744,0.007569512586864941,0.0554988738501421,-0.297422847312303,-0.09581300502171565,-0.1217282991931387,0.0006030356590629797,-0.04244979175475293,-0.12117098103891459,-0.22594679403305534,-0.21075987433044718,-0.5426428351709305,-1.115287238636248,2.609409315582324,,,,,,,,,,,
