,Unnamed: 0.1,Unnamed: 0,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21,Unnamed: 22,Unnamed: 23,Unnamed: 24,Unnamed: 25,Unnamed: 26,Unnamed: 27,Unnamed: 28,Unnamed: 29,Unnamed: 30,Unnamed: 31,Unnamed: 32,Unnamed: 33,Plate,information
0,0,Plate,Repeat,Barcode,Measured,height,Chamber,temperature,at,start,Chamber,temperature,at,end,Humidity,at,start,Humidity,at,end,Ambient,temperature,at,start,Ambient,temperature,at,end,Group,Label,ScanX,ScanY,Measinfo,Kinetics,Measurement,date,
1,1,1,1,"""""""=""""""""""""""""""""""",14.51,21.69,22,41.5,42.9,22.46,21.89,1,Pingping,US,LUM,384,(cps)(1),0,0,De=USLum,Ex=N/A,Em=N/A,Wdw=N/A,(12),0,7/7/2023,5,53,48,PM,,,,,,,
2,2,Background,information,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,3,Plate,Label,Result,Signal,Flashes/Time,Meastime,MeasInfo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,4,1,Pingping,US,LUM,384,(cps),0,212,0.1,00,00,00.000,De=USLum,Ex=N/A,Em=N/A,Wdw=N/A,(12),,,,,,,,,,,,,,,,,,,
5,5,Results,for,Pingping,US,LUM,384,(cps)(1),-,channel,0,(CPS),,,,,,,,,,,,,,,,,,,,,,,,,
6,6,,01,02,03,04,05,06,07,08,09,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,,,,,,,,,,,
7,7,A,-0.10805227064589168,0.06268519876780607,-0.09865533902704089,0.11221817730107102,-0.022046455829290122,0.07033016008483738,-0.04291082942368788,-0.10502614012456683,-0.7041999833468907,-0.09037329760025689,-0.19740275603869434,-0.18052013313025034,-0.2834085708552959,0.051695566874573676,-0.09706263875265929,-0.008030693414732872,-0.1868909342277765,-0.07460556488387993,-0.20011034650514295,-0.5786952017256277,-0.7492734011118874,-0.12302365322507784,-1.327105060657499,2.704656413911854,,,,,,,,,,,
8,8,B,-0.061863962688827816,-0.16427459033155903,-0.07492410493875638,-0.1682563410175128,-0.13512817531037727,-0.22463793073061827,-0.13767649574938778,-0.07476483491131827,-0.1438880268194756,-0.058519292112626735,0.005507258917509807,-0.13767649574938778,-0.05772294197543593,-0.1895985246942249,-0.14818831756030584,-0.10805227064589168,-0.018064705143336354,-0.3182887068642509,-0.03176192750301737,-0.27687849973033163,-0.23499048251409796,-0.18115721324000303,-1.3272643306849372,2.365729795523469,,,,,,,,,,,
9,9,C,-0.05262630109741514,0.1424794825143198,-0.282452950690667,0.06141103854830093,0.07877147153905927,0.09947657510601891,0.05376607723126962,-0.032558277640208175,0.03959104478927425,0.021434261661325116,-0.10008876927398415,0.08354957236220382,-0.5266139027533524,-0.1394284660512075,-0.0352658681066568,0.028601412896041855,-1.1214874552348462,0.009966819685778148,-1.1996890387069783,-0.02555039643292955,-0.23419413237690717,-0.452394069967174,-1.3337944018099015,2.3666854156880976,,,,,,,,,,,
