,Unnamed: 0.1,Unnamed: 0,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21,Unnamed: 22,Unnamed: 23,Unnamed: 24,Unnamed: 25,Unnamed: 26,Unnamed: 27,Unnamed: 28,Unnamed: 29,Unnamed: 30,Unnamed: 31,Unnamed: 32,Unnamed: 33,Plate,information
0,0,Plate,Repeat,Barcode,Measured,height,Chamber,temperature,at,start,Chamber,temperature,at,end,Humidity,at,start,Humidity,at,end,Ambient,temperature,at,start,Ambient,temperature,at,end,Group,Label,ScanX,ScanY,Measinfo,Kinetics,Measurement,date,
1,1,1,1,"""""""=""""""""""""""""""""""",14.57,21.2,21.41,42.6,43.3,21.67,21.5,1,Pingping,US,LUM,384,(cps)(1),0,0,De=USLum,Ex=N/A,Em=N/A,Wdw=N/A,(12),0,7/7/2023,6,40,37,PM,,,,,,,
2,2,Background,information,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,3,Plate,Label,Result,Signal,Flashes/Time,Meastime,MeasInfo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,4,1,Pingping,US,LUM,384,(cps),0,176,0.1,00,00,00.000,De=USLum,Ex=N/A,Em=N/A,Wdw=N/A,(12),,,,,,,,,,,,,,,,,,,
5,5,Results,for,Pingping,US,LUM,384,(cps)(1),-,channel,0,(CPS),,,,,,,,,,,,,,,,,,,,,,,,,
6,6,,01,02,03,04,05,06,07,08,09,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,,,,,,,,,,,
7,7,A,-0.19188806648938295,-0.1572831238790033,-0.20051728881970662,-0.08472721367301639,-0.24155012153328667,0.18462779763780165,-0.041845261888652764,-0.18995089412951435,-0.23151204657760396,-0.7398436844649371,-0.2043035802503589,-0.11519365169640404,-0.18255441784637977,-0.10718080238967495,-0.17489378169599037,-0.10647637607699544,-0.18713318887879649,-0.18519601651892786,-0.1717238632889327,-0.1620380014895898,-0.1034825642481076,-0.1291941246609088,-0.7899460059542655,5.514581439238037,,,,,,,,,,,
8,8,B,-0.09749494059033205,-0.1524401929793318,-0.13579812134227903,-0.12250207469045371,-0.2536134221379228,-0.11369674578196018,-0.2439275603385799,-0.2531731556924981,-0.4648532626526833,-0.19030310728585417,-0.13192377662254184,-0.32088613499881363,-0.17286855604703685,-0.10656442936608036,-0.172692449468867,-0.15833976334802255,-0.15420125876103055,-0.1885420415041554,-0.30556486269803473,-0.25017934386361035,-0.15657869756632378,-0.10973434777313805,-0.8008646138007974,4.225393233745495,,,,,,,,,,,
9,9,C,-0.12954633781724859,-0.1765667941886042,-0.15023886075220844,-0.10920602803862849,-0.14222601144547933,-0.19479382502918585,-0.16115746859874042,-0.12848969834822938,-0.24542446625302378,-0.14539592985253702,-0.21442970849512646,-0.07970817619517502,-0.16864199817095993,-0.10920602803862849,-0.11528170498548897,-0.10304229780268297,-0.05109085724257094,-0.16291853438043916,-0.15288045942475653,-0.09370864915967977,-0.21821599992577873,-0.16300658766952408,-0.8084371966621019,3.538137312437573,,,,,,,,,,,
