,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Plate,information
Plate,Repeat,Barcode,Measured,height,Chamber,temperature,at,start,Chamber,temperature,at,end,Humidity,at,start,Humidity,at,end,Ambient,temperature,at,start,Ambient,temperature,at,end,Group,Label,ScanX,ScanY,Measinfo,Kinetics,Measurement,date,
1,1,"""=""""""""""",14.51,22.18,22.4,41.4,40.4,22.95,23.37,1,Pingping,US,LUM,384,(cps)(1),0,0,De=USLum,Ex=N/A,Em=N/A,Wdw=N/A,(12),0,7/7/2023,6,12,27,PM,,,,,,,
Background,information,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Plate,Label,Result,Signal,Flashes/Time,Meastime,MeasInfo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,Pingping,US,LUM,384,(cps),0,188,0.1,00,00,00.000,De=USLum,Ex=N/A,Em=N/A,Wdw=N/A,(12),,,,,,,,,,,,,,,,,,,
Results,for,Pingping,US,LUM,384,(cps)(1),-,channel,0,(CPS),,,,,,,,,,,,,,,,,,,,,,,,,
,01,02,03,04,05,06,07,08,09,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,,,,,,,,,,,
A,275560,279200,301880,270920,295120,275760,289360,306560,271600,286840,272680,316400,278720,301320,286920,305360,278720,284040,279240,260240,155720,298160,19120,1564440,,,,,,,,,,,
B,304440,280000,330240,225480,294920,296760,325160,277520,252760,300280,291120,316520,289480,285800,291800,308720,298040,268120,291560,271200,279680,243920,21720,1769440,,,,,,,,,,,
C,254040,267920,288280,269320,252120,286120,292320,215840,262800,314360,285160,252600,307480,255280,305400,284320,272600,305880,327600,282400,217840,278840,19040,1582160,,,,,,,,,,,
D,277600,275240,288240,270680,270240,260800,288240,259200,266120,284360,305560,259760,316120,198000,322920,220880,314520,266920,296520,265800,276720,142960,13280,1047480,,,,,,,,,,,
E,241000,280160,261000,300960,285520,352680,293680,332200,154800,311120,264960,316760,267520,294080,249880,297200,280640,273440,261760,306080,297840,282480,15640,1323720,,,,,,,,,,,
F,254000,285400,311040,258360,304200,304400,321280,269800,300960,300560,322960,272840,325880,130840,326400,270760,254280,244760,295280,238200,267680,256280,15680,1260680,,,,,,,,,,,
G,276320,272040,272560,270840,277120,317800,289240,261560,259840,297680,272880,290480,259000,291240,289920,229560,279320,303800,267320,319400,269480,279200,18040,1773200,,,,,,,,,,,
H,232880,301320,308160,235960,310920,216520,282360,298680,286360,229640,257040,270040,287720,292200,254960,260920,372640,323880,248240,268800,320480,270000,17200,1553440,,,,,,,,,,,
I,265440,276400,262760,278760,254880,277520,317400,313120,279560,282880,255400,283520,188080,325960,305960,308280,314840,318240,343160,308200,317760,258280,19080,1879000,,,,,,,,,,,
J,280640,298200,279400,289160,315400,291080,300760,300760,296800,305440,303480,279440,311760,318840,347160,300480,217280,307880,307480,283560,281560,306080,18000,1735120,,,,,,,,,,,
K,265160,280960,293440,304000,276200,282720,267400,245560,264880,304360,250000,311480,292400,249280,271760,307280,307480,313920,279200,286320,263400,276480,14800,1204080,,,,,,,,,,,
L,273440,259080,313440,217800,278160,242560,298520,269000,211840,271000,279560,267960,294120,249320,272720,282480,319000,280800,269520,255080,291200,255160,21880,2050960,,,,,,,,,,,
M,243200,252840,278240,301640,270320,295200,285000,315800,236640,283680,290040,303960,268360,294960,282440,342440,278560,229400,283120,268240,305240,287600,17120,1678280,,,,,,,,,,,
N,277080,274520,250240,278680,289120,263560,288480,149560,279680,280960,284080,254560,313720,258760,271800,289400,274520,695680,294480,289680,306800,269240,17560,1787160,,,,,,,,,,,
O,286720,302000,239680,266080,244560,306360,250000,266800,273520,280520,276240,281640,275400,276280,262000,293480,695800,48139840,605960,254360,285240,263520,16760,1648480,,,,,,,,,,,
