,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Plate,information
Plate,Repeat,Barcode,Measured,height,Chamber,temperature,at,start,Chamber,temperature,at,end,Humidity,at,start,Humidity,at,end,Ambient,temperature,at,start,Ambient,temperature,at,end,Group,Label,ScanX,ScanY,Measinfo,Kinetics,Measurement,date,
1,1,"""=""""""""""",14.57,21.59,21.61,43.4,42.5,21.97,22.09,1,Pingping,US,LUM,384,(cps)(1),0,0,De=USLum,Ex=N/A,Em=N/A,Wdw=N/A,(12),0,7/7/2023,5,40,17,PM,,,,,,,
Background,information,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Plate,Label,Result,Signal,Flashes/Time,Meastime,MeasInfo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,Pingping,US,LUM,384,(cps),0,200,0.1,00,00,00.000,De=USLum,Ex=N/A,Em=N/A,Wdw=N/A,(12),,,,,,,,,,,,,,,,,,,
Results,for,Pingping,US,LUM,384,(cps)(1),-,channel,0,(CPS),,,,,,,,,,,,,,,,,,,,,,,,,
,01,02,03,04,05,06,07,08,09,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,,,,,,,,,,,
A,396240,349280,339320,377520,374640,309600,355120,362920,410120,379920,374240,416880,325360,338920,342600,331080,324840,401480,343200,377800,417240,406560,19360,1641560,,,,,,,,,,,
B,396960,327520,362000,315560,389920,379560,373120,347880,373960,386440,347400,422760,379200,357040,376200,360600,383920,338360,430720,398680,392440,336320,24880,2340680,,,,,,,,,,,
C,408560,384800,248280,330360,391000,377720,389720,368600,356800,358600,376400,441120,352760,412080,362520,391120,396920,454200,391280,428120,406160,419360,26120,2312240,,,,,,,,,,,
D,381480,342120,232680,387640,348840,324560,392720,360400,374720,359040,415800,385440,388560,392600,383400,359880,333280,365320,376600,363160,384280,372480,21200,1921600,,,,,,,,,,,
E,345120,384840,361200,343400,339320,363160,336720,470240,368040,399400,336640,374640,371720,458160,341800,331080,381440,409080,402880,422640,332800,345400,24280,2280840,,,,,,,,,,,
F,371480,378040,357200,364480,378920,385280,267360,351240,372360,343240,377600,353360,346960,400320,282920,364360,407800,365520,307960,265200,375880,379760,28040,2750960,,,,,,,,,,,
G,377400,392520,370800,413240,344360,385480,355520,362680,335000,404440,379960,376240,378560,404680,357800,391080,215280,360840,392480,387840,357960,386480,17480,1592520,,,,,,,,,,,
H,389480,360400,435640,365920,377280,329320,285960,379560,394200,320000,384960,348040,380560,325680,426360,384160,411280,341800,407720,332240,338360,374880,19200,1744880,,,,,,,,,,,
I,375800,381040,338720,390720,367120,407120,377480,404080,396600,338400,366080,408280,359920,411280,340360,373280,351360,397400,317080,382240,358360,431400,17800,1691720,,,,,,,,,,,
J,363480,393920,389200,375160,365200,389640,384200,23840,376920,379520,401240,396480,393040,391800,358800,334360,371000,362360,364800,368360,393960,297280,24640,2552360,,,,,,,,,,,
K,398440,373240,348280,308240,342680,354240,366280,351280,355400,259200,325120,391440,374040,390080,352400,416080,383560,374440,339720,382560,390840,408440,31800,3130560,,,,,,,,,,,
L,423040,357200,395720,353160,408120,335880,392280,378360,381720,340360,350400,374240,357120,325840,366760,40560,392120,116440,336400,296000,360000,91000,18840,1890360,,,,,,,,,,,
M,355680,392040,365120,375200,490680,393280,370840,422000,387560,175320,338680,381920,335880,402440,389080,368680,384200,350440,340720,361240,351640,402360,18720,1877880,,,,,,,,,,,
N,366880,367160,355400,334760,354120,326040,362000,347800,360240,375200,383440,401400,432400,458680,293920,83200,367520,370280,335520,319400,390360,369480,25960,2523240,,,,,,,,,,,
O,344720,354680,361080,390880,53720,376960,360600,417360,396480,404960,383280,340040,203960,422520,358120,349600,343280,405680,361040,302480,339320,385920,19160,1790200,,,,,,,,,,,
