,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Plate,information
Plate,Repeat,Barcode,Measured,height,Chamber,temperature,at,start,Chamber,temperature,at,end,Humidity,at,start,Humidity,at,end,Ambient,temperature,at,start,Ambient,temperature,at,end,Group,Label,ScanX,ScanY,Measinfo,Kinetics,Measurement,date,
1,1,"""=""""""""""",14.57,22.18,22.4,40.7,41.8,22.66,22.09,1,Pingping,US,LUM,384,(cps)(1),0,0,De=USLum,Ex=N/A,Em=N/A,Wdw=N/A,(12),0,7/7/2023,5,49,14,PM,,,,,,,
Background,information,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Plate,Label,Result,Signal,Flashes/Time,Meastime,MeasInfo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,Pingping,US,LUM,384,(cps),0,180,0.1,00,00,00.000,De=USLum,Ex=N/A,Em=N/A,Wdw=N/A,(12),,,,,,,,,,,,,,,,,,,
Results,for,Pingping,US,LUM,384,(cps)(1),-,channel,0,(CPS),,,,,,,,,,,,,,,,,,,,,,,,,
,01,02,03,04,05,06,07,08,09,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,,,,,,,,,,,
A,298800,300640,327160,317120,352080,333680,361480,366680,352880,383680,338600,362240,340720,322000,293920,385080,348480,334120,306120,373200,141440,329760,16000,1508160,,,,,,,,,,,
B,321160,363560,324080,296960,367600,374640,380600,305760,340480,327680,240640,352240,391920,266280,369520,406760,386360,313200,343360,324760,343640,320240,23360,2120960,,,,,,,,,,,
C,345480,388000,344720,277960,398000,383720,402360,359120,356320,372840,385800,356560,368280,391800,351280,378280,375560,337640,378320,372760,353640,343440,21720,1816160,,,,,,,,,,,
D,343760,358000,388800,333160,374440,298280,390240,390760,404800,352360,364360,324080,417240,338320,365080,276160,381880,358240,365840,344320,356960,359960,23240,1859280,,,,,,,,,,,
E,367680,372080,326640,317520,318520,400520,373080,364480,347600,388680,325560,360320,378720,419640,350320,357440,357840,377320,355440,400960,365800,411800,23640,2078840,,,,,,,,,,,
F,337800,308160,323920,330760,332440,350640,341560,335960,408200,339200,346600,343120,166960,326200,306960,354280,350280,317040,355720,333800,370320,344360,21160,1974160,,,,,,,,,,,
G,310480,345960,357040,392240,383440,403200,316800,373440,350280,374560,382520,403600,348400,393080,339040,366080,324400,373920,329840,388520,363200,362920,18640,1760040,,,,,,,,,,,
H,349640,324240,355160,315480,358320,400920,359000,353240,347280,326320,389480,348440,338480,332880,352280,373920,337440,346680,364680,356920,285000,359560,18120,1786480,,,,,,,,,,,
I,323560,348320,351240,339000,356560,366760,347800,357560,368200,311200,340160,340080,361400,399400,248480,365880,325280,365360,395200,292000,325840,319680,22040,2174960,,,,,,,,,,,
J,329960,318480,361920,326400,366160,360480,393920,366240,314920,364360,382280,300040,416480,391000,376200,362080,346680,268840,394400,330560,32480,370440,22160,2161480,,,,,,,,,,,
K,362240,372960,358760,339320,305760,354840,318640,352280,354280,358360,332720,360800,374160,367320,337160,390400,294320,355040,365240,354600,348080,386760,20240,1988520,,,,,,,,,,,
L,325000,338120,325560,345640,180000,288080,384560,327240,354040,321480,374800,335840,344360,210840,387400,337320,344120,356320,291480,236640,342680,311120,19360,1891480,,,,,,,,,,,
M,365440,354560,387840,367640,334600,312240,330000,326120,330520,359080,366240,392000,347320,317000,339320,390760,325960,305600,257320,186280,263160,337000,21160,2162360,,,,,,,,,,,
N,317760,303720,316240,339160,359600,329280,354240,362280,350480,336000,41720,367360,370080,355000,363480,373520,305800,319160,327080,254040,336520,336880,19800,1950680,,,,,,,,,,,
O,314920,356760,331080,191680,318520,301880,329000,382960,304720,336160,337040,361560,292000,332600,351120,347160,337320,364960,351280,382000,348880,370560,22600,2145720,,,,,,,,,,,
