,Unnamed: 0,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21,Unnamed: 22,Unnamed: 23,Unnamed: 24,Unnamed: 25,Unnamed: 26,Unnamed: 27,Unnamed: 28,Unnamed: 29,Unnamed: 30,Unnamed: 31,Unnamed: 32,Unnamed: 33,Plate,information
0,Plate,Repeat,Barcode,Measured,height,Chamber,temperature,at,start,Chamber,temperature,at,end,Humidity,at,start,Humidity,at,end,Ambient,temperature,at,start,Ambient,temperature,at,end,Group,Label,ScanX,ScanY,Measinfo,Kinetics,Measurement,date,
1,1,1,"""=""""""""""",14.51,21.98,21.81,42.8,43.1,22.07,22.09,1,Pingping,US,LUM,384,(cps)(1),0,0,De=USLum,Ex=N/A,Em=N/A,Wdw=N/A,(12),0,7/7/2023,6,07,14,PM,,,,,,,
2,Background,information,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,Plate,Label,Result,Signal,Flashes/Time,Meastime,MeasInfo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,1,Pingping,US,LUM,384,(cps),0,168,0.1,00,00,00.000,De=USLum,Ex=N/A,Em=N/A,Wdw=N/A,(12),,,,,,,,,,,,,,,,,,,
5,Results,for,Pingping,US,LUM,384,(cps)(1),-,channel,0,(CPS),,,,,,,,,,,,,,,,,,,,,,,,,
6,,01,02,03,04,05,06,07,08,09,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,,,,,,,,,,,
7,A,-0.22658592788059684,-0.08210971187907978,-0.08970385431653785,-0.1334873668880553,-0.1534571488532228,-0.08801626710821388,-0.19986579708213326,-0.39937610704399457,-0.17417696957764545,-0.09261025450865147,-0.18805268662386518,-0.09326653842299967,-0.054827052011174854,-0.09673546768455456,-0.1503632389712955,-0.03532604427054187,-0.1367687864597965,-0.1942405063877199,-0.0599835684810538,-0.09654795799474077,-0.12786207619364193,-0.13508119925147244,-0.7980217075880895,5.949608235205669,,,,,,,,,,,
8,B,-0.26540043367204913,-0.22742972148475882,-0.07676568571938705,-0.24880582612352967,-0.3316851090212201,-0.19377173216318538,-0.13048721185103485,-0.12701828258947995,-0.12064295313581144,-0.11961164984183568,-0.03795117992793476,-0.11736153356407035,-0.12373686301773885,-0.14351913529309257,-0.0676714657634188,-0.08604741536516919,-0.1850525315868447,-0.23952409647774764,-0.16489523993186342,-0.27402587940348305,-0.19770943564927476,-0.19892824863306433,-0.7939902492570933,5.460957983550959,,,,,,,,,,,
9,C,-0.250212148797133,-0.1503632389712955,-0.11389260430251537,0.007332410162092979,-0.1543009424573849,-0.03241964407842824,-0.15064450350601613,-0.07460932428652857,-0.08707871865914495,-0.16189508489484294,-0.6595458016606135,-0.4958498424531841,0.020364333604150617,-0.08407856362212449,-0.10029815179101638,-0.3867192029815644,-0.06167115568937787,-0.2720570276604384,-0.16255136880919116,-0.050420574300551045,-0.129549663401966,-0.059139774876891815,-0.7983967269677171,4.981776971231847,,,,,,,,,,,
10,D,-0.17005175640174236,-0.2618377495655873,-0.13583123801072758,-0.17417696957764545,-0.05585835530515072,-0.05632712952968513,-0.12739330196910753,-0.06420253650186382,-0.06167115568937787,-0.22705470210513123,-0.20595986200108113,-0.11961164984183568,-0.058389736117636676,-0.18824019631367897,-0.011793578198912538,-0.13901890273756182,-0.05201440666396817,-0.2725258018849728,-0.05126436790471313,-0.22667968272550368,-0.07048411111062548,-0.4623793628214244,-0.7922089072038623,6.627549518727388,,,,,,,,,,,
11,E,-0.22264822439450743,-0.05895226518707803,-0.22536711489680727,-0.20145962944555038,-0.15195707133471262,-0.0974855064438097,-0.5446961166496735,-0.13630001223526209,-0.1843962476724964,-0.08182844734435916,-0.16583278838093224,-0.08792251226330694,-0.4682859180505584,-0.1332061023533347,-0.12767456650382816,-0.22199194048015924,-0.10236075837896802,-0.42356485702997204,-0.1832711895336138,-0.22658592788059684,-0.10048566148083016,-0.18205237654982423,-0.8295233354768045,3.4817932075665183,,,,,,,,,,,
12,F,-0.17858344728826925,-0.2210543920310903,-0.2690568726234179,-0.3181844113546281,-0.15505098121663993,-0.16733286589944252,0.07239827252747444,-0.20783495889921888,-0.10376708105257136,-0.17548953740634193,-0.07807825354808355,-0.0812659182749178,-0.07254671769857703,-0.06157740084447093,-0.09120393183504813,-0.18955276414237535,-0.42337734734015825,-0.17455198895727303,-0.11089244926549491,-0.22377328253339016,-0.10179822930952666,-0.22874228931345533,-0.8268981998194116,4.122513817660202,,,,,,,,,,,
