,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Plate,information
Plate,Repeat,Barcode,Measured,height,Chamber,temperature,at,start,Chamber,temperature,at,end,Humidity,at,start,Humidity,at,end,Ambient,temperature,at,start,Ambient,temperature,at,end,Group,Label,ScanX,ScanY,Measinfo,Kinetics,Measurement,date,
1,1,"""=""""""""""",14.51,22.86,22.99,39.6,39.8,23.25,23.17,1,Pingping,US,LUM,384,(cps)(1),0,0,De=USLum,Ex=N/A,Em=N/A,Wdw=N/A,(12),0,7/7/2023,6,16,25,PM,,,,,,,
Background,information,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Plate,Label,Result,Signal,Flashes/Time,Meastime,MeasInfo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,Pingping,US,LUM,384,(cps),0,168,0.1,00,00,00.000,De=USLum,Ex=N/A,Em=N/A,Wdw=N/A,(12),,,,,,,,,,,,,,,,,,,
Results,for,Pingping,US,LUM,384,(cps)(1),-,channel,0,(CPS),,,,,,,,,,,,,,,,,,,,,,,,,
,01,02,03,04,05,06,07,08,09,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,,,,,,,,,,,
A,288000,348520,304520,342280,283760,337520,289200,327720,324840,323920,293880,311800,325880,366720,279840,298480,290120,326200,282440,320440,337040,333480,15160,1170160,,,,,,,,,,,
B,371000,287640,358640,309560,289840,299200,279240,312040,289440,316760,322120,310960,327920,291040,312440,280400,331080,286400,327240,281880,306560,305840,22360,1833040,,,,,,,,,,,
C,322600,381880,264280,336720,305560,306520,298960,293480,324320,330920,164360,307120,301320,322640,348280,300360,224320,348560,35680,330200,303600,348560,18680,1562800,,,,,,,,,,,
D,378920,276600,307520,325840,319840,276960,326480,293080,275680,316080,311200,306520,356320,288120,305880,259440,351720,281880,334000,313640,322920,257280,20240,1670560,,,,,,,,,,,
E,284040,328760,357920,304160,320800,344480,276360,332560,264040,294080,333320,307480,320360,340840,310200,309480,323880,285920,277040,307080,322920,295520,13680,1100800,,,,,,,,,,,
F,336400,282800,290080,274520,265240,273000,306960,276800,309360,300320,313960,279880,303680,270480,295680,298040,334400,331520,312880,259280,306400,276520,17680,1549160,,,,,,,,,,,
G,311240,316840,326600,107600,331040,276200,295400,346600,286000,372960,319400,315640,318280,304920,320560,316160,183760,263280,296000,305680,294880,304120,20240,2042440,,,,,,,,,,,
H,331440,301880,364160,164320,331520,303440,267520,330160,219840,263200,311080,355320,308960,177960,335200,262240,313480,264720,314560,297320,314720,266280,20800,2022360,,,,,,,,,,,
I,319240,368800,341160,355600,349200,304400,295600,328080,309840,284040,288440,317240,293080,246480,289680,163440,324800,299800,330200,355800,321680,329480,16400,1464240,,,,,,,,,,,
J,294600,294200,318960,319480,337680,306720,321920,275520,315120,311480,329000,267360,228160,290800,330880,327120,312400,279200,315280,259800,225440,244360,32120,3072240,,,,,,,,,,,
K,309200,302680,302240,170880,289000,296720,303680,320320,278600,309640,284800,338400,264360,330520,209880,339200,308400,307280,346520,284080,365800,285600,17200,1550680,,,,,,,,,,,
L,345000,334080,305200,308560,317520,311240,309600,270840,335400,283280,332920,296480,339200,371760,309400,318800,258600,303720,339200,217440,293880,300040,20720,1817680,,,,,,,,,,,
M,303240,342680,300960,283120,334000,308640,295360,310560,246120,260320,296560,311480,345200,332840,259480,307600,327880,293160,314000,349040,317560,327400,21160,2093560,,,,,,,,,,,
N,338720,279760,315200,265160,251720,307000,303560,315280,179360,255480,318560,303760,321000,313640,324960,301320,296920,257520,346560,288880,271720,319440,26640,2640960,,,,,,,,,,,
O,293520,313120,282480,334320,247000,291760,342400,346880,282600,322280,218280,278000,122800,325080,259120,338960,319680,330560,301560,380160,325760,271360,14400,1366560,,,,,,,,,,,
