,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Plate,information
Plate,Repeat,Barcode,Measured,height,Chamber,temperature,at,start,Chamber,temperature,at,end,Humidity,at,start,Humidity,at,end,Ambient,temperature,at,start,Ambient,temperature,at,end,Group,Label,ScanX,ScanY,Measinfo,Kinetics,Measurement,date,
1,1,"""=""""""""""",14.57,21.59,21.71,42.9,42.8,22.07,22.09,1,Pingping,US,LUM,384,(cps)(1),0,0,De=USLum,Ex=N/A,Em=N/A,Wdw=N/A,(12),0,7/7/2023,6,00,48,PM,,,,,,,
Background,information,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Plate,Label,Result,Signal,Flashes/Time,Meastime,MeasInfo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,Pingping,US,LUM,384,(cps),0,144,0.1,00,00,00.000,De=USLum,Ex=N/A,Em=N/A,Wdw=N/A,(12),,,,,,,,,,,,,,,,,,,
Results,for,Pingping,US,LUM,384,(cps)(1),-,channel,0,(CPS),,,,,,,,,,,,,,,,,,,,,,,,,
,01,02,03,04,05,06,07,08,09,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,,,,,,,,,,,
A,292280,297600,288080,246760,289880,325360,339840,315800,316440,288560,237840,323680,244360,306240,314000,313160,271560,283000,280760,307880,307560,277400,13800,1049120,,,,,,,,,,,
B,296720,260200,323120,258840,261080,310160,291960,264640,302080,313200,274920,272960,293960,123520,335880,222640,287760,275040,281800,287440,272720,232320,12680,910320,,,,,,,,,,,
C,299560,299400,336760,337000,318480,323680,299800,359080,268680,318160,259560,331680,296280,250240,130400,320160,292880,294880,308600,285200,79200,284800,16560,1167800,,,,,,,,,,,
D,308720,317480,321320,340360,335160,272680,309520,320400,330600,281600,354840,337960,321480,320760,334080,312920,294920,293640,306480,286560,270480,279800,14960,1079440,,,,,,,,,,,
E,262400,340280,269120,314200,269840,188920,289240,189680,286720,299640,287360,357760,269080,353720,273240,275840,283760,317480,286120,293520,242480,295720,12680,857720,,,,,,,,,,,
F,286720,271520,31000,181280,285960,287320,292080,76800,212360,273640,315880,287520,272720,265040,250880,248080,309120,171920,310840,293320,281080,245760,20960,1729480,,,,,,,,,,,
G,310040,335040,268760,299480,252960,338360,271920,300080,303520,275000,279040,324920,241480,313680,325520,310000,298080,303120,278080,302840,162760,313320,16000,1170520,,,,,,,,,,,
H,315840,304240,299960,283560,320280,281000,272120,298640,271840,264840,305000,294640,329280,278840,312560,298960,324280,301720,323760,283640,271160,219960,15400,1265040,,,,,,,,,,,
I,307560,302880,264080,305080,283880,134080,280080,329560,311800,303320,303560,291400,328680,296120,303440,331240,274520,289160,324520,326880,295560,277560,13560,1131360,,,,,,,,,,,
J,326600,305360,320360,206320,340760,313480,287400,324320,323000,26400,320440,297040,286200,302240,314040,293640,335000,250320,305360,298480,314560,298080,20320,1836680,,,,,,,,,,,
K,291680,292520,294520,326400,357240,305160,295800,338000,266960,317880,295120,367040,299720,317520,323800,278400,336800,373680,247360,347120,313840,370720,17960,1489880,,,,,,,,,,,
L,244600,276160,314760,285200,336760,297880,311680,273040,328440,352600,310480,284240,173800,317680,302200,286640,317440,305240,294320,261960,350000,332840,14200,1111280,,,,,,,,,,,
M,289160,298600,280200,277960,284240,341400,315400,286680,301160,327920,289920,317160,304560,338640,252440,342760,268440,298120,319480,344960,290520,273880,15240,1342400,,,,,,,,,,,
N,262600,277640,311320,196840,283000,298120,301120,262360,309360,285320,293320,294920,323040,295480,312600,264040,325160,362640,322280,275800,300760,265120,17160,1522920,,,,,,,,,,,
O,302080,296240,256040,262080,287520,45080,309480,331320,237640,293560,260880,323800,310840,334200,251280,296440,285000,286880,267000,318840,373280,299480,17560,1498640,,,,,,,,,,,
