Unnamed: 0,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21,Unnamed: 22,Unnamed: 23,Unnamed: 24,Unnamed: 25,Unnamed: 26,Unnamed: 27,Unnamed: 28,Unnamed: 29,Unnamed: 30,Unnamed: 31,Unnamed: 32,Unnamed: 33,Plate,information
Plate,Repeat,Barcode,Measured,height,Chamber,temperature,at,start,Chamber,temperature,at,end,Humidity,at,start,Humidity,at,end,Ambient,temperature,at,start,Ambient,temperature,at,end,Group,Label,ScanX,ScanY,Measinfo,Kinetics,Measurement,date,
1,1,"""""""=""""""""""""""""""""""",14.57,22.18,22.5,44.7,44.8,23.83,23.56,1,Pingping,US,LUM,384,(cps)(1),0,0,De=USLum,Ex=N/A,Em=N/A,Wdw=N/A,(12),0,7/26/2023,5,34,59,PM,,,,,,,
Background,information,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Plate,Label,Result,Signal,Flashes/Time,Meastime,MeasInfo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,Pingping,US,LUM,384,(cps),0,16,0.1,00,00,00.000,De=USLum,Ex=N/A,Em=N/A,Wdw=N/A,(12),,,,,,,,,,,,,,,,,,,
-0.05707205089761212,-0.056511111354552376,-0.05763299044067187,-0.05723231933848634,-0.056350842913678166,-0.05747272199979766,-0.056911782456737905,-0.05843433264504294,-0.058033661542857405,-0.058033661542857405,-0.058754869526791376,-0.05723231933848634,-0.05987674861291086,-0.056911782456737905,-0.058915137967665586,-0.05723231933848634,-0.057873393101983195,-0.05779325888154609,-0.0579535273224203,-0.05707205089761212,-0.059075406408539796,-0.058033661542857405,-0.07029419726973477,0.05399397862821803,,,,,,,,,,,,
-0.05699191667717502,-0.0579535273224203,-0.05699191667717502,-0.058754869526791376,-0.056831648236300804,-0.056911782456737905,-0.05595017181149262,-0.058113795763294514,-0.05747272199979766,-0.05819392998373162,-0.056911782456737905,-0.05755285622023476,-0.057873393101983195,-0.05723231933848634,-0.056511111354552376,-0.05370641363925364,-0.05643097713411527,-0.056911782456737905,-0.055309098047995775,-0.05731245355892345,-0.055469366488869985,-0.0602774197150964,-0.07109553947410584,0.02770995432484697,,,,,,,,,,,,
-0.05731245355892345,-0.05723231933848634,-0.05699191667717502,-0.05699191667717502,-0.05779325888154609,-0.05779325888154609,-0.056751514015863695,-0.05707205089761212,-0.05755285622023476,-0.05731245355892345,-0.05699191667717502,-0.05619057447280395,-0.056511111354552376,-0.056751514015863695,-0.05611044025236683,-0.05603030603192973,-0.05707205089761212,-0.05578990337061841,-0.05771312466110898,-0.05643097713411527,-0.05771312466110898,-0.05643097713411527,-0.07045446571060898,0.05896230029531867,,,,,,,,,,,,
-0.05627070869324106,-0.05723231933848634,-0.056911782456737905,-0.05755285622023476,-0.05715218511804923,-0.05731245355892345,-0.05699191667717502,-0.05715218511804923,-0.05699191667717502,-0.05723231933848634,-0.05779325888154609,-0.05763299044067187,-0.05619057447280395,-0.05739258777936055,-0.05667137979542659,-0.05715218511804923,-0.05739258777936055,-0.05771312466110898,-0.05715218511804923,-0.05827406420416873,-0.058113795763294514,-0.05859460108591715,-0.07053459993104608,0.04886538852024319,,,,,,,,,,,,
-0.05827406420416873,-0.056911782456737905,-0.05779325888154609,-0.058113795763294514,-0.056751514015863695,-0.05699191667717502,-0.05779325888154609,-0.05739258777936055,-0.05771312466110898,-0.05827406420416873,-0.056831648236300804,-0.05771312466110898,-0.05763299044067187,-0.05587003759105552,-0.057873393101983195,-0.05643097713411527,-0.05763299044067187,-0.05763299044067187,-0.05771312466110898,-0.05707205089761212,-0.05779325888154609,-0.058113795763294514,-0.0706948683719203,0.06425115884416772,,,,,,,,,,,,
-0.056831648236300804,-0.057873393101983195,-0.05723231933848634,-0.05763299044067187,-0.05643097713411527,-0.056350842913678166,-0.056751514015863695,-0.05859460108591715,-0.058754869526791376,-0.05739258777936055,-0.05723231933848634,-0.05851446686548004,-0.05667137979542659,-0.05779325888154609,-0.056831648236300804,-0.058915137967665586,-0.05699191667717502,-0.05899527218810269,-0.05739258777936055,-0.0579535273224203,-0.05779325888154609,-0.058915137967665586,-0.06989352616754922,0.05199062311729037,,,,,,,,,,,,
-0.058113795763294514,-0.05747272199979766,-0.05715218511804923,-0.05667137979542659,-0.057873393101983195,-0.05827406420416873,-0.05779325888154609,-0.05595017181149262,-0.05755285622023476,-0.05771312466110898,-0.05771312466110898,-0.05747272199979766,-0.05883500374722848,-0.056511111354552376,-0.058033661542857405,-0.05715218511804923,-0.058113795763294514,-0.05851446686548004,-0.0579535273224203,-0.05731245355892345,-0.05827406420416873,-0.058033661542857405,-0.07029419726973477,0.06970028583389098,,,,,,,,,,,,
-0.05731245355892345,-0.05883500374722848,-0.05699191667717502,-0.05723231933848634,-0.05723231933848634,-0.05771312466110898,-0.05747272199979766,-0.05827406420416873,-0.05659124557498948,-0.05867473530635427,-0.056350842913678166,-0.05667137979542659,-0.05827406420416873,-0.058113795763294514,-0.056751514015863695,-0.056751514015863695,-0.05819392998373162,-0.05899527218810269,-0.05747272199979766,-0.058754869526791376,-0.058915137967665586,-0.05979661439247376,-0.0706948683719203,0.05351317330559541,,,,,,,,,,,,
-0.058033661542857405,-0.056911782456737905,-0.05739258777936055,-0.056911782456737905,-0.05731245355892345,-0.056751514015863695,-0.056831648236300804,-0.056511111354552376,-0.05763299044067187,-0.05715218511804923,-0.058113795763294514,-0.05739258777936055,-0.05843433264504294,-0.05763299044067187,-0.05715218511804923,-0.056831648236300804,-0.058113795763294514,-0.0579535273224203,-0.05779325888154609,-0.05715218511804923,-0.058915137967665586,-0.05827406420416873,-0.07037433149017187,0.07779384209803877,,,,,,,,,,,,
-0.056911782456737905,-0.05707205089761212,-0.05667137979542659,-0.05843433264504294,-0.05747272199979766,-0.059155540628976905,-0.05595017181149262,-0.05843433264504294,-0.05779325888154609,-0.05827406420416873,-0.056350842913678166,-0.05835419842460583,-0.05627070869324106,-0.05827406420416873,-0.056350842913678166,-0.05859460108591715,-0.05731245355892345,-0.05779325888154609,-0.05827406420416873,-0.05779325888154609,-0.056831648236300804,-0.05883500374722848,-0.0706948683719203,0.05062834136985955,,,,,,,,,,,,
-0.05819392998373162,-0.05707205089761212,-0.05819392998373162,-0.05827406420416873,-0.057873393101983195,-0.05603030603192973,-0.05779325888154609,-0.05643097713411527,-0.05819392998373162,-0.05755285622023476,-0.04344923342330395,-0.05699191667717502,-0.06003701705378508,-0.056911782456737905,-0.05771312466110898,-0.056911782456737905,-0.05747272199979766,-0.058113795763294514,-0.05779325888154609,-0.05715218511804923,-0.058113795763294514,-0.05835419842460583,-0.07029419726973477,0.1209861869136394,,,,,,,,,,,,
-0.05739258777936055,-0.05851446686548004,-0.05763299044067187,-0.05715218511804923,-0.0579535273224203,-0.05851446686548004,-0.056511111354552376,-0.05867473530635427,-0.05747272199979766,-0.05883500374722848,-0.05715218511804923,-0.05474815850493602,-0.05386668208012785,0.06232793755367716,-0.054347487402750486,-0.0579535273224203,-0.05859460108591715,-0.05883500374722848,-0.05707205089761212,-0.058033661542857405,-0.05739258777936055,-0.059395943290288224,-0.07013392882886055,0.11096940935900104,,,,,,,,,,,,
-0.05779325888154609,-0.05859460108591715,-0.058113795763294514,-0.056911782456737905,-0.05755285622023476,-0.05739258777936055,-0.058033661542857405,-0.05739258777936055,-0.058113795763294514,-0.05771312466110898,-0.05851446686548004,-0.056751514015863695,0.0523912942194759,19.535824980195464,0.044618274837076526,-0.05723231933848634,-0.05819392998373162,-0.058033661542857405,-0.05779325888154609,-0.05715218511804923,-0.05771312466110898,-0.05771312466110898,-0.06997366038798633,0.13589115191494128,,,,,,,,,,,,
-0.0579535273224203,-0.057873393101983195,-0.058033661542857405,-0.059155540628976905,-0.05835419842460583,-0.058033661542857405,-0.05739258777936055,-0.05819392998373162,-0.05819392998373162,-0.05859460108591715,-0.05779325888154609,-0.05827406420416873,-0.04368963608461528,0.05880203185444445,-0.054347487402750486,-0.05747272199979766,-0.058113795763294514,-0.05867473530635427,-0.045692991595542944,-0.058113795763294514,-0.055709769150181304,-0.0579535273224203,-0.07061473415148319,0.09678565234163312,,,,,,,,,,,,
-0.05899527218810269,-0.057873393101983195,-0.05771312466110898,-0.058113795763294514,-0.05827406420416873,-0.057873393101983195,-0.058113795763294514,-0.05739258777936055,-0.058033661542857405,-0.058113795763294514,-0.05771312466110898,-0.0544276216231876,0.005031969941145725,-0.058033661542857405,-0.057873393101983195,-0.05667137979542659,-0.0579535273224203,-0.0579535273224203,-0.05699191667717502,-0.05707205089761212,-0.05819392998373162,-0.056911782456737905,-0.07005379460842344,0.14550725836739412,,,,,,,,,,,,
-0.05843433264504294,-0.05963634595159955,-0.05771312466110898,-0.059395943290288224,-0.057873393101983195,-0.058033661542857405,-0.058033661542857405,-0.059395943290288224,-0.05723231933848634,-0.059075406408539796,-0.058113795763294514,-0.059315809069851115,-0.058113795763294514,-0.05883500374722848,-0.057873393101983195,-0.05739258777936055,-0.058033661542857405,-0.059075406408539796,-0.058113795763294514,-0.05955621173116244,-0.059476077510725325,-0.0602774197150964,-0.06933258662448948,0.08708941166874318,,,,,,,,,,,,
Basic,assay,information,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Assay,ID,,,,,,2803,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Assay,Started,,,,,,7/26/2023,5,33,26,PM,,,,,,,,,,,,,,,,,,,,,,,,
Assay,Finished,,,,,,7/26/2023,5,35,13,PM,,,,,,,,,,,,,,,,,,,,,,,,
Assay,Exported,,,,,,7/26/2023,5,35,14,PM,,,,,,,,,,,,,,,,,,,,,,,,
Protocol,ID,,,,,,100188,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Protocol,Name,,,,,,test,384,,,,,,,,,,,,,,,,,,,,,,,,,,,
Serial#,,,,,,"""=""""1040181""""""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Protocol,information,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Protocol,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Protocol,name,,,,test,384,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Number,of,assay,repeats,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Start,assay,repeat,each,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Number,of,plate,repeats,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Start,plate,repeat,each,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Is,label,meas.,height,used,,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,
Height,of,measurement,,,,6.5,mm,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Is,gripper,height,used,,,,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Gripper,height,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mode,of,measurement,,,,By,Rows,,bi-directional,,,,,,,,,,,,,,,,,,,,,,,,,,
Rotated,plate,,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Soft,move,,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Protocol,notes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Plate,type,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Name,of,the,plate,type,,,,384,Greiner,,,,,,,,,,,,,,,,,,,,,,,,,,
Number,of,rows,,,,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Number,of,columns,,,,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Number,of,the,wells,in,the,plate,,,,384,,,,,,,,,,,,,,,,,,,,,,,,,
Height,of,the,plate,,,,10.12,mm,,,,,,,,,,,,,,,,,,,,,,,,,,,
Coordinates,of,corners,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
384,Greiner,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,mm,x---------------------------------------------------------,x,115.5,mm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,mm,x---------------------------------------------------------,x,115.5,mm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Platemap,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Plate,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Group,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,01,02,03,04,05,06,07,08,09,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,,,,,,,,,,,
