Unnamed: 0,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21,Unnamed: 22,Unnamed: 23,Unnamed: 24,Unnamed: 25,Unnamed: 26,Unnamed: 27,Unnamed: 28,Unnamed: 29,Unnamed: 30,Unnamed: 31,Unnamed: 32,Unnamed: 33,Plate,information
Plate,Repeat,Barcode,Measured,height,Chamber,temperature,at,start,Chamber,temperature,at,end,Humidity,at,start,Humidity,at,end,Ambient,temperature,at,start,Ambient,temperature,at,end,Group,Label,ScanX,ScanY,Measinfo,Kinetics,Measurement,date,
1,1,"""""""=""""""""""""""""""""""",14.41,21.49,21.91,45.3,45,23.25,23.76,1,Pingping,US,LUM,384,(cps)(1),0,0,De=USLum,Ex=N/A,Em=N/A,Wdw=N/A,(12),0,7/26/2023,5,32,59,PM,,,,,,,
Background,information,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Plate,Label,Result,Signal,Flashes/Time,Meastime,MeasInfo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,Pingping,US,LUM,384,(cps),0,8,0.1,00,00,00.000,De=USLum,Ex=N/A,Em=N/A,Wdw=N/A,(12),,,,,,,,,,,,,,,,,,,
0.019697547337654085,0.02249332825009531,0.0236370568051849,0.02249332825009531,0.019316304485957555,0.019570466387088575,0.018553818782564492,0.020205871139916128,0.020460033041047147,0.05705934680391409,0.019316304485957555,0.020460033041047147,0.020714194942178167,0.02134959969500572,0.020460033041047147,0.02211208539839878,0.019189223535392045,0.022874571101791842,0.02185792349726776,0.022747490151226332,0.019443385436523065,0.02249332825009531,0.0,0.1937984496124031,,,,,,,,,,,,
0.02160376159613674,0.019697547337654085,0.020460033041047147,0.020841275892743677,0.022620409200660822,0.020841275892743677,0.019951709238785108,0.020587113991612657,0.02173084254670225,0.02122251874444021,0.02223916634896429,0.017918414029736943,0.020205871139916128,0.018299656881433472,0.02185792349726776,0.017791333079171433,0.019570466387088575,0.019443385436523065,0.019824628288219594,0.019062142584826535,0.019951709238785108,0.01702884737577837,0.000508323802262041,0.13584953615453044,,,,,,,,,,,,
0.02122251874444021,0.02198500444783327,0.02134959969500572,0.021095437793874697,0.019189223535392045,0.020841275892743677,0.019316304485957555,0.020332952090481637,0.020460033041047147,0.020714194942178167,0.018172575930867962,0.02160376159613674,0.020332952090481637,0.020587113991612657,0.02198500444783327,0.02147668064557123,0.019697547337654085,0.019316304485957555,0.019443385436523065,0.020078790189350618,0.019951709238785108,0.020714194942178167,0.0,0.17969246409963147,,,,,,,,,,,,
0.02160376159613674,0.021095437793874697,0.019824628288219594,0.020460033041047147,0.019824628288219594,0.020332952090481637,0.023891218706315925,0.019062142584826535,0.02211208539839878,0.020460033041047147,0.018807980683695515,0.019316304485957555,0.019570466387088575,0.020078790189350618,0.02185792349726776,0.018680899733130005,0.020587113991612657,0.019951709238785108,0.019951709238785108,0.019951709238785108,0.019189223535392045,0.019316304485957555,0.0,0.1626636167238531,,,,,,,,,,,,
0.020332952090481637,0.019697547337654085,0.019316304485957555,0.019443385436523065,0.019697547337654085,0.019951709238785108,0.019062142584826535,0.02134959969500572,0.021095437793874697,0.02134959969500572,0.019443385436523065,0.009403990341847758,0.019316304485957555,0.019951709238785108,0.019697547337654085,0.020968356843309187,0.019062142584826535,0.020587113991612657,0.014360147413902655,0.021095437793874697,0.019951709238785108,0.019697547337654085,0.0,0.2034566018553819,,,,,,,,,,,,
