,Unnamed: 0,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21,Unnamed: 22,Unnamed: 23,Unnamed: 24,Unnamed: 25,Unnamed: 26,Unnamed: 27,Unnamed: 28,Unnamed: 29,Unnamed: 30,Unnamed: 31,Unnamed: 32,Unnamed: 33,Plate,information
0,Plate,Repeat,Barcode,Measured,height,Chamber,temperature,at,start,Chamber,temperature,at,end,Humidity,at,start,Humidity,at,end,Ambient,temperature,at,start,Ambient,temperature,at,end,Group,Label,ScanX,ScanY,Measinfo,Kinetics,Measurement,date,
1,1,1,"""=""""""""""",14.51,22.28,22.59,41.1,42.5,23.05,22.09,1,Pingping,US,LUM,384,(cps)(1),0,0,De=USLum,Ex=N/A,Em=N/A,Wdw=N/A,(12),0,7/7/2023,4,06,33,PM,,,,,,,
2,Background,information,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,Plate,Label,Result,Signal,Flashes/Time,Meastime,MeasInfo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,1,Pingping,US,LUM,384,(cps),0,4,0.1,00,00,00.000,De=USLum,Ex=N/A,Em=N/A,Wdw=N/A,(12),,,,,,,,,,,,,,,,,,,
5,Results,for,Pingping,US,LUM,384,(cps)(1),-,channel,0,(CPS),,,,,,,,,,,,,,,,,,,,,,,,,
6,,01,02,03,04,05,06,07,08,09,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,,,,,,,,,,,
7,A,-0.15157608874053577,-0.12694000219335655,-0.2107026964537661,-0.2057754791443303,-0.18113939259715103,-0.1367944368122283,-0.14664887143110006,-0.14172165412166418,-0.12201278488392069,-0.11708556757448481,-0.2057754791443303,-0.19592104452545867,-0.2550476522386889,-0.11215835026504893,-0.19592104452545867,-0.13186721950279243,-0.2107026964537661,-0.17128495797827928,-0.15157608874053577,-0.15650330604997165,-0.2107026964537661,-0.14664887143110006,-0.9744213794163242,5.1993819093068065,,,,,,,,,,,
8,B,-0.03332287331407527,-0.11215835026504893,-0.0924494810273056,-0.14172165412166418,-0.1367944368122283,-0.10230391564617718,-0.11215835026504893,-0.2550476522386889,-0.14172165412166418,-0.1909938272160228,-0.12694000219335655,-0.2796837387858682,-0.16143052335940752,-0.2057754791443303,-0.1367944368122283,-0.2747565214764323,-0.1663577406688434,-0.2353387830009454,-0.16143052335940752,-0.250120434929253,-0.10230391564617718,-0.17621217528771516,-0.9793485967257599,4.105539666612046,,,,,,,,,,,
9,C,-0.15650330604997165,-0.02839565600463939,-0.12201278488392069,-0.12201278488392069,-0.17128495797827928,-0.08752226371786972,-0.20084826183489443,-0.07766782909899797,-0.15650330604997165,-0.20084826183489443,-0.1367944368122283,-0.16143052335940752,-0.16143052335940752,-0.1367944368122283,-0.13186721950279243,-0.2107026964537661,-0.2304115656915096,-0.24519321761981716,-0.2107026964537661,-0.14172165412166418,-0.18113939259715103,-0.17621217528771516,-0.9596397274880166,5.406325036303112,,,,,,,,,,,
10,D,-0.09737669833674148,-0.13186721950279243,-0.043177307932947016,-0.19592104452545867,-0.1367944368122283,-0.17128495797827928,-0.08259504640843385,-0.17128495797827928,-0.15157608874053577,-0.16143052335940752,-0.14664887143110006,-0.1860666099065869,0.20811077484828178,-0.2599748695481247,-0.12694000219335655,-0.2304115656915096,-0.22055713107263786,-0.21562991376320198,-0.14172165412166418,-0.24026600031038128,-0.1367944368122283,-0.22055713107263786,-0.9497852928691449,4.322337228227224,,,,,,,,,,,
