,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Plate,information
Plate,Repeat,Barcode,Measured,height,Chamber,temperature,at,start,Chamber,temperature,at,end,Humidity,at,start,Humidity,at,end,Ambient,temperature,at,start,Ambient,temperature,at,end,Group,Label,ScanX,ScanY,Measinfo,Kinetics,Measurement,date,
1,1,"""=""""""""""",14.51,21.78,21.61,43.6,44,21.87,21.7,1,Pingping,US,LUM,384,(cps)(1),0,0,De=USLum,Ex=N/A,Em=N/A,Wdw=N/A,(12),0,7/7/2023,3,32,53,PM,,,,,,,
Background,information,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Plate,Label,Result,Signal,Flashes/Time,Meastime,MeasInfo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,Pingping,US,LUM,384,(cps),0,8,0.1,00,00,00.000,De=USLum,Ex=N/A,Em=N/A,Wdw=N/A,(12),,,,,,,,,,,,,,,,,,,
Results,for,Pingping,US,LUM,384,(cps)(1),-,channel,0,(CPS),,,,,,,,,,,,,,,,,,,,,,,,,
,01,02,03,04,05,06,07,08,09,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,,,,,,,,,,,
A,7880,9080,5040,8240,7600,8440,8400,9200,8480,9080,8360,8280,8720,8600,8520,9040,8640,8760,8800,9080,9080,87200,1520,60440,,,,,,,,,,,
B,8640,8520,9240,8200,9440,8080,8800,9280,9240,8680,9160,8080,9360,8840,9520,8960,9120,8560,8960,8040,8840,8120,1080,52120,,,,,,,,,,,
C,8240,9040,8600,9160,8840,9480,8960,8960,8680,8760,8520,9360,8720,9840,9160,9320,8280,8440,8520,9240,8520,8720,1160,57200,,,,,,,,,,,
D,9160,8040,9160,8520,9520,8800,9680,8640,9120,8240,9200,8560,8920,8960,8560,8400,8120,8880,9120,8520,9000,8160,920,52360,,,,,,,,,,,
E,8120,9560,8800,9120,9200,9520,8920,9680,8120,9400,8760,8760,8720,9160,8760,9040,8360,8800,8640,8680,8080,8520,960,61440,,,,,,,,,,,
F,9120,8640,8920,8520,9440,8800,9680,8840,9600,8640,9440,8760,9760,8720,9160,8320,8880,8200,9360,8440,8800,8040,880,51680,,,,,,,,,,,
G,9000,9120,8800,9520,9440,9640,8880,9200,9440,9000,8640,9520,9360,9320,9000,8880,8920,8680,8600,8680,8440,9080,1080,61200,,,,,,,,,,,
H,9560,8640,9520,9120,9520,9520,9720,8920,9800,8440,9520,8840,9480,9280,9080,8120,9240,8600,9600,8440,8320,8400,920,55440,,,,,,,,,,,
I,9560,9440,9680,10840,9720,10400,9840,10600,9120,9240,11840,9320,9000,9400,8920,9000,8720,9480,8320,9320,7720,8880,920,63080,,,,,,,,,,,
J,9880,9640,10280,9760,10080,10240,9800,9240,10720,9280,9480,8840,9360,9200,8840,9000,9400,8920,8880,9200,9080,8520,1000,53720,,,,,,,,,,,
K,10160,10520,9840,10560,10080,9920,9720,10520,9400,9880,9320,9880,9720,9520,9440,9760,9000,9360,9240,9080,8760,8640,1080,62840,,,,,,,,,,,
L,9800,9920,9800,9720,9480,8440,9640,9400,10880,9840,10280,8800,9760,8880,9440,8360,9280,8760,9680,8600,9080,8480,960,56680,,,,,,,,,,,
M,9600,9600,9680,9760,9360,10120,9560,11160,10560,10440,9800,10400,9360,9520,9160,9280,8880,9720,9000,9440,7480,8640,1240,63720,,,,,,,,,,,
N,9920,9160,9400,9240,10040,9800,10480,9480,10000,10080,10360,9200,9720,9200,9480,8920,9320,8400,8640,8480,9200,8440,880,58200,,,,,,,,,,,
O,9720,9440,9000,9200,8840,10080,9280,10160,9840,9560,9840,9240,9280,9800,9080,9240,9480,9480,8200,9280,9080,9280,1000,66160,,,,,,,,,,,
P,9400,8800,9160,8480,8880,8600,9200,8880,9840,8960,10040,9480,9320,8840,9160,8320,9240,8400,13280,8600,9200,8400,1080,60200,,,,,,,,,,,
