,Unnamed: 0,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21,Unnamed: 22,Unnamed: 23,Unnamed: 24,Unnamed: 25,Unnamed: 26,Unnamed: 27,Unnamed: 28,Unnamed: 29,Unnamed: 30,Unnamed: 31,Unnamed: 32,Unnamed: 33,Plate,information
0,Plate,Repeat,Barcode,Measured,height,Chamber,temperature,at,start,Chamber,temperature,at,end,Humidity,at,start,Humidity,at,end,Ambient,temperature,at,start,Ambient,temperature,at,end,Group,Label,ScanX,ScanY,Measinfo,Kinetics,Measurement,date,
1,1,1,"""=""""""""""",14.51,21.49,21.71,43.4,43.6,22.07,21.8,1,Pingping,US,LUM,384,(cps)(1),0,0,De=USLum,Ex=N/A,Em=N/A,Wdw=N/A,(12),0,7/7/2023,3,38,58,PM,,,,,,,
2,Background,information,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,Plate,Label,Result,Signal,Flashes/Time,Meastime,MeasInfo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,1,Pingping,US,LUM,384,(cps),0,8,0.1,00,00,00.000,De=USLum,Ex=N/A,Em=N/A,Wdw=N/A,(12),,,,,,,,,,,,,,,,,,,
5,Results,for,Pingping,US,LUM,384,(cps)(1),-,channel,0,(CPS),,,,,,,,,,,,,,,,,,,,,,,,,
6,,01,02,03,04,05,06,07,08,09,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,,,,,,,,,,,
7,A,-0.3029156958937053,-0.23825775969404836,-0.30753411990796653,-0.2474946077225708,-0.23363933567978715,-0.23363933567978715,-0.23363933567978715,-0.23363933567978715,-0.2197840636370035,-0.23825775969404836,-0.23825775969404836,-0.22902091166552593,-0.24287618370830957,-0.22902091166552593,-0.2936788478651829,-0.20131036757995865,-0.36757363209336225,-0.1689813994801302,-0.2936788478651829,-0.22440248765126472,-0.36295520807910103,-0.2613498797653544,-1.124995170432201,4.731166479651015,,,,,,,,,,,
8,B,-0.13203400736604048,-0.3029156958937053,-0.1412708553945629,-0.2151656396227423,-0.08584976722342837,-0.28444199983666046,-0.1735998234943914,-0.43684999230728044,-0.19207351955143623,-0.22440248765126472,-0.20131036757995865,-0.1828366715229138,-0.15512612743734655,-0.23825775969404836,-0.15974455145160776,-0.3029156958937053,-0.2613498797653544,-0.27520515180813804,-0.19669194356569744,-0.3029156958937053,-0.3306262399792726,-0.39990260019319074,-1.1342320184607233,4.2924161982962,,,,,,,,,,,
9,C,-0.22902091166552593,-0.1735998234943914,-0.15974455145160776,-0.1412708553945629,-0.21054721560848108,-0.19669194356569744,-0.21054721560848108,-0.12741558335177927,-0.1689813994801302,-0.1366524313803017,-0.20131036757995865,-0.1828366715229138,-0.21054721560848108,-0.15050770342308534,-0.22440248765126472,-0.19669194356569744,-0.22440248765126472,-0.2705867277938768,-0.30753411990796653,-0.20592879159421987,-0.2613498797653544,-0.28444199983666046,-1.1388504424749846,4.583376911194656,,,,,,,,,,,
10,D,-0.08123134320916717,-0.23363933567978715,-0.2705867277938768,-0.1782182475086526,-0.07199449518064474,-0.1735998234943914,-0.06737607116638353,-0.25211303173683197,-0.09508661525195079,-0.21054721560848108,-0.11356031130899565,-0.21054721560848108,-0.15050770342308534,-0.2197840636370035,-0.16436297546586898,-0.13203400736604048,-0.19207351955143623,-0.2474946077225708,-0.2474946077225708,-0.28444199983666046,-0.20131036757995865,-0.339863088007795,-1.1203767464179397,4.421732070695515,,,,,,,,,,,
11,E,-0.21054721560848108,-0.20131036757995865,-0.20131036757995865,-0.06737607116638353,-0.15050770342308534,-0.11817873532325686,-0.12279715933751806,-0.07661291919490595,-0.22902091166552593,-0.15974455145160776,-0.2151656396227423,-0.1828366715229138,-0.15512612743734655,-0.08123134320916717,-0.1828366715229138,-0.1828366715229138,-0.2567314557510932,-0.1735998234943914,-0.2151656396227423,-0.19669194356569744,-0.2890604238509217,-0.23363933567978715,-1.1296135944464623,4.962087680364076,,,,,,,,,,,
