,Unnamed: 0,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21,Unnamed: 22,Unnamed: 23,Unnamed: 24,Unnamed: 25,Unnamed: 26,Unnamed: 27,Unnamed: 28,Unnamed: 29,Unnamed: 30,Unnamed: 31,Unnamed: 32,Unnamed: 33,Plate,information
0,Plate,Repeat,Barcode,Measured,height,Chamber,temperature,at,start,Chamber,temperature,at,end,Humidity,at,start,Humidity,at,end,Ambient,temperature,at,start,Ambient,temperature,at,end,Group,Label,ScanX,ScanY,Measinfo,Kinetics,Measurement,date,
1,1,1,"""=""""""""""",14.51,21.69,21.71,43.7,43.9,21.97,21.99,1,Pingping,US,LUM,384,(cps)(1),0,0,De=USLum,Ex=N/A,Em=N/A,Wdw=N/A,(12),0,7/7/2023,4,46,19,PM,,,,,,,
2,Background,information,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,Plate,Label,Result,Signal,Flashes/Time,Meastime,MeasInfo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,1,Pingping,US,LUM,384,(cps),0,188,0.1,00,00,00.000,De=USLum,Ex=N/A,Em=N/A,Wdw=N/A,(12),,,,,,,,,,,,,,,,,,,
5,Results,for,Pingping,US,LUM,384,(cps)(1),-,channel,0,(CPS),,,,,,,,,,,,,,,,,,,,,,,,,
6,,01,02,03,04,05,06,07,08,09,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,,,,,,,,,,,
7,A,-0.19104352684080328,-0.08907102925219887,-0.16130154837746033,-0.02958707232551295,-0.18679467277461143,-0.10181759145077442,-0.19104352684080328,-0.12731071584792553,-0.11881300771554182,-0.08482217518600702,-0.1740481105760359,-0.14855498617888477,-0.16555040244365218,-0.15280384024507662,-0.16979925650984404,-0.09331988331839071,-0.22503435937033808,-0.13580842398030923,-0.1825458187084196,-0.15280384024507662,-0.13155956991411738,-0.08907102925219887,-0.9345929884243772,4.746124898074128,,,,,,,,,,,
8,B,-0.12306186178173367,-0.14430613211269291,-0.1400572780465011,-0.19529238090699513,-0.12731071584792553,-0.14430613211269291,-0.11881300771554182,-0.16130154837746033,-0.11456415364934996,-0.18679467277461143,-0.10606644551696627,-0.20379008903937884,-0.06782675892123961,-0.19104352684080328,-0.08907102925219887,-0.19529238090699513,-0.11031529958315812,-0.2335320675027218,-0.18679467277461143,-0.20379008903937884,-0.12731071584792553,-0.20379008903937884,-0.9515884046891446,3.862363252306223,,,,,,,,,,,
9,C,-0.14430613211269291,-0.11881300771554182,-0.09331988331839071,-0.11881300771554182,-0.11031529958315812,-0.08482217518600702,-0.08057332111981516,-0.10181759145077442,-0.10606644551696627,-0.08057332111981516,-0.11881300771554182,-0.16555040244365218,-0.16555040244365218,-0.11881300771554182,-0.14855498617888477,-0.05508019672266406,-0.13155956991411738,-0.11456415364934996,-0.2165366512379544,-0.15705269431126848,-0.16979925650984404,-0.12306186178173367,-0.9898280912848713,4.486944800036425,,,,,,,,,,,
10,D,-0.11881300771554182,-0.14430613211269291,-0.12731071584792553,-0.1740481105760359,-0.05508019672266406,-0.19104352684080328,-0.050831342656472205,-0.15705269431126848,-0.04658248859028035,-0.1400572780465011,-0.08907102925219887,-0.20379008903937884,-0.11881300771554182,-0.16979925650984404,-0.09756873738458256,-0.11881300771554182,-0.11031529958315812,-0.13580842398030923,-0.16130154837746033,-0.13580842398030923,-0.12306186178173367,-0.23778092156891364,-0.9898280912848713,3.841118981975264,,,,,,,,,,,
11,E,-0.11031529958315812,-0.09331988331839071,-0.15705269431126848,-0.13155956991411738,-0.18679467277461143,-0.08907102925219887,-0.09756873738458256,-0.14430613211269291,-0.22078550530414626,-0.11456415364934996,-0.14430613211269291,-0.5946846631290291,-0.16555040244365218,-0.2165366512379544,-0.16130154837746033,-0.10606644551696627,-0.13580842398030923,-0.15280384024507662,-0.35674883542228547,-0.13580842398030923,-0.22503435937033808,-0.22928321343652994,-0.9813303831524876,5.009553850178023,,,,,,,,,,,
