,Unnamed: 0,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21,Unnamed: 22,Unnamed: 23,Unnamed: 24,Unnamed: 25,Unnamed: 26,Unnamed: 27,Unnamed: 28,Unnamed: 29,Unnamed: 30,Unnamed: 31,Unnamed: 32,Unnamed: 33,Plate,information
0,Plate,Repeat,Barcode,Measured,height,Chamber,temperature,at,start,Chamber,temperature,at,end,Humidity,at,start,Humidity,at,end,Ambient,temperature,at,start,Ambient,temperature,at,end,Group,Label,ScanX,ScanY,Measinfo,Kinetics,Measurement,date,
1,1,1,"""""""=""""""""""""""""""""""",14.51,22.28,22.2,42.9,42.9,22.75,22.78,1,Pingping,US,LUM,384,(cps)(1),0,0,De=USLum,Ex=N/A,Em=N/A,Wdw=N/A,(12),0,7/7/2023,4,37,42,PM,,,,,,,
2,Background,information,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,Plate,Label,Result,Signal,Flashes/Time,Meastime,MeasInfo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,1,Pingping,US,LUM,384,(cps),0,328,0.1,00,00,00.000,De=USLum,Ex=N/A,Em=N/A,Wdw=N/A,(12),,,,,,,,,,,,,,,,,,,
5,Results,for,Pingping,US,LUM,384,(cps)(1),-,channel,0,(CPS),,,,,,,,,,,,,,,,,,,,,,,,,
6,,01,02,03,04,05,06,07,08,09,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,,,,,,,,,,,
7,A,0.12525667351129363,0.12388774811772758,0.1266255989048597,0.12867898699520877,0.11293634496919917,0.1163586584531143,0.09308692676249145,0.13210130047912388,0.12457221081451061,0.12867898699520877,0.1300479123887748,0.13689253935660506,0.1273100616016427,0.1218343600273785,0.12867898699520877,0.13689253935660506,0.1437371663244353,0.13210130047912388,0.1218343600273785,0.1327857631759069,0.13073237508555785,0.13347022587268995,0.004106776180698152,0.9219712525667351,,,,,,,,,,,
8,B,0.12799452429842573,0.11019849418206708,0.13073237508555785,0.12388774811772758,0.12251882272416154,0.1163586584531143,0.13894592744695414,0.1300479123887748,0.13210130047912388,0.12251882272416154,0.1327857631759069,0.12114989733059549,0.14715947980835045,0.11909650924024641,0.13826146475017112,0.13210130047912388,0.13620807665982204,0.12457221081451061,0.2813141683778234,0.1273100616016427,0.12594113620807665,0.1273100616016427,0.006160164271047228,0.7138945927446955,,,,,,,,,,,
9,C,0.12457221081451061,0.12867898699520877,0.1266255989048597,0.13347022587268995,0.12320328542094455,0.13141683778234087,0.1293634496919918,0.12799452429842573,0.12251882272416154,0.11225188227241616,0.11293634496919917,0.1300479123887748,0.13826146475017112,0.12594113620807665,0.12388774811772758,0.12388774811772758,0.12114989733059549,0.12594113620807665,0.12388774811772758,0.12799452429842573,0.12594113620807665,0.1273100616016427,0.008213552361396304,0.8692676249144422,,,,,,,,,,,
10,D,0.13141683778234087,0.12867898699520877,0.12867898699520877,0.11772758384668036,0.12867898699520877,0.12251882272416154,0.13073237508555785,0.12320328542094455,0.13894592744695414,0.11772758384668036,0.13963039014373715,0.12799452429842573,0.12867898699520877,0.1266255989048597,0.1327857631759069,0.11841204654346338,0.12594113620807665,0.12594113620807665,0.12320328542094455,0.1218343600273785,0.11909650924024641,0.1163586584531143,0.0034223134839151265,0.7433264887063655,,,,,,,,,,,
11,E,0.12251882272416154,0.12046543463381246,0.12525667351129363,0.1266255989048597,0.1273100616016427,0.1300479123887748,0.12799452429842573,0.1273100616016427,0.12320328542094455,0.1266255989048597,0.12525667351129363,0.12867898699520877,0.12320328542094455,0.12867898699520877,0.1266255989048597,0.1163586584531143,0.1218343600273785,0.12388774811772758,0.11567419575633128,0.11498973305954825,0.12525667351129363,0.12046543463381246,0.010951403148528405,0.840520191649555,,,,,,,,,,,
12,F,0.1273100616016427,0.1218343600273785,0.13483915126625598,0.11088295687885011,0.13210130047912388,0.1054072553045859,0.1327857631759069,0.1266255989048597,0.12867898699520877,0.11293634496919917,0.1375770020533881,0.12114989733059549,0.12457221081451061,0.1136208076659822,0.12388774811772758,0.12320328542094455,0.13210130047912388,0.1218343600273785,0.12320328542094455,0.1163586584531143,0.10609171800136892,0.12251882272416154,0.01026694045174538,0.7864476386036962,,,,,,,,,,,
13,G,0.12525667351129363,0.1266255989048597,0.11841204654346338,0.11909650924024641,0.12867898699520877,0.1293634496919918,0.11978097193702943,0.12388774811772758,0.1136208076659822,0.13826146475017112,0.11772758384668036,0.1327857631759069,0.11293634496919917,0.1327857631759069,0.11225188227241616,0.1218343600273785,0.11704312114989733,0.13347022587268995,0.10335386721423682,0.11772758384668036,0.11293634496919917,0.12867898699520877,0.01163586584531143,0.894592744695414,,,,,,,,,,,
14,H,0.13552361396303902,0.12251882272416154,0.11430527036276524,0.12457221081451061,0.13210130047912388,0.1163586584531143,0.12594113620807665,0.11567419575633128,0.12388774811772758,0.10882956878850103,0.13894592744695414,0.12046543463381246,0.1218343600273785,0.12799452429842573,0.12388774811772758,0.12320328542094455,0.11430527036276524,0.11909650924024641,0.12388774811772758,0.1273100616016427,0.12320328542094455,0.11088295687885011,0.004791238877481177,0.7973990417522245,,,,,,,,,,,
15,I,0.11909650924024641,0.12799452429842573,0.11978097193702943,0.13347022587268995,0.12388774811772758,0.12114989733059549,0.1273100616016427,0.11772758384668036,0.11909650924024641,0.13415468856947296,0.12114989733059549,0.12594113620807665,0.12320328542094455,0.12594113620807665,0.12594113620807665,0.12046543463381246,0.11704312114989733,0.13347022587268995,0.12388774811772758,0.12525667351129363,0.11430527036276524,0.11978097193702943,0.007529089664613279,0.9055441478439425,,,,,,,,,,,
16,J,0.13620807665982204,0.12457221081451061,0.13073237508555785,0.12388774811772758,0.13073237508555785,0.10882956878850103,0.13141683778234087,0.1163586584531143,0.12525667351129363,0.12457221081451061,0.1293634496919918,0.12799452429842573,0.12114989733059549,0.12251882272416154,0.11704312114989733,0.11567419575633128,0.11978097193702943,0.11088295687885011,0.13141683778234087,0.11841204654346338,0.1266255989048597,0.11088295687885011,0.0,0.838466803559206,,,,,,,,,,,
