,Unnamed: 0,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21,Unnamed: 22,Unnamed: 23,Unnamed: 24,Unnamed: 25,Unnamed: 26,Unnamed: 27,Unnamed: 28,Unnamed: 29,Unnamed: 30,Unnamed: 31,Unnamed: 32,Unnamed: 33,Plate,information
0,Plate,Repeat,Barcode,Measured,height,Chamber,temperature,at,start,Chamber,temperature,at,end,Humidity,at,start,Humidity,at,end,Ambient,temperature,at,start,Ambient,temperature,at,end,Group,Label,ScanX,ScanY,Measinfo,Kinetics,Measurement,date,
1,1,1,"""""""=""""""""""""""""""""""",14.51,21.49,21.32,43.7,43.7,21.67,21.7,1,Pingping,US,LUM,384,(cps)(1),0,0,De=USLum,Ex=N/A,Em=N/A,Wdw=N/A,(12),0,7/7/2023,4,19,33,PM,,,,,,,
2,Background,information,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,Plate,Label,Result,Signal,Flashes/Time,Meastime,MeasInfo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,1,Pingping,US,LUM,384,(cps),0,4,0.1,00,00,00.000,De=USLum,Ex=N/A,Em=N/A,Wdw=N/A,(12),,,,,,,,,,,,,,,,,,,
5,Results,for,Pingping,US,LUM,384,(cps)(1),-,channel,0,(CPS),,,,,,,,,,,,,,,,,,,,,,,,,
6,,01,02,03,04,05,06,07,08,09,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,,,,,,,,,,,
7,A,0.12283136710617627,0.1304649548924358,0.12144344205412907,0.12699514226231784,0.12699514226231784,0.1297709923664122,0.12352532963219987,0.12491325468424705,0.12838306731436502,0.13740458015267176,0.11380985426786953,0.1297709923664122,0.12630117973629423,0.12768910478834142,0.12560721721027066,0.1304649548924358,0.11450381679389313,0.1297709923664122,0.12074947952810548,0.14087439278278974,0.1297709923664122,0.1325468424705066,0.004163775156141568,0.9111727966689799,,,,,,,,,,,
8,B,0.1193615544760583,0.12838306731436502,0.13532269257460097,0.12352532963219987,0.13948646773074255,0.1193615544760583,0.13462873004857737,0.12699514226231784,0.12768910478834142,0.12283136710617627,0.12838306731436502,0.12074947952810548,0.13879250520471895,0.11866759195003469,0.13740458015267176,0.1297709923664122,0.12074947952810548,0.11727966689798751,0.13324080499653018,0.10964607911172797,0.12907702984038863,0.11450381679389313,0.002081887578070784,0.7793199167244969,,,,,,,,,,,
9,C,0.12421929215822346,0.12699514226231784,0.12074947952810548,0.12907702984038863,0.1297709923664122,0.13601665510062458,0.12560721721027066,0.131852879944483,0.1311589174184594,0.13879250520471895,0.12907702984038863,0.12907702984038863,0.12283136710617627,0.1304649548924358,0.1304649548924358,0.13462873004857737,0.12074947952810548,0.12560721721027066,0.12144344205412907,0.12005551700208189,0.11589174184594032,0.12283136710617627,0.004163775156141568,0.8813324080499653,,,,,,,,,,,
10,D,0.1311589174184594,0.12768910478834142,0.13948646773074255,0.12907702984038863,0.14226231783483692,0.12768910478834142,0.13740458015267176,0.12630117973629423,0.1311589174184594,0.12421929215822346,0.13809854267869534,0.13601665510062458,0.1304649548924358,0.12352532963219987,0.13879250520471895,0.12699514226231784,0.131852879944483,0.12421929215822346,0.13532269257460097,0.12074947952810548,0.12352532963219987,0.11311589174184594,0.002775850104094379,0.7633587786259542,,,,,,,,,,,
11,E,0.12074947952810548,0.12283136710617627,0.131852879944483,0.12907702984038863,0.12005551700208189,0.12283136710617627,0.12074947952810548,0.12213740458015267,0.12144344205412907,0.13879250520471895,0.12838306731436502,0.14295628036086053,0.13809854267869534,0.1325468424705066,0.12213740458015267,0.1297709923664122,0.12630117973629423,0.12283136710617627,0.12283136710617627,0.12283136710617627,0.12213740458015267,0.12491325468424705,0.0034698126301179735,0.8702290076335878,,,,,,,,,,,
12,F,0.12144344205412907,0.12699514226231784,0.11727966689798751,0.11589174184594032,0.1304649548924358,0.12630117973629423,0.14018043025676613,0.1311589174184594,0.1297709923664122,0.12699514226231784,0.131852879944483,0.11450381679389313,0.1304649548924358,0.12491325468424705,0.13462873004857737,0.12283136710617627,0.1304649548924358,0.12491325468424705,0.1193615544760583,0.10825815405968078,0.11658570437196392,0.10825815405968078,0.0034698126301179735,0.7959750173490632,,,,,,,,,,,
13,G,0.1193615544760583,0.12074947952810548,0.12144344205412907,0.12352532963219987,0.1304649548924358,0.13879250520471895,0.12907702984038863,0.13532269257460097,0.1304649548924358,0.131852879944483,0.11866759195003469,0.13740458015267176,0.13532269257460097,0.1325468424705066,0.12144344205412907,0.12630117973629423,0.12005551700208189,0.12560721721027066,0.12630117973629423,0.12421929215822346,0.11380985426786953,0.12283136710617627,0.0013879250520471894,0.9319916724496877,,,,,,,,,,,
14,H,0.1339347675225538,0.1193615544760583,0.14226231783483692,0.12144344205412907,0.13324080499653018,0.12491325468424705,0.13532269257460097,0.12630117973629423,0.12144344205412907,0.12005551700208189,0.12144344205412907,0.12699514226231784,0.13532269257460097,0.11242192921582235,0.12144344205412907,0.11380985426786953,0.13671061762664816,0.12560721721027066,0.12768910478834142,0.11242192921582235,0.11450381679389313,0.11172796668979876,0.004163775156141568,0.8112421929215823,,,,,,,,,,,
15,I,0.12005551700208189,0.131852879944483,0.12838306731436502,0.12491325468424705,0.12630117973629423,0.12630117973629423,0.12352532963219987,0.1325468424705066,0.12352532963219987,0.13948646773074255,0.12421929215822346,0.12907702984038863,0.12907702984038863,0.12907702984038863,0.11311589174184594,0.1040943789035392,0.12838306731436502,0.12699514226231784,0.12699514226231784,0.1297709923664122,0.11866759195003469,0.12491325468424705,0.004857737682165163,0.9035392088827203,,,,,,,,,,,
16,J,0.13601665510062458,0.12074947952810548,0.11172796668979876,0.11727966689798751,0.12421929215822346,0.1297709923664122,0.1311589174184594,0.1297709923664122,0.12491325468424705,0.12352532963219987,0.13532269257460097,0.12907702984038863,0.12144344205412907,0.13462873004857737,0.131852879944483,0.11450381679389313,0.131852879944483,0.12074947952810548,0.13948646773074255,0.1193615544760583,0.09646079111727966,0.11658570437196392,0.0,0.7973629424011104,,,,,,,,,,,
17,K,0.1297709923664122,0.11380985426786953,0.12213740458015267,0.12768910478834142,0.12491325468424705,0.12491325468424705,0.12421929215822346,0.12630117973629423,0.12283136710617627,0.12560721721027066,0.12768910478834142,0.12699514226231784,0.1311589174184594,0.13324080499653018,0.12352532963219987,0.12283136710617627,0.11727966689798751,0.11727966689798751,0.12144344205412907,0.12213740458015267,0.1179736294240111,0.11380985426786953,0.002775850104094379,0.9035392088827203,,,,,,,,,,,
18,L,0.11727966689798751,0.12699514226231784,0.12144344205412907,0.1297709923664122,0.12768910478834142,0.1179736294240111,0.12630117973629423,0.12283136710617627,0.11519777931991672,0.12699514226231784,0.12213740458015267,0.12421929215822346,0.12699514226231784,0.12352532963219987,0.1325468424705066,0.12560721721027066,0.13324080499653018,0.11450381679389313,0.13324080499653018,0.11311589174184594,0.12768910478834142,0.11519777931991672,0.0034698126301179735,0.8181818181818182,,,,,,,,,,,
19,M,0.11172796668979876,0.12421929215822346,0.11380985426786953,0.11866759195003469,0.12352532963219987,0.13601665510062458,0.12144344205412907,0.1304649548924358,0.11866759195003469,0.12699514226231784,0.12491325468424705,0.1339347675225538,0.1193615544760583,0.14087439278278974,0.12283136710617627,0.12699514226231784,0.1179736294240111,0.1304649548924358,0.12491325468424705,0.12005551700208189,0.1297709923664122,0.12074947952810548,0.002081887578070784,0.9118667591950035,,,,,,,,,,,
20,N,0.12768910478834142,0.10617626648161,0.1193615544760583,0.11242192921582235,0.1304649548924358,0.11519777931991672,0.1304649548924358,0.12630117973629423,0.12005551700208189,0.11727966689798751,0.12352532963219987,0.12283136710617627,0.1311589174184594,0.1304649548924358,0.12630117973629423,0.1193615544760583,0.12352532963219987,0.10340041637751561,0.12560721721027066,0.12283136710617627,0.11866759195003469,0.11311589174184594,0.002081887578070784,0.8667591950034698,,,,,,,,,,,
21,O,0.12005551700208189,0.1179736294240111,0.11866759195003469,0.12352532963219987,0.11519777931991672,0.12283136710617627,0.12352532963219987,0.12491325468424705,0.10825815405968078,0.1193615544760583,0.10340041637751561,0.12560721721027066,0.12074947952810548,0.12074947952810548,0.10756419153365718,0.12491325468424705,0.12213740458015267,0.12005551700208189,0.11658570437196392,0.12144344205412907,0.1179736294240111,0.12352532963219987,0.004163775156141568,1.0,,,,,,,,,,,
22,P,0.1193615544760583,0.10756419153365718,0.10756419153365718,0.11450381679389313,0.11589174184594032,0.11242192921582235,0.11311589174184594,0.10825815405968078,0.11658570437196392,0.12421929215822346,0.12421929215822346,0.11380985426786953,0.12491325468424705,0.11658570437196392,0.12907702984038863,0.12213740458015267,0.12421929215822346,0.11172796668979876,0.13462873004857737,0.1193615544760583,0.12213740458015267,0.11311589174184594,0.0013879250520471894,0.9111727966689799,,,,,,,,,,,
23,Basic,assay,information,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,Assay,ID,,,,,,2642,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25,Assay,Started,,,,,,7/7/2023,4,18,00,PM,,,,,,,,,,,,,,,,,,,,,,,,
26,Assay,Finished,,,,,,7/7/2023,4,19,50,PM,,,,,,,,,,,,,,,,,,,,,,,,
27,Assay,Exported,,,,,,7/7/2023,4,19,50,PM,,,,,,,,,,,,,,,,,,,,,,,,
28,Protocol,ID,,,,,,100188,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29,Protocol,Name,,,,,,test,384,,,,,,,,,,,,,,,,,,,,,,,,,,,
30,Serial#,,,,,,"""=""""1040181""""""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31,Protocol,information,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32,Protocol,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33,Protocol,name,,,,test,384,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34,Number,of,assay,repeats,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35,Start,assay,repeat,each,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36,Number,of,plate,repeats,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
37,Start,plate,repeat,each,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38,Is,label,meas.,height,used,,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,
39,Height,of,measurement,,,,6.5,mm,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40,Is,gripper,height,used,,,,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,
41,Gripper,height,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42,Mode,of,measurement,,,,By,Rows,,bi-directional,,,,,,,,,,,,,,,,,,,,,,,,,,
43,Rotated,plate,,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
44,Soft,move,,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45,Protocol,notes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
46,Plate,type,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
47,Name,of,the,plate,type,,,,384,Greiner,,,,,,,,,,,,,,,,,,,,,,,,,,
48,Number,of,rows,,,,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
49,Number,of,columns,,,,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50,Number,of,the,wells,in,the,plate,,,,384,,,,,,,,,,,,,,,,,,,,,,,,,
51,Height,of,the,plate,,,,10.12,mm,,,,,,,,,,,,,,,,,,,,,,,,,,,
52,Coordinates,of,corners,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
53,384,Greiner,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
54,12,mm,x---------------------------------------------------------,x,115.5,mm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
55,12,mm,x---------------------------------------------------------,x,115.5,mm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
56,Platemap,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
57,Plate,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
58,Group,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
59,,01,02,03,04,05,06,07,08,09,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,,,,,,,,,,,
60,A,UNK1,,,UNK17,,UNK33,,UNK49,,UNK65,,UNK81,,UNK97,,UNK113,UNK129,UNK145,UNK161,UNK177,UNK193,UNK209,UNK225,UNK241,UNK257,UNK273,UNK289,UNK305,UNK321,UNK337,UNK353,UNK369,,,
61,B,UNK2,,,UNK18,,UNK34,,UNK50,,UNK66,,UNK82,,UNK98,,UNK114,UNK130,UNK146,UNK162,UNK178,UNK194,UNK210,UNK226,UNK242,UNK258,UNK274,UNK290,UNK306,UNK322,UNK338,UNK354,UNK370,,,
62,C,UNK3,,,UNK19,,UNK35,,UNK51,,UNK67,,UNK83,,UNK99,,UNK115,UNK131,UNK147,UNK163,UNK179,UNK195,UNK211,UNK227,UNK243,UNK259,UNK275,UNK291,UNK307,UNK323,UNK339,UNK355,UNK371,,,
63,D,UNK4,,,UNK20,,UNK36,,UNK52,,UNK68,,UNK84,,UNK100,UNK116,UNK132,UNK148,UNK164,UNK180,UNK196,UNK212,UNK228,UNK244,UNK260,UNK276,UNK292,UNK308,UNK324,UNK340,UNK356,UNK372,,,,
64,E,UNK5,,,UNK21,,UNK37,,UNK53,,UNK69,,UNK85,,UNK101,UNK117,UNK133,UNK149,UNK165,UNK181,UNK197,UNK213,UNK229,UNK245,UNK261,UNK277,UNK293,UNK309,UNK325,UNK341,UNK357,UNK373,,,,
65,F,UNK6,,,UNK22,,UNK38,,UNK54,,UNK70,,UNK86,,UNK102,UNK118,UNK134,UNK150,UNK166,UNK182,UNK198,UNK214,UNK230,UNK246,UNK262,UNK278,UNK294,UNK310,UNK326,UNK342,UNK358,UNK374,,,,
66,G,UNK7,,,UNK23,,UNK39,,UNK55,,UNK71,,UNK87,,UNK103,UNK119,UNK135,UNK151,UNK167,UNK183,UNK199,UNK215,UNK231,UNK247,UNK263,UNK279,UNK295,UNK311,UNK327,UNK343,UNK359,UNK375,,,,
67,H,UNK8,,,UNK24,,UNK40,,UNK56,,UNK72,,UNK88,,UNK104,UNK120,UNK136,UNK152,UNK168,UNK184,UNK200,UNK216,UNK232,UNK248,UNK264,UNK280,UNK296,UNK312,UNK328,UNK344,UNK360,UNK376,,,,
68,I,UNK9,,,UNK25,,UNK41,,UNK57,,UNK73,,UNK89,,UNK105,UNK121,UNK137,UNK153,UNK169,UNK185,UNK201,UNK217,UNK233,UNK249,UNK265,UNK281,UNK297,UNK313,UNK329,UNK345,UNK361,UNK377,,,,
69,J,UNK10,,UNK26,,UNK42,,UNK58,,UNK74,,UNK90,,UNK106,UNK122,UNK138,UNK154,UNK170,UNK186,UNK202,UNK218,UNK234,UNK250,UNK266,UNK282,UNK298,UNK314,UNK330,UNK346,UNK362,UNK378,,,,,
70,K,UNK11,,UNK27,,UNK43,,UNK59,,UNK75,,UNK91,,UNK107,UNK123,UNK139,UNK155,UNK171,UNK187,UNK203,UNK219,UNK235,UNK251,UNK267,UNK283,UNK299,UNK315,UNK331,UNK347,UNK363,UNK379,,,,,
