,Unnamed: 0,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21,Unnamed: 22,Unnamed: 23,Unnamed: 24,Unnamed: 25,Unnamed: 26,Unnamed: 27,Unnamed: 28,Unnamed: 29,Unnamed: 30,Unnamed: 31,Unnamed: 32,Unnamed: 33,Plate,information
0,Plate,Repeat,Barcode,Measured,height,Chamber,temperature,at,start,Chamber,temperature,at,end,Humidity,at,start,Humidity,at,end,Ambient,temperature,at,start,Ambient,temperature,at,end,Group,Label,ScanX,ScanY,Measinfo,Kinetics,Measurement,date,
1,1,1,"""=""""""""""",14.51,22.86,22.3,41.4,41.5,22.56,22.88,1,Pingping,US,LUM,384,(cps)(1),0,0,De=USLum,Ex=N/A,Em=N/A,Wdw=N/A,(12),0,7/7/2023,4,02,22,PM,,,,,,,
2,Background,information,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,Plate,Label,Result,Signal,Flashes/Time,Meastime,MeasInfo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,1,Pingping,US,LUM,384,(cps),0,8,0.1,00,00,00.000,De=USLum,Ex=N/A,Em=N/A,Wdw=N/A,(12),,,,,,,,,,,,,,,,,,,
5,Results,for,Pingping,US,LUM,384,(cps)(1),-,channel,0,(CPS),,,,,,,,,,,,,,,,,,,,,,,,,
6,,01,02,03,04,05,06,07,08,09,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,,,,,,,,,,,
7,A,-0.2455001838784036,-0.15011069352495615,-0.24095782719490602,-0.18190719030943867,-0.1955342603599311,-0.21824604377741855,-0.1773648336259411,-0.10922948337347879,-0.1955342603599311,-0.18190719030943867,-0.21824604377741855,-0.25458489724539857,-0.16828012025894615,-0.20461897372692614,-0.1410259801579612,-0.2137036870939211,-0.25004254056190106,-0.19099190367643362,-0.2318731138279111,-0.16828012025894615,-0.21824604377741855,-0.25004254056190106,-0.9859043232884951,4.9009899385242575,,,,,,,,,,,
8,B,-0.1773648336259411,-0.24095782719490602,-0.13194126679096627,-0.2137036870939211,-0.20007661704342866,-0.13648362347446374,-0.17282247694244363,-0.20461897372692614,-0.11377184005697617,-0.19099190367643362,-0.09560241332298627,-0.16373776357544867,-0.21824604377741855,-0.2318731138279111,-0.1773648336259411,-0.2636696106123935,-0.20007661704342866,-0.2318731138279111,-0.14556833684145867,-0.20007661704342866,-0.16373776357544867,-0.2137036870939211,-1.022243176756475,4.251432932784115,,,,,,,,,,,
9,C,-0.20461897372692614,-0.21824604377741855,-0.1955342603599311,-0.13648362347446374,-0.20007661704342866,-0.1410259801579612,-0.22278840046091614,-0.1955342603599311,-0.20916133041042362,-0.12285655342397112,-0.1773648336259411,-0.1773648336259411,-0.16373776357544867,-0.18190719030943867,-0.20461897372692614,-0.1591954068919512,-0.1955342603599311,-0.1955342603599311,-0.20461897372692614,-0.1955342603599311,-0.20916133041042362,-0.19099190367643362,-0.99498903665549,4.764719238019333,,,,,,,,,,,
10,D,-0.15011069352495615,-0.21824604377741855,-0.13194126679096627,-0.20916133041042362,-0.16373776357544867,-0.2818390373463835,-0.18644954699293614,-0.20916133041042362,-0.1410259801579612,-0.2318731138279111,-0.16828012025894615,-0.24095782719490602,-0.18190719030943867,-0.20007661704342866,-0.20461897372692614,-0.25004254056190106,-0.16828012025894615,-0.23641547051140854,-0.18190719030943867,-0.22733075714441361,-0.17282247694244363,-0.259127253928896,-0.9859043232884951,3.806281977801361,,,,,,,,,,,
11,E,-0.1591954068919512,-0.16373776357544867,-0.2636696106123935,-0.18644954699293614,-0.16373776357544867,-0.18190719030943867,-0.19099190367643362,-0.19099190367643362,-0.22278840046091614,-0.2318731138279111,-0.22278840046091614,-0.12285655342397112,-0.22278840046091614,-0.16373776357544867,-0.2318731138279111,-0.16828012025894615,-0.21824604377741855,-0.1955342603599311,-0.2636696106123935,-0.21824604377741855,-0.18644954699293614,-0.19099190367643362,-0.99498903665549,4.955498218726228,,,,,,,,,,,
12,F,-0.15465305020845363,-0.1591954068919512,-0.1591954068919512,-0.21824604377741855,-0.18644954699293614,-0.20007661704342866,-0.15011069352495615,-0.15465305020845363,-0.13648362347446374,-0.16828012025894615,-0.2137036870939211,-0.24095782719490602,-0.14556833684145867,-0.15465305020845363,-0.17282247694244363,-0.27729668066288604,-0.15011069352495615,0.5630393057841505,-0.20007661704342866,-0.2318731138279111,-0.1591954068919512,-0.2318731138279111,-1.0040737500224852,4.019772741925743,,,,,,,,,,,
13,G,-0.2455001838784036,-0.18190719030943867,-0.2455001838784036,-0.17282247694244363,-0.19099190367643362,-0.14556833684145867,-0.15011069352495615,-0.11831419674047373,-0.19099190367643362,-0.11831419674047373,-0.2318731138279111,-0.20007661704342866,-0.2318731138279111,-0.11831419674047373,-0.20916133041042362,-0.15465305020845363,-0.15011069352495615,1.4896800692176393,-0.25004254056190106,-0.15011069352495615,-0.20007661704342866,-0.1773648336259411,-1.0040737500224852,4.782888664753322,,,,,,,,,,,
14,H,-0.14556833684145867,-0.20916133041042362,-0.18190719030943867,-0.19099190367643362,-0.13648362347446374,-0.12739891010746868,-0.16828012025894615,-0.16828012025894615,-0.11377184005697617,-0.259127253928896,-0.18190719030943867,-0.27729668066288604,-0.12285655342397112,-0.22278840046091614,-0.08197534327249376,-0.20461897372692614,-0.2455001838784036,-0.25458489724539857,-0.10922948337347879,-0.25458489724539857,0.7583606431745425,-0.22278840046091614,-1.0131584633894801,4.037942168659733,,,,,,,,,,,
15,I,-0.17282247694244363,-0.1591954068919512,-0.18644954699293614,-0.13194126679096627,-0.16828012025894615,-0.16828012025894615,-0.1410259801579612,-0.1410259801579612,-0.15465305020845363,-0.18644954699293614,-0.18190719030943867,-0.10014477000648365,-0.22278840046091614,-0.11831419674047373,-0.16828012025894615,-0.18190719030943867,-0.16373776357544867,-0.20461897372692614,-0.16828012025894615,-0.11831419674047373,-0.15011069352495615,-0.12739891010746868,-1.0086161067059827,4.98729471551071,,,,,,,,,,,
16,J,-0.1591954068919512,-0.2455001838784036,-0.14556833684145867,-0.2818390373463835,-0.19099190367643362,-0.2455001838784036,-0.0910600566394887,-0.16828012025894615,1.367036438763207,-0.18644954699293614,-0.1773648336259411,-0.15011069352495615,-0.05926355985500628,-0.10922948337347879,-0.15011069352495615,-0.20461897372692614,-0.13194126679096627,-0.20461897372692614,-0.13648362347446374,-0.22733075714441361,-0.19099190367643362,-0.2318731138279111,-0.99498903665549,4.324110639720076,,,,,,,,,,,
17,K,-0.18190719030943867,-0.17282247694244363,-0.1955342603599311,-0.17282247694244363,-0.16373776357544867,-0.16373776357544867,-0.11377184005697617,-0.20007661704342866,-0.15011069352495615,-0.16828012025894615,-0.21824604377741855,-0.11831419674047373,-0.1410259801579612,-0.16373776357544867,-0.259127253928896,-0.12285655342397112,-0.20461897372692614,-0.13194126679096627,-0.12285655342397112,-0.11831419674047373,-0.17282247694244363,-0.14556833684145867,-0.9859043232884951,4.928244078625243,,,,,,,,,,,
18,L,-0.2318731138279111,-0.18190719030943867,0.04975300054893348,-0.2137036870939211,-0.1773648336259411,-0.18190719030943867,-0.05926355985500628,-0.13194126679096627,-0.08197534327249376,-0.20461897372692614,-0.11831419674047373,-0.15011069352495615,-0.08651769995599133,-0.1955342603599311,-0.08197534327249376,-0.20007661704342866,-0.12739891010746868,-0.21824604377741855,-0.17282247694244363,-0.22733075714441361,-0.12739891010746868,-0.20916133041042362,0.04066828718193854,4.610279110780418,,,,,,,,,,,
19,M,-0.1955342603599311,-0.20461897372692614,-0.20007661704342866,-0.13194126679096627,-0.13648362347446374,-0.19099190367643362,-0.20007661704342866,-0.12739891010746868,-0.21824604377741855,-0.15465305020845363,-0.13194126679096627,-0.10468712668998122,-0.12285655342397112,-0.12285655342397112,-0.22278840046091614,-0.13194126679096627,-0.20916133041042362,-0.15011069352495615,-0.2137036870939211,-0.10922948337347879,-0.12285655342397112,-0.2137036870939211,-0.99498903665549,5.069057135813664,,,,,,,,,,,
