,Unnamed: 0,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21,Unnamed: 22,Unnamed: 23,Unnamed: 24,Unnamed: 25,Unnamed: 26,Unnamed: 27,Unnamed: 28,Unnamed: 29,Unnamed: 30,Unnamed: 31,Unnamed: 32,Unnamed: 33,Plate,information
0,Plate,Repeat,Barcode,Measured,height,Chamber,temperature,at,start,Chamber,temperature,at,end,Humidity,at,start,Humidity,at,end,Ambient,temperature,at,start,Ambient,temperature,at,end,Group,Label,ScanX,ScanY,Measinfo,Kinetics,Measurement,date,
1,1,1,"""=""""""""""",14.51,22.08,22,43.4,43.4,22.26,22.48,1,Pingping,US,LUM,384,(cps)(1),0,0,De=USLum,Ex=N/A,Em=N/A,Wdw=N/A,(12),0,7/7/2023,4,30,48,PM,,,,,,,
2,Background,information,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,Plate,Label,Result,Signal,Flashes/Time,Meastime,MeasInfo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,1,Pingping,US,LUM,384,(cps),0,560,0.1,00,00,00.000,De=USLum,Ex=N/A,Em=N/A,Wdw=N/A,(12),,,,,,,,,,,,,,,,,,,
5,Results,for,Pingping,US,LUM,384,(cps)(1),-,channel,0,(CPS),,,,,,,,,,,,,,,,,,,,,,,,,
6,,01,02,03,04,05,06,07,08,09,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,,,,,,,,,,,
7,A,-0.22222400304310583,-0.23866736803828487,-0.22222400304310583,-0.17524296019973717,-0.20812969019009522,-0.20343158590575838,-0.18933727305274775,-0.20108253376358992,-0.23162021161177956,-0.19403537733708465,-0.2198749509009374,-0.21752589875876896,-0.16584675163106344,-0.2433654723226217,-0.24806357660695857,-0.21047874233226369,-0.2645069416021376,-0.1916863251949162,-0.233969263753948,-0.21752589875876896,-0.21047874233226369,-0.21047874233226369,2.0774980441397894,1.9694416456000416,,,,,,,,,,,
8,B,-0.2292711594696111,-0.233969263753948,-0.2057806380479268,-0.24806357660695857,-0.19403537733708465,-0.22457305518527426,-0.20343158590575838,-0.25276168089129547,-0.22457305518527426,-0.2128277944744321,-0.22457305518527426,-0.2433654723226217,-0.2128277944744321,-0.28329935873948503,-0.24101642018045327,-0.22457305518527426,-0.2057806380479268,-0.22222400304310583,-0.16819580377323187,-0.25980883731780074,-0.2645069416021376,-0.2292711594696111,5.988669860850228,1.7744703178000618,,,,,,,,,,,
9,C,-0.22457305518527426,-0.2269221073274427,-0.2292711594696111,-0.21517684661660053,-0.2363183158961164,-0.1916863251949162,-0.24101642018045327,-0.17524296019973717,-0.1916863251949162,-0.21752589875876896,-0.1916863251949162,-0.21752589875876896,-0.2292711594696111,-0.1916863251949162,-0.24571452446479014,-0.24101642018045327,-0.21752589875876896,-0.20812969019009522,-0.22222400304310583,-0.21752589875876896,-0.2269221073274427,-0.25276168089129547,6.34572578645983,1.8308475692121042,,,,,,,,,,,
